EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"19,400",Yes,fixed,,Nil,Nil,Construction of road from Kaibalya Vihar to Anand Vihar in Ward No.43.,Construction of road from Kaibalya Vihar to Anand Vihar in Ward No.43.,Please refer Tender documents. ,NA ,"19,36,925",Civil Works - Others,NA ,Tender,75.0,60.0,CMC,753012.0,NA ,NA ,NA ,"Bikash Bhawan,Jagannath Lane,Badambadi-753012",No ,No,Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-IIINo.7/2025-26,2025_ORULB_113116_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,08-May-2025 05:00 PM,23-May-2025 10:00 AM,08-May-2025 05:00 PM,20-May-2025 05:00 PM,NA ,NA ,08-May-2025 05:00 PM,20-May-2025 05:00 PM,"7,080",0.0,Nil,Nil,No,"Executive Engineer,Div-III","Bikash Bhawan,Jagannath Lane,Badambadi-753012",1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.",1.0,ICICI BANK,AOC,Deputy Executive Engineer,Internal,Executive Engineer,Antarjyamee Patra,15-Nov-2025 04:03 PM,finsummary_538935.pdf (408.79 KB),Municipal Bodies||Cuttack Municipal Corporation,2025_ORULB_113116_1,MC(CMC)CTC_Div-IIINo.7/2025-26,Construction of road from Kaibalya Vihar to Anand Vihar in Ward No.43.,1.0,2925261.0,SIDDHANT ABHIJIT,INR,"1,646,580.04",Finance,Three bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Sanjukta Sa,26-May-2025 03:11 PM,finance_538935.pdf,BOQ Comparative Chart,15-Nov-2025,"INR 1,646,580.04",60.0,Antarjyamee Patra,15-Nov-2025 04:27 PM,chat.pdf (401.00 KB),WO,1,2920241,PRASANTA KUMAR BEHERA,17-May-2025 07:41 PM,Rejected-AOC,Rejected,15-Nov-2025 04:28 PM,Deputy Executive Engineer,Internal,Executive Engineer,Antarjyamee Patra,15-Nov-2025 03:51 PM,techsummary_538935.pdf (400.86 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2925261,SIDDHANT ABHIJIT,19-May-2025 04:00 PM,Accepted-AOC,Accepted,15-Nov-2025 04:28 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2920225,SRI AJAYA KUMAR BEHERA,17-May-2025 07:33 PM,Rejected-AOC,Rejected,15-Nov-2025 04:28 PM,,,,,,,AOC
