S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,3052227.0,ASHIT KUMAR JENA,INR,"13,752,254.72",CE RW I||RWCIRCLE-KEONJHAR,2025_CERWI_117185_1,NCB-10/RWCKJR/2025-26,"Periodical maintenance of 5 years completed PMGSY Roads Package No.PM-KJR-04 RoadA-Bhagamunda to Revanapalaspal OR-17-578, Road-BRD Road to Kaptipada OR-17-519, RoadC-RD Road to Raidiha OR-17-523 for the year 2025-26",Technical,Total 9 Nos. bidder participated.,Puspanjali Bangsingh,30-Aug-2025 07:27 PM,technical_550164.pdf,Amit Prasan Kiro,Internal,Puspanjali Bangsingh Debabrata Sahoo,Puspanjali Bangsingh,26-Sep-2025 06:46 PM,finsummary_550164.pdf (383.84 KB),Amit Prasan Kiro,Internal,Puspanjali Bangsingh Debabrata Sahoo,Amit Prasan Kiro,11-Sep-2025 05:22 PM,15-Sep-2025 04:00 PM,techsummary_550164.pdf (669.34 KB),Finance,COVER-II,Puspanjali Bangsingh,26-Sep-2025 06:21 PM,,BOQ Comparative Chart,1,3052227,ASHIT KUMAR JENA,28-Aug-2025 04:25 PM,Accepted-AOC,L1,26-Nov-2025 08:23 PM,18-Oct-2025,"INR 13,752,254.72",90.0,Puspanjali Bangsingh,26-Nov-2025 08:23 PM,AGTPMKJR04.pdf (1948.00 KB),Award of Contract.,AOC,"Periodical maintenance of 5 years completed PMGSY Roads Package No.PM-KJR-04 RoadA-Bhagamunda to Revanapalaspal OR-17-578, Road-BRD Road to Kaptipada OR-17-519, RoadC-RD Road to Raidiha OR-17-523 for the year 2025-26","Periodical maintenance of 5 years completed PMGSY Roads Package No.PM-KJR-04 RoadA-Bhagamunda to Revanapalaspal OR-17-578, Road-BRD Road to Kaptipada OR-17-519, RoadC-RD Road to Raidiha OR-17-523 for the year 2025-26",NA ,NA ,"1,61,77,220",Civil Works - Roads,NA ,Tender,90.0,90.0,Keonjhar,758001.0,NA ,NA ,NA ,"O/o C.C.E., R.W. Circle, Keonjhar",No ,No,"1,61,772",Yes,percentage,1.0%,Nil,Nil,CE RW I||RWCIRCLE-KEONJHAR,NCB-10/RWCKJR/2025-26,2025_CERWI_117185_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,21-Aug-2025 06:45 PM,30-Aug-2025 11:00 AM,21-Aug-2025 06:45 PM,29-Aug-2025 05:00 PM,21-Aug-2025 06:45 PM ,26-Aug-2025 05:00 PM ,21-Aug-2025 06:45 PM,29-Aug-2025 05:00 PM,15-Sep-2025 04:00 PM,"Chief Construction Engineer, R.W. Circle, Keonjhar","O/o C.C.E., R.W. Circle, Keonjhar",1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, Registration Certificate, GSTIN, PAN, Affidavits etc.","10,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3051574,BULARAM SETHY,27-Aug-2025 07:03 PM,Rejected-Finance,L1,26-Sep-2025 06:46 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,.pdf,"Profit Loss statement, List of similar nature of work, Work in hand and other documents as per DTCN.",,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3054554,CHINTAMANI SAHOO,29-Aug-2025 01:53 PM,Rejected-Finance,L1,26-Sep-2025 06:46 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machineries and all other documents required as per DTCN.,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3055061,DILIP KUMAR SAMAL,29-Aug-2025 04:09 PM,Rejected-Finance,L3,26-Sep-2025 06:46 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3052403,GAGAN BIHARI BHUYAN,28-Aug-2025 01:00 PM,Rejected-Finance,L2,26-Sep-2025 06:46 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3053202,RABINDRA KUMAR SAHOO,28-Aug-2025 07:11 PM,Rejected-Finance,L1,26-Sep-2025 06:46 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3053067,RASHMI RANJAN JENA,28-Aug-2025 06:06 PM,Rejected-Finance,L1,26-Sep-2025 06:46 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3051978,SRONIT KUMAR DHAL,27-Aug-2025 11:35 PM,Rejected-Finance,L1,26-Sep-2025 06:46 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3054261,SUMIT NANDAN MOHANTY,29-Aug-2025 12:45 PM,Rejected-Finance,L4,26-Sep-2025 06:46 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
