Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
"Er. Prasad Ranjan Panda, CCE, DIP, Karanjia",Internal,"1)Er. Prasad Ranjan Panda, CCE, DIP, Karanjia,2) Er. Suraj Kumar Patro, SE, DHWD, Karanjia, 3)Sri Rahul Dev Thakur, DAO, DHWD, Karanjia 4)Er. Gitanjali Singh,AEE, Asst. to CCE, DIP, Karanjia",Bijaylaxmi Tudu,19-Oct-2025 10:24 AM,22-Oct-2025 10:30 AM,techsummary_551950.pdf (577.21 KB),Finance,The financial bid was opened and downloaded on dt.22.10.2025,Bijaylaxmi Tudu,30-Oct-2025 11:33 AM,finance_551950.pdf,BOQ Comparative Chart,25-Nov-2025,"INR 14,039,978",180.0,Bijaylaxmi Tudu,29-Nov-2025 02:53 PM,WOsaraswaMerge.pdf (447.00 KB),"The work has been entrusted to the successful transparency lottery winner Sri Saraswat Mishra, A Class Degree Engineering Contractor",1,3088730,ASHISH KUMAR MOHAPATRA,19-Sep-2025 06:00 PM,Rejected-AOC,Not won the Transparency Lottery,29-Nov-2025 02:53 PM,1.0,3082075.0,SARASWAT MISHRA,INR,"14,039,978",CCE Deo Irr Project Karanjia||CCE Deo Irr Project Karanjia||E.E Deo Head Works Divn Karanjia,2025_CCEDI_117829_1,03/CCEDIP of 2025-26,Const of two Nos Crematorium Halls Rest Shades and Boundary Wall with front Gates at Patulidiha RR Colony of Mouza Pahadmadak Over plot No-1632 and Batapalasa RR Colony Over plot no467 of Mouza Batpalsa Community Centre Building with Boundary wall at,Technical,"16 nos bid received, opened and downloaded on dt.03.10.2025",Bijaylaxmi Tudu,19-Oct-2025 10:18 AM,technical_551950.pdf,"Er. Prasad Ranjan Panda, CCE, DIP, Karanjia",Internal,"1)Er. Prasad Ranjan Panda, CCE, DIP, Karanjia,2) Er. Suraj Kumar Patro, SE, DHWD, Karanjia, 3)Sri Rahul Dev Thakur, DAO, DHWD, Karanjia 4)Er. Gitanjali Singh,AEE, Asst. to CCE, DIP, Karanjia",Bijaylaxmi Tudu,30-Oct-2025 12:15 PM,finsummary_551950.pdf (592.03 KB),AOC,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Cost of Tender Paper, EMD, GSTIN, PAN, Contractor RC, Affidavit, NRC, Any other document as per DTCN",11-Sep-2025 10:00 AM,03-Oct-2025 10:30 AM,11-Sep-2025 10:00 AM,26-Sep-2025 05:30 PM,11-Sep-2025 10:00 AM ,23-Sep-2025 01:00 PM ,11-Sep-2025 10:00 AM,26-Sep-2025 05:30 PM,22-Oct-2025 10:30 AM,CCE Deo Irr Project Karanjia||CCE Deo Irr Project Karanjia||E.E Deo Head Works Divn Karanjia,03/CCEDIP of 2025-26,2025_CCEDI_117829_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,65,200",Yes,fixed,,Nil,Nil,Chief Construction Engineer,"O/o the CCE, Deo Irrigation Project, Karanjia",Const of two Nos Crematorium Halls Rest Shades and Boundary Wall with front Gates at Patulidiha RR Colony of Mouza Pahadmadak Over plot No-1632 and Batapalasa RR Colony Over plot no467 of Mouza Batpalsa Community Centre Building with Boundary wall at,Const of two Nos Crematorium Halls Rest Shades and Boundary Wall with front Gates at Patulidiha RR Colony of Mouza Pahadmadak Over plot No-1632 and Batapalasa RR Colony Over plot no467 of Mouza Batpalsa Community Centre Building with Boundary wall at,As per technical bid ,NA ,"1,65,15,678",Civil Works - Others,NA ,Tender,90.0,180.0,"Patulidiha, Hatibari, Batpalasa",757037.0,NA ,NA ,NA ,"O/o the CCE, Deo Irrigation Project, Karanjia",No ,No,"10,000",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,2,3094881,AUROBINDA KHATUA,24-Sep-2025 11:22 AM,Rejected-AOC,Not won the Transparency Lottery,29-Nov-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,3,3101032,CHANDAN KUMAR BEHERA,26-Sep-2025 03:35 PM,Rejected-AOC,Not won the Transparency Lottery,29-Nov-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,4,3095571,CHANDAN KUMAR BEHERA,26-Sep-2025 02:07 PM,Rejected-AOC,Not won the Transparency Lottery,29-Nov-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,5,3100796,NITYA PRAKASH ROUT,26-Sep-2025 12:27 PM,Rejected-AOC,Not won the Transparency Lottery,29-Nov-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,6,3087404,NITYARANJAN BEHERA,19-Sep-2025 08:44 AM,Rejected-AOC,Not won the Transparency Lottery,29-Nov-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,7,3088063,RAJKUMAR PRATIHARI,19-Sep-2025 01:21 PM,Rejected-AOC,Not won the Transparency Lottery,29-Nov-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,8,3100529,RAKESH KUMAR SAHU,25-Sep-2025 07:15 PM,Rejected-AOC,Not won the Transparency Lottery,29-Nov-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,9,3100931,RAKESH KUMAR TUDU,26-Sep-2025 03:06 PM,Rejected-AOC,Not won the Transparency Lottery,29-Nov-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,10,3081751,RAMA CHANDRA BEHERA,15-Sep-2025 04:07 PM,Rejected-AOC,Not won the Transparency Lottery,29-Nov-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
