Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,Modifications in the existing terms and conditions of tender document and agreement.,Other,,"1,51,946",No,fixed,,Nil,Nil,1.0,ICICI BANK,17-Jul-2025 10:00 AM,01-Aug-2025 11:30 AM,17-Jul-2025 11:00 AM,31-Jul-2025 05:30 PM,17-Jul-2025 11:00 AM ,19-Jul-2025 10:00 AM ,17-Jul-2025 11:00 AM,31-Jul-2025 05:30 PM,06-Aug-2025 11:30 AM,SELECTION OF Level-II Transport Contractor of Custom Milled Rice CMR from RRC to FPS under OSCSC Ltd in Khordha district for the biennial 2025-27,Transportation of food grain from RC-cum-DSC to FPS points,Please refer the tender Document  ,NA ,"30,38,914",Handling and Transportation,Transporation ,Tender,180.0,610.0,As per Appendix-I,752056.0,"O/o CSO-cum-DM,OSCSC Ltd,Khordha ","O/o CSO-cum-DM,OSCSC Ltd,Khordha ",19-Jul-2025 11:00 AM ,"Conferrence Hall of Collectorate,Khordha",No ,No,"5,900",0.0,Nil,Nil,No,"CSO-cum-DM,OSCSC Ltd,Khordha","O/o CSO-cum-DM,OSCSC Ltd,Khordha",Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Khurda,3991/ Dt.15.07.2025,2025_OSCSC_115601_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,AOC,1,3018526,CHITTARANJAN SAHOO,30-Jul-2025 06:01 PM,Rejected-Finance,The Bidder Quoted higher price ASOR,01-Nov-2025 04:01 PM,01-Nov-2025,"INR 3,038,914",516.0,Jnanendriya Mishra,01-Nov-2025 04:14 PM,5910.pdf (168.00 KB),Sri Pratap Chandra Nayak (Nayak Transport) is Appointment as Level ii Transport Contractor for Balianta block.,"Collector ,Khordha",External,"DSWO,KHORDHA,ALO,KHORDHA,ARTO,KHORDHA,CSO,KHORDHA",Jnanendriya Mishra,05-Aug-2025 03:19 PM,06-Aug-2025 11:30 AM,techsummary_546108.pdf (385.39 KB),Finance,The price bid was open on 06.08.2025 and it is found that three nos of bidder has Quoted their price .All BOQ was download and submit before the DLTC member for financial evaluation,Jnanendriya Mishra,01-Nov-2025 03:38 PM,,BOQ Comparative Chart,Technical,Technical bid is open on 01.08.2025 and allow all the bidder for technical evaluation,Jnanendriya Mishra,05-Aug-2025 02:37 PM,,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Khurda,2025_OSCSC_115601_1,3991/ Dt.15.07.2025,SELECTION OF Level-II Transport Contractor of Custom Milled Rice CMR from RRC to FPS under OSCSC Ltd in Khordha district for the biennial 2025-27,Collector Khordha,External,"DSWO, Khordha, ARTO, Khordha, ALO, Khordh a, CSO-cum-District Manager, Khordha",Jnanendriya Mishra,01-Nov-2025 04:01 PM,finsummary_546108.pdf (2067.82 KB),1.0,3018933.0,PRATAP CH NAYAK,INR,33.11,AOC
,,.pdf,dtcn,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3019510,MEGHNA MINES AND MINERALS RESOURCES PRIVATE LIMITED,31-Jul-2025 05:26 PM,Rejected-Finance,The bidder Quoted higher price ASOR,01-Nov-2025 04:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3018933,PRATAP CH NAYAK,31-Jul-2025 03:17 PM,Accepted-AOC,As per approval Ho letter no 13431 dt 26.09.2025 the Pratap ch Nayak (Nayak Transport ) appoint as level ii contractor for Balianta Block,01-Nov-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
