EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"17,702",Yes,fixed,,Nil,Nil,"Construction of Watch Tower at Sanajimei, Under Brahamanipal W/L Forest Range , Rebena R.F. Keonjhar W/L Division Anandapur Under CAMPA (WLM) APO for the year 2025-26.","Construction of Watch Tower at Sanajimei, Under Brahamanipal W/L Forest Range , Rebena R.F. Keonjhar W/L Division Anandapur Under CAMPA (WLM) APO for the year 2025-26",Please refer Tender documents. ,NA ,"17,70,194",Civil Works - Buildings,NA ,Tender,90.0,90.0,SANAJIMEI,758082.0,NA ,NA ,NA ,"DFO, KEONJHAR WL DIVISION, ANANDAPUR",No ,No,"6,000",Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"License, PAN, GST, EMD, Affidavits,Other relevant documents as per DTCN",DFO. KEONJHAR,"DFO, KEONJHAR WL DIVISION, ANANDAPUR",1,ICICI BANK,Forest Environment and Climate Change Department||RCCF Rourkela||DFO Keonjhar WL,DFO-KJR WL-01 OF 2025-26,2025_DFOKW_119236_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,15-Oct-2025 10:00 AM,24-Oct-2025 11:30 AM,15-Oct-2025 10:00 AM,23-Oct-2025 05:30 PM,15-Oct-2025 10:00 AM ,22-Oct-2025 05:30 PM ,15-Oct-2025 10:00 AM,23-Oct-2025 05:30 PM,AOC,07-Nov-2025,"INR 1,770,195",90.0,Prashanta Kumar Panda,07-Nov-2025 12:49 PM,aoc.pdf (577.00 KB),lotterybetween02biddersRaphiRanjanParidaL1,1,3145742,PREMANANDA PANIGRAHI,23-Oct-2025 02:44 PM,Rejected-AOC,raphiranjanparidaL1,07-Nov-2025 12:50 PM,"ASHOK KUMAR BISWAL, ACF",Internal,"PRABIR KUMAR MURMU, E.E,R.W.DIV, ANANDAPUR, UMAKANTA DAS, MARSHALKISKU, SARAT KUMAR BARIK, SANTOSH KUMAR PATRA",Sarat Kumar Barik,30-Oct-2025 11:53 AM,techsummary_555963.pdf (470.05 KB),"ASHOK KUMAR BISWAL, ACF",Internal,"PRABIR KU MURMU, EE, R.W DIVISION, ANANDAPUR, UMAKANTA DAS, MARSHAL KISKU, SARAT KUMAR BARIK, SANTOSH KUMAR PATRA",Sarat Kumar Barik,30-Oct-2025 12:00 PM,finsummary_555963.pdf (470.05 KB),Forest Environment and Climate Change Department||RCCF Rourkela||DFO Keonjhar WL,2025_DFOKW_119236_1,DFO-KJR WL-01 OF 2025-26,"Construction of Watch Tower at Sanajimei, Under Brahamanipal W/L Forest Range , Rebena R.F. Keonjhar W/L Division Anandapur Under CAMPA (WLM) APO for the year 2025-26.",1.0,3141232.0,RAPHI RANJAN PARIDA,INR,"1,504,843",Finance,02nos bidder participant in this tender,Sarat Kumar Barik,30-Oct-2025 11:47 AM,finance_555963.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3141232,RAPHI RANJAN PARIDA,21-Oct-2025 09:57 PM,Accepted-AOC,LOTTERYraphiranjanparidaL1,07-Nov-2025 12:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
