Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
"superintending Engineer,R.W.Division-II,Balasore",Internal,DAO and Estimators,Sujata Behera,19-Nov-2025 12:29 PM,techsummary_553058.pdf (420.86 KB),1,3100817,ABINASH SAHU,26-Sep-2025 04:55 PM,Rejected-AOC,Rejected,19-Nov-2025 12:51 PM,19-Nov-2025,"INR 321,417",30.0,Sujata Behera,19-Nov-2025 12:51 PM,9PDF.pdf (421.00 KB),Awarded through lottery winner,1.0,3102805.0,BASANTA KUMAR PATRA,INR,"321,417",Finance,18 nos of bidders are participated,Amir Kumar Sethy,19-Nov-2025 11:47 AM,finance_553058.pdf,BOQ Comparative Chart,"superintending Engineer,R.W.Division-II,Balasore",Internal,DAO and Estimators,Sujata Behera,19-Nov-2025 12:43 PM,finsummary_553058.pdf (420.86 KB),CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BALASORE-II,2025_CERWI_118239_1,ETCN5-9,42/6348-S/R to R.I. Office building at Baripada for 2025-26,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"T.P Cost, EMD Online, RC, PAN, GSTIN, Affidavit, NRC, Bid Declaration and Other doc. as per DTCN",1.0,ICICI BANK,Divisional Officer,"RURAL WORKS DIVISION NO.II, BALASORE",42/6348-S/R to R.I. Office building at Baripada for 2025-26,42/6348-S/R to R.I. Office building at Baripada for 2025-26,NA ,NA ,"3,78,093",Civil Works - Buildings,NA ,Tender,90.0,30.0,Balasore,756001.0,NA ,NA ,NA ,"RURAL WORKS DIVISION NO.II, BALASORE",No ,No,19-Sep-2025 05:00 PM,06-Oct-2025 11:00 AM,19-Sep-2025 05:00 PM,04-Oct-2025 05:00 PM,19-Sep-2025 05:00 PM ,04-Oct-2025 03:00 PM ,19-Sep-2025 05:00 PM,04-Oct-2025 05:00 PM,"2,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BALASORE-II,ETCN5-9,2025_CERWI_118239_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"3,781",Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,2,3100757,BANCHHANIDHI PARIDA,26-Sep-2025 05:48 PM,Rejected-AOC,Rejected,19-Nov-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,Boq,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,3102805,BASANTA KUMAR PATRA,29-Sep-2025 04:01 PM,Accepted-AOC,Awarded through lottery winner,19-Nov-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3102778,BENIMADHAB BIHARI,29-Sep-2025 03:25 PM,Rejected-AOC,Rejected,19-Nov-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3099038,BISHNU MOHAN MALIK,25-Sep-2025 01:43 PM,Rejected-AOC,Rejected,19-Nov-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3100741,BISWAJIT NAYAK,26-Sep-2025 04:12 PM,Rejected-AOC,Rejected,19-Nov-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,3101014,HARISH CHANDRA ACHARYA,26-Sep-2025 03:25 PM,Rejected-AOC,Rejected,19-Nov-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,3100785,JAYANTA KUMAR PARIDA,26-Sep-2025 05:02 PM,Rejected-AOC,Rejected,19-Nov-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,3108999,MAHASWETA MALIK,04-Oct-2025 12:31 PM,Rejected-AOC,Rejected,19-Nov-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,3108706,MANOJ KUMAR PANDIA,04-Oct-2025 11:21 AM,Rejected-AOC,Rejected,19-Nov-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,11,3101935,"M/S Jagannath Construction, Prop-Prasanta Nayak",03-Oct-2025 08:33 PM,Rejected-AOC,Rejected,19-Nov-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
