S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
1.0,3088359.0,PRADYUMNA KUMAR DAS,INR,"34,282,837",Trinath Behera,Internal,SE CuttackI DAO PA to CCE JE Estr,Trinatha Behera,22-Jan-2026 12:30 PM,finsummary_552077.pdf (45.48 KB),EIC-CIVIL||SERNB-CIRCLE-CUTTACK,2025_EICCL_117893_2,CCE.Ctc.(RandB)5/2025-26,"Improvement of Junctions at 11/850 km, and at 10/750 km. on Ring road from Khannagar to Sikharpur via Belview chhak and Bidanasi in the district of Cutack under State Plan for the year 2025-26",Technical,4 bidders have participated,Trinatha Behera,03-Nov-2025 09:20 PM,,Finance,4 bidders have participated,Trinatha Behera,06-Nov-2025 01:29 PM,,BOQ Comparative Chart,Trinath Behera,Internal,SE CuttackI DAO PA to CCE JE Estimator,Trinatha Behera,03-Nov-2025 09:26 PM,06-Nov-2025 11:00 AM,techsummary_552077.pdf (128.14 KB),1,3088226,Bhagaban Nath,19-Sep-2025 02:49 PM,Rejected-Finance,Due to transparent lottery,22-Jan-2026 12:30 PM,22-Jan-2026,"INR 34,282,837",60.0,Trinatha Behera,22-Jan-2026 12:36 PM,Agtkhanngr.pdf (2030.00 KB),The date of commencement may be read as 20.01.2026 to complete the work within 2 calendar months,AOC,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"3,41,800",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, EMD, GSTIN, PAN, RC, Affidavit and correctness certificate",11-Sep-2025 09:00 AM,20-Sep-2025 11:00 AM,11-Sep-2025 09:00 AM,19-Sep-2025 05:30 PM,NA ,NA ,11-Sep-2025 09:00 AM,19-Sep-2025 05:30 PM,06-Nov-2025 11:00 AM,EIC-CIVIL||SERNB-CIRCLE-CUTTACK,CCE.Ctc.(RandB)5/2025-26,2025_EICCL_117893_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"Improvement of Junctions at 11/850 km, and at 10/750 km. on Ring road from Khannagar to Sikharpur via Belview chhak and Bidanasi in the district of Cutack under State Plan for the year 2025-26",Road work,As per FTCN ,NA ,"3,41,76,275",Civil Works - Roads,NA ,Tender,90.0,60.0,Cuttack,753001.0,NA ,NA ,NA ,O/o CCE Cuttack RandB Circle,No ,No,CCE Cuttack RandB Circle,O/o CCE Cuttack RandB Circle,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3088359,PRADYUMNA KUMAR DAS,19-Sep-2025 05:19 PM,Accepted-AOC,Due to transparent lottery,22-Jan-2026 12:36 PM,,,,,,,,AOC,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.pdf,Machineries and other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3088617,SIBU KANUNGO,19-Sep-2025 05:00 PM,Rejected-Finance,Due to transparent lottery,22-Jan-2026 12:30 PM,,,,,,,,AOC,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3087845,SUBIMAL BHADRA,19-Sep-2025 12:25 PM,Rejected-Finance,Due to transparent lottery,22-Jan-2026 12:30 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
