Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
S/R to Chahapada Kanpur Road for the year 2025-26,S/R to Chahapada Kanpur Road for the year 2025-26,Refer tender document ,NA ,"5,05,453",Civil Works - Roads,NA ,Tender,90.0,30.0,"S.E, R.W.Division, Cuttack",753004.0,NA ,NA ,NA ,"O/o the S.E, R.W.Division, Cuttack",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper cost, GSTIN, EMD PAN Affidavit,correctness and No relation certificate","5,055",Yes,percentage,1.0%,Nil,Nil,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-CUTTACK,RWD CTC-07/2025-26,2025_CERWI_119571_24,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,17-Oct-2025 09:00 AM,31-Oct-2025 11:00 AM,17-Oct-2025 09:00 AM,30-Oct-2025 05:00 PM,17-Oct-2025 09:00 AM ,29-Oct-2025 05:00 PM ,17-Oct-2025 09:00 AM,30-Oct-2025 05:00 PM,"S.E, R.W.Division, Cuttack","At.-REO Colony, P.O.-Nayabazar, Dist.-Cuttack",AOC,"S.E.R.W. Division, Cuttack",Internal,DAO and A.E (Estimators),Debipriya Mohanty,16-Jan-2026 11:55 AM,finsummary_556653.pdf (1924.21 KB),"S.E.R.W. Division, Cuttack",Internal,DAO and A.E (Estimators),Debipriya Mohanty,16-Jan-2026 11:49 AM,techsummary_556653.pdf (1924.21 KB),16-Jan-2026,"INR 429,685",30.0,Sudhakar Naik,16-Jan-2026 01:52 PM,11340.pdf (1924.00 KB),Work awarded to Sri Prasanta Kumar Barik vide Divisional Agreement No.61 P1 OF 2025-26,1,3164214,AMAR KUMAR MALLA,29-Oct-2025 09:25 AM,Rejected-Finance,Other than L1,16-Jan-2026 11:55 AM,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-CUTTACK,2025_CERWI_119571_24,RWD CTC-07/2025-26,S/R to Chahapada Kanpur Road for the year 2025-26,1.0,3166738.0,PRASANTA KUMAR BARIK,INR,"429,685",Finance,All bidders are accepted.,Debipriya Mohanty,12-Nov-2025 08:56 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,3166754,"BISWA BIJOYEE MOHAPATRA,PROP.-RIDDHI ENTERPRISES",29-Oct-2025 07:38 PM,Rejected-Finance,Other than L1,16-Jan-2026 11:55 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,3166206,CH. OM PRAKASH DAS,29-Oct-2025 03:37 PM,Rejected-Finance,Other than L1,16-Jan-2026 11:55 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,4,3162436,GANESH SAHOO,28-Oct-2025 11:34 AM,Rejected-Finance,Other than L1,16-Jan-2026 11:55 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,5,3164570,LISA MAJHI,29-Oct-2025 05:02 PM,Rejected-Finance,Other than L1,16-Jan-2026 11:55 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,6,3165513,MAHESWAR BEHURA,29-Oct-2025 05:01 PM,Rejected-Finance,Other than L1,16-Jan-2026 11:55 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,7,3140397,PRABHAT KUMAR BASTIA,21-Oct-2025 06:47 PM,Rejected-Finance,Other than L1,16-Jan-2026 11:55 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,8,3167995,PRADIPTA KUMAR DAS,30-Oct-2025 03:09 PM,Rejected-Finance,Other than L1,16-Jan-2026 11:55 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,9,3163750,PRAKASH SETHY,28-Oct-2025 04:26 PM,Rejected-Finance,Other than L1,16-Jan-2026 11:55 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,10,3166738,PRASANTA KUMAR BARIK,30-Oct-2025 09:29 AM,Accepted-AOC,Work awarded to Sri Prasanta Kumar Barik vide Divisional Agreement No.61 P1 OF 2025-26,16-Jan-2026 01:52 PM,,,,,,,,,,,,,,,,AOC
