Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,.,Rajesh Pradhan,14-Jan-2026 03:36 PM,finance_559586.pdf,BOQ Comparative Chart,14-Jan-2026,"INR 428,618.58",30.0,Rajesh Pradhan,14-Jan-2026 03:49 PM,144.pdf (668.00 KB),1.0,3184929.0,PRADIP KUMAR SINGHA,INR,"428,618.58",CE RW I||RWCIRCLE-BARIPADA||RW Division Baripada,2025_CERWI_120269_49,07Online)/RWD/BPD/2025-26,S/R to Tambakhuri - Bandhamundi Road,1,3174233,ABHILASH BHUYAN,02-Nov-2025 02:27 PM,Rejected-AOC,unsuccessful tenderer,14-Jan-2026 03:49 PM,R.Pradhan,Internal,,Rajesh Pradhan,14-Jan-2026 03:40 PM,techsummary_559586.pdf (192.71 KB),R.Pradhan,Internal,,Rajesh Pradhan,14-Jan-2026 03:46 PM,finsummary_559586.pdf (192.71 KB),AOC,1.0,ICICI BANK,30-Oct-2025 05:00 PM,06-Nov-2025 05:30 PM,30-Oct-2025 05:00 PM,06-Nov-2025 05:00 PM,30-Oct-2025 05:00 PM ,06-Nov-2025 03:00 PM ,30-Oct-2025 05:00 PM,06-Nov-2025 05:00 PM,CE RW I||RWCIRCLE-BARIPADA||RW Division Baripada,07Online)/RWD/BPD/2025-26,2025_CERWI_120269_49,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,RC PAN GSTIN Affidavit and other documents as per DTCN,"4,000",0.0,Nil,Nil,No,"S.E.R.W.Division, Baripada","S.E.R.W.Division, Baripada","5,040",Yes,percentage,1.0%,Nil,Nil,S/R to Tambakhuri - Bandhamundi Road,S/R to Tambakhuri - Bandhamundi Road,Please refer Tender documents. ,NA ,"5,04,000",Civil Works - Roads,NA ,Tender,90.0,30.0,"Baripada, Mayurbhanj",757002.0,NA ,NA ,NA ,"R.W.Division, Baripada",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,2,3184705,CHANDAN KUMAR RAM,05-Nov-2025 06:41 PM,Rejected-AOC,unsuccessful tenderer,14-Jan-2026 03:49 PM,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,3,3188005,MADHURI BHOL,06-Nov-2025 12:41 PM,Rejected-AOC,unsuccessful tenderer,14-Jan-2026 03:49 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,4,3184859,MANORANJAN UPADHAYAYA,06-Nov-2025 11:06 AM,Rejected-AOC,unsuccessful tenderer,14-Jan-2026 03:49 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,5,3186366,M/S SANGRAM KUMAR KARAN,05-Nov-2025 09:50 PM,Rejected-AOC,unsuccessful tenderer,14-Jan-2026 03:49 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,6,3184288,PANKAJ KUMAR PATRA,05-Nov-2025 10:32 PM,Rejected-AOC,unsuccessful tenderer,14-Jan-2026 03:49 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,7,3184929,PRADIP KUMAR SINGHA,05-Nov-2025 05:41 PM,Accepted-AOC,Lottery winner,14-Jan-2026 03:49 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
