S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,ICICI BANK,MANAGING DIRECTOR OF OCC LTD.,"ODISHA CONSTRUCTION CORPORATION Ltd. UNIT - VIII, GOPABANDHUNAGAR,BBSR-751012",05-Sep-2025 09:00 AM,25-Sep-2025 12:00 PM,05-Sep-2025 09:00 AM,24-Sep-2025 05:30 PM,05-Sep-2025 09:00 AM ,11-Sep-2025 03:30 PM ,05-Sep-2025 09:00 AM,24-Sep-2025 05:30 PM,17-Oct-2025 11:30 AM,"2,29,000",Yes,fixed,,Nil,Nil,"11,800",Nil,Nil,No,Improvement to Resham Distributary within RD 60 M to RD 7050 M.,Improvement to Resham Distributary within RD 60 M to RD 7050 M.,AS PER DTCN. ,NA ,"2,28,81,307",Civil Works - Others,NA ,Tender,90.0,180.0,Barpalli town in Bargarh district.,768029.0,NA ,NA ,NA ,HEAD OFFICE OCCL,No ,No,1.0,Fee/PreQual/Technical,.pdf,"GST,PAN,EPF registration certificate, Valid OCC Ltd enlistment certificate and EMD (Mandatory) etc.",ODISHA CONSTRUCTION CORPORATION LTD,E-procurement Notice No. 41/OCCL/2025-26(on-line),2025_OCCL_117685_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,17-Oct-2025 04:10 AM,17-Oct-2025 11:30 AM,techsummary_551453.pdf (44.50 KB),ODISHA CONSTRUCTION CORPORATION LTD,2025_OCCL_117685_1,E-procurement Notice No. 41/OCCL/2025-26(on-line),Improvement to Resham Distributary within RD 60 M to RD 7050 M.,1.0,3095696.0,SADASIBA SAHU,INR,"19,451,399",Technical,Opened Successfully.,Pratap Chandra Chaudhury,25-Sep-2025 01:55 PM,,1,3097492,BASANT AGRAWAL,23-Sep-2025 07:05 PM,Rejected-Finance,UN-SUCCESSFUL BIDDER IN TRANSPARENT LOTTERY.,15-Nov-2025 05:19 PM,Finance,Opened Successfully.,Pratap Chandra Chaudhury,17-Oct-2025 12:14 PM,,BOQ Comparative Chart,MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,15-Nov-2025 05:19 PM,finsummary_551453.pdf (448.50 KB),22-Jan-2026,"INR 22,881,307",180.0,Sarat Chandra Ghadei,22-Jan-2026 01:30 PM,AOC_SMP_24.pdf (772.00 KB),AOC,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Other documents as per DTCN. EMD is in BG Shape, Provide Original BG during technical bid opening.",,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3095868,KAMAL LOCHAN NAIK,23-Sep-2025 08:40 AM,Rejected-Finance,UN-SUCCESSFUL BIDDER IN TRANSPARENT LOTTERY.,15-Nov-2025 05:19 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3098668,M/S . VERACITY,24-Sep-2025 02:26 PM,Rejected-Finance,L3 BIDDER.,15-Nov-2025 05:19 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3098167,Nikhil Agrawal,24-Sep-2025 11:38 AM,Rejected-Technical,Non - Responsive.,17-Oct-2025 04:10 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3095696,SADASIBA SAHU,22-Sep-2025 07:01 PM,Accepted-AOC,L1 SUCCESSFUL BIDDER.,22-Jan-2026 01:30 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3098330,SUNIMA LENKA,24-Sep-2025 12:43 PM,Rejected-Finance,L2 BIDDER.,15-Nov-2025 05:19 PM,,,,,,,,,,,,,,,,,,,,AOC
