Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,S.No.1,Bank Name,Tender Stage
15-Jan-2026,"INR 9,151,708",180.0,ANANDA CHANDRA PANDA,15-Jan-2026 03:58 PM,JAJPUR.pdf (377.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 12.01.2026,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_119443_24,15/OPHWC/2025-26,Constn. of Laboratory (G plus 1) 2400 Sqft. at KVK Jajpur,1.0,3194190.0,ASISHA KUMAR SAMAL,INR,"9,151,708",1,3194190,ASISHA KUMAR SAMAL,07-Nov-2025 03:38 PM,Accepted-AOC,QUALIFIED BIDDER,15-Jan-2026 03:58 PM,Finance,Financial bid opened,MONALISHA PADHY,11-Dec-2025 10:57 AM,,BOQ Comparative Chart,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,ANANDA CHANDRA PANDA,10-Dec-2025 06:07 PM,11-Dec-2025 10:30 AM,techsummary_556037.pdf (66.37 KB),Technical,7 Nos. of bidders have been participated,LAXMIPRIYA NAYAK,12-Nov-2025 01:11 PM,,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,ANANDA CHANDRA PANDA,15-Jan-2026 03:52 PM,finsummary_556037.pdf (358.47 KB),AOC,Constn. of Laboratory (G plus 1) 2400 Sqft. at KVK Jajpur,Building Work,Please refer Tender documents. ,NA ,"1,07,65,449",Civil Works - Buildings,NA ,Tender,90.0,180.0,Jajpur,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,"11,800",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","1,07,700",Yes,fixed,,Nil,Nil,14-Oct-2025 06:55 PM,10-Nov-2025 10:30 AM,14-Oct-2025 06:55 PM,07-Nov-2025 05:00 PM,NA ,NA ,14-Oct-2025 06:55 PM,07-Nov-2025 05:00 PM,11-Dec-2025 10:30 AM,Orissa State Police Housing and Welfare Corporation Ltd,15/OPHWC/2025-26,2025_OSPHW_119443_24,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,EXTENSION OF DATE AND TIME,Date,,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,2,3170602,BINAYA BHUSAN MAHUNTA,31-Oct-2025 06:47 PM,Rejected-Finance,DUE TO L2 BIDDER,15-Jan-2026 03:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,MODIFICATION MADE IN DTCN CLAUSE,Technical Bid,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,3,3172236,PRAKASH KUMAR PANDA,01-Nov-2025 02:41 PM,Rejected-Finance,DUE TO L1 BIDDER BUT UNSUCCESSFUL IN TRANSPARENT LOTTERY SYSTEM,15-Jan-2026 03:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,3170643,PRITIRANJAN BISWAL,31-Oct-2025 07:13 PM,Rejected-Finance,DUE TO L3 BIDDER,15-Jan-2026 03:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,3171247,RAHUL JENA,01-Nov-2025 02:22 PM,Rejected-Finance,DUE TO L1 BIDDER BUT UNSUCCESSFUL IN TRANSPARENT LOTTERY SYSTEM,15-Jan-2026 03:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,3166761,SANJAY KUMAR MALIK,29-Oct-2025 07:35 PM,Rejected-Finance,DUE TO L4 BIDDER,15-Jan-2026 03:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,7,3190238,SONALI PRIYADARSHINI,07-Nov-2025 11:45 AM,Rejected-Finance,DUE TO L2 BIDDER,15-Jan-2026 03:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
