Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"S.E, R.W.Division, Cuttack","At.-REO Colony, P.O.-Nayabazar, Dist.-Cuttack","6,000",0.0,Nil,Nil,No,S/R to GP Office to Kulagaonisalo road for the Year 2025-26,S/R to GP Office to Kulagaonisalo road for the Year 2025-26,Refer tender documents ,NA ,"25,21,990",Civil Works - Roads,NA ,Tender,90.0,30.0,"S.E, R.W.Division, Cuttack",753004.0,NA ,NA ,NA ,"O/o the S.E, R.W.Division, Cuttack",No ,No,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-CUTTACK,RWD CTC-08/2025-26,2025_CERWI_119906_40,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper cost, GSTIN, EMD, PAN, Affidavit,correctness and No relation certificate",24-Oct-2025 06:00 PM,03-Nov-2025 11:00 AM,24-Oct-2025 06:00 PM,01-Nov-2025 05:00 PM,24-Oct-2025 06:00 PM ,31-Oct-2025 05:00 PM ,24-Oct-2025 06:00 PM,01-Nov-2025 05:00 PM,1.0,ICICI BANK,"25,220",Yes,percentage,1.0%,Nil,Nil,AOC,"Superintending Engineer, R.W. Division, Cuttack",Internal,DAO and A.E (Estimators),Debipriya Mohanty,26-Jan-2026 10:20 PM,techsummary_558003.pdf (2895.74 KB),"Superintending Engineer, R.W. Division, Cuttack",Internal,DAO and A.E (Estimators),Debipriya Mohanty,26-Jan-2026 10:27 PM,finsummary_558003.pdf (2895.74 KB),Finance,All bidder are accepted.,Debipriya Mohanty,21-Dec-2025 09:36 PM,,BOQ Comparative Chart,27-Jan-2026,"INR 2,143,944",30.0,Sudhakar Naik,27-Jan-2026 11:22 AM,12104.pdf (2896.00 KB),Work awarded to Mihir Mishra vide Divisional Agreement No.194 P1 OF 2025-26,1,3154304,BANDITA BHUYAN,31-Oct-2025 01:37 PM,Rejected-Finance,Other than L1,26-Jan-2026 10:27 PM,1.0,3170579.0,MIHIR MISHRA,INR,"2,143,944",CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-CUTTACK,2025_CERWI_119906_40,RWD CTC-08/2025-26,S/R to GP Office to Kulagaonisalo road for the Year 2025-26,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,3162230,BHABANI SANKAR CHOUDHURY,28-Oct-2025 10:43 AM,Rejected-Finance,Other than L1,26-Jan-2026 10:27 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,3,3169352,LIPU KUMAR MALL,31-Oct-2025 11:23 PM,Rejected-Finance,Other than L1,26-Jan-2026 10:27 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,4,3170579,MIHIR MISHRA,31-Oct-2025 06:42 PM,Accepted-AOC,Work awarded to Mihir Mishra vide Divisional Agreement No.194 P1 OF 2025-26,27-Jan-2026 11:22 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,5,3171525,Nigamananda Sahoo,01-Nov-2025 11:26 AM,Rejected-Finance,Other than L1,26-Jan-2026 10:27 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,6,3166570,SHIBANI BEHERA,29-Oct-2025 05:48 PM,Rejected-Finance,Other than L1,26-Jan-2026 10:27 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,7,3171251,SHRAMISTHA SWAIN,01-Nov-2025 07:50 AM,Rejected-Finance,Other than L1,26-Jan-2026 10:27 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,8,3161490,SRI. KISHOR KUMAR GOCHHAYAT,29-Oct-2025 03:52 PM,Rejected-Finance,Other than L1,26-Jan-2026 10:27 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,9,3161797,SUBHAKANTA JENA,31-Oct-2025 07:07 AM,Rejected-Finance,Other than L1,26-Jan-2026 10:27 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,10,3166778,SUBRAT KUMAR ROUT,31-Oct-2025 12:45 AM,Rejected-Finance,Other than L1,26-Jan-2026 10:27 PM,,,,,,,,,,AOC
