S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,TECHNICAL BID,Technical Bid,,1.0,ICICI BANK,"4,682",Yes,fixed,,Nil,Nil,Construction of Paver road at Bapujinagar from Surubabu Bhaina house to Suresh Pera house in ward No 10,Construction of paver road,Please refer Tender documents. ,NA ,"4,68,226",Civil Works - Others,NA ,Tender,90.0,NA ,Boudh,762014.0,NA ,NA ,NA ,Executive Officer NAC Boudhgarh,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,"2,000",0.0,Nil,Nil,No,Executive Officer NAC Boudhgarh,Executive Officer NAC Boudhgarh,Municipal Bodies||Boudhgarh NAC,OR/ULB/ BUD/5/ 2025-26,2025_ORULB_121186_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,17-Nov-2025 10:00 AM,27-Nov-2025 11:00 AM,17-Nov-2025 10:00 AM,26-Nov-2025 05:00 PM,NA ,NA ,17-Nov-2025 10:00 AM,26-Nov-2025 05:00 PM,AOC,chairperson,Internal,"CM,EO,ME,AE,ACCT",Pabitra Mohan Pradhan,04-Jan-2026 12:40 PM,finsummary_563850.pdf (1621.02 KB),chairperson,Internal,"CM.EO,ME,AE,ACCT",Pabitra Mohan Pradhan,04-Jan-2026 12:18 PM,techsummary_563850.pdf (1621.02 KB),04-Jan-2026,"INR 398,040",60.0,Pabitra Mohan Pradhan,04-Jan-2026 06:32 PM,10.pdf (540.00 KB),AS PER LOTTERY AND AFTER DEPOSITING OF APS AND ISD WORK ORDER IS ISSUED,1.0,3257167.0,Biswanath Patra,INR,"398,040",Municipal Bodies||Boudhgarh NAC,2025_ORULB_121186_10,OR/ULB/ BUD/5/ 2025-26,Construction of Paver road at Bapujinagar from Surubabu Bhaina house to Suresh Pera house in ward No 10,1,3257167,Biswanath Patra,26-Nov-2025 03:57 PM,Accepted-AOC,AS PER LOTTERY,04-Jan-2026 06:32 PM,Finance,All bids are admitted,Omprakash Beriha,29-Nov-2025 07:13 AM,finance_563850.pdf,BOQ Comparative Chart,AOC
,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3257284,Kamal Bhoi,26-Nov-2025 02:31 PM,Rejected-Finance,AS PER LOTTERY,04-Jan-2026 12:40 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3255454,Nilanchala Behera,26-Nov-2025 02:38 PM,Rejected-Finance,AS PER LOTTERY,04-Jan-2026 12:40 PM,,,,,,,AOC
