Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
17-Dec-2025,"INR 1,069,659",30.0,Puspanjali Behera,30-Jan-2026 04:06 PM,105.pdf (496.00 KB),1,3242652,MADHULITA ROUTRAY,20-Nov-2025 07:13 PM,Rejected-Finance,Not selected in the lottery,17-Dec-2025 01:35 PM,CE RW I||RWCIRCLE-KENDRAPARA||RW Division II-Jajpur,2025_CERWI_121581_18,Tender Online JJPR-II-04 of 2025-26,S/R to Jenapur to Brundadeipur road for the year 2025-26,1.0,3253860.0,SRIDHAR BEHERA,INR,"1,069,659",Finance,Downloaded,Puspanjali Behera,06-Dec-2025 05:16 PM,,BOQ Comparative Chart,Superintending Engineer,Internal,"DAO, Estimator",Puspanjali Behera,17-Dec-2025 01:35 PM,finsummary_566013.pdf (312.67 KB),Superintending Engineer,Internal,"DAO, Estimator",Puspanjali Behera,06-Dec-2025 05:18 PM,techsummary_566013.pdf (252.51 KB),AOC,S/R to Jenapur to Brundadeipur road for the year 2025-26,S/R to Jenapur to Brundadeipur road for the year 2025-26,Please refer Tender documents. ,NA ,"12,60,000",Civil Works - Roads,NA ,Tender,90.0,30.0,Jaraka,755050.0,NA ,NA ,NA ,Jaraka,No ,No,20-Nov-2025 05:00 PM,26-Nov-2025 11:00 AM,20-Nov-2025 05:00 PM,25-Nov-2025 05:00 PM,20-Nov-2025 05:00 PM ,24-Nov-2025 04:00 PM ,20-Nov-2025 05:00 PM,25-Nov-2025 05:00 PM,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD, PAN, GSTIN, REGISTRATION CERTIFICATE","12,600",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,CE RW I||RWCIRCLE-KENDRAPARA||RW Division II-Jajpur,Tender Online JJPR-II-04 of 2025-26,2025_CERWI_121581_18,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Superintending Engineer,"O/o the Superintending Engineer, Rural Works Division-II, Jajpur at Jaraka",AOC
,,,,,,2,3253670,MAHESHWAR BEHERA,25-Nov-2025 12:54 PM,Rejected-Finance,Not selected in the lottery,17-Dec-2025 01:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"No Relation certificate, affidavit regarding correctness certificate and other documents as per DTCN",,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,AOC
,,,,,,3,3248852,MANAS KUMAR MALIK,23-Nov-2025 08:16 PM,Rejected-Finance,Not selected in the lottery,17-Dec-2025 01:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3253860,SRIDHAR BEHERA,25-Nov-2025 01:39 PM,Accepted-AOC,Work has been awarded to Sridhar Behera,30-Jan-2026 04:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3252596,TAPAN KUMAR SETHY,25-Nov-2025 04:21 PM,Rejected-Finance,Not selected in the lottery,17-Dec-2025 01:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
