Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
Finance,6 nos of bidder are participated,Shrabani Routray,22-Oct-2025 04:55 PM,,BOQ Comparative Chart,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-BHUBANESWAR,2025_CERWI_119265_11,TCN No.13 of 25-26,Deuli Ogalapur Kurum Road,1.0,3137931.0,DIBAKAR PARIDA,INR,"846,966.23",1,3132657,DIBAKAR PANDA,17-Oct-2025 03:40 PM,Rejected-Finance,Not Success in lottery,17-Dec-2025 07:00 PM,22-Jan-2026,"INR 846,966.23",60.0,Nirmal Chandra Jena,22-Jan-2026 02:48 PM,deuliogalpur.pdf (285.00 KB),AoC,"SE, RWD, BBSR",Internal,Sr.DAOEstimator,Swarnalata Sutar,17-Dec-2025 06:57 PM,techsummary_555340.pdf (703.90 KB),"SE, RWD, BBSR",Internal,Sr.DAOEstimator,Swarnalata Sutar,17-Dec-2025 07:00 PM,finsummary_555340.pdf (703.90 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender Cost EMD GSTIN PAN Contractor RC Affidavits undertakings and any other document as per DTCN,Deuli Ogalapur Kurum Road,Deuli Ogalapur Kurum Road,Please refer tender documents ,NA ,"8,47,000",Civil Works - Roads,NA ,Tender,90.0,60.0,Khordha,751013.0,NA ,NA ,NA ,O/o the SE RWD BBSR,No ,No,10-Oct-2025 05:00 PM,22-Oct-2025 11:00 AM,10-Oct-2025 05:00 PM,20-Oct-2025 05:00 PM,NA ,NA ,10-Oct-2025 05:00 PM,20-Oct-2025 05:00 PM,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-BHUBANESWAR,TCN No.13 of 25-26,2025_CERWI_119265_11,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"8,470",Yes,percentage,1.0%,Nil,Nil,SE RWD BBSR,O/o the SE RWD BBSR,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,2,3137931,DIBAKAR PARIDA,20-Oct-2025 01:30 PM,Accepted-AOC,L1 Bidder,22-Jan-2026 02:48 PM,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,3,3136379,DIBYA SUPPLIERS,19-Oct-2025 06:44 PM,Rejected-Finance,Not Success in lottery,17-Dec-2025 07:00 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3132716,M/s AKSHAYA KUMAR PARIDA,18-Oct-2025 05:08 PM,Rejected-Finance,Not Success in lottery,17-Dec-2025 07:00 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3138478,NIRMAL CHANDRA BALIARSINGH,20-Oct-2025 04:03 PM,Rejected-Finance,Not Success in lottery,17-Dec-2025 07:00 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,3138306,PRITAM PRITIRANJAN,20-Oct-2025 03:13 PM,Rejected-Finance,Not Success in lottery,17-Dec-2025 07:00 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
