Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid license copy ,GST certificate ,PAN card , EMD",19-Nov-2025 12:00 PM,29-Nov-2025 01:00 PM,19-Nov-2025 12:00 PM,28-Nov-2025 05:00 PM,NA ,NA ,19-Nov-2025 12:00 PM,28-Nov-2025 05:00 PM,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"Shifting and construction of 11KV 3ph3w line , LT line and Sub Station from Banapur main cannal to Antrakiari Road at Banapur, Dist Khordha for road widening work under RW Electrical Section, Bhubaneswar","Shifting and construction of 11KV 3ph3w line , LT line and Sub Station from Banapur main cannal to Antrakiari Road at Banapur, Dist Khordha for road widening work under RW Electrical Section, Bhubaneswar",Please refer Tender documents. ,NA ,"43,43,354",Electrical Works,NA ,Tender,90.0,180.0,Banpur,752031.0,NA ,NA ,NA ,E. E. R.W EL.DIVN.BBSR At- Divn. Complex Rasulgarh,No ,No,CE RW I||RW Electrical Circle Bhubaneswar||RW Electrical Division Bhubaneswar,EERWELBBSR 18/ 2025-26,2025_CERWI_121439_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,E. E. R.W EL.DIVN.BBSR At- Divn. Complex Rasulgarh,"Executive Engineer, D.A.O-II, and Estimator of R.W EL.DIVN.BBSR","43,434",No,percentage,1.0%,Nil,Nil,AOC,"Executive Engineer, R.W EL.DIVN.BBSR",Internal,"Executive Engineer, D.A.O-II, and Estimator of R.W EL.DIVN.BBSR",Chudamani Sethi,01-Jan-2026 12:22 PM,finsummary_565140.pdf (438.94 KB),CE RW I||RW Electrical Circle Bhubaneswar||RW Electrical Division Bhubaneswar,2025_CERWI_121439_2,EERWELBBSR 18/ 2025-26,"Shifting and construction of 11KV 3ph3w line , LT line and Sub Station from Banapur main cannal to Antrakiari Road at Banapur, Dist Khordha for road widening work under RW Electrical Section, Bhubaneswar",1.0,3257754.0,Sahil Electricals,INR,"3,692,285",Finance,4 nos of bidder participated in the tender.,Chudamani Sethi,03-Dec-2025 01:23 PM,,BOQ Comparative Chart,02-Jan-2026,"INR 3,692,285",180.0,Chudamani Sethi,03-Jan-2026 01:07 PM,Workordersahil.pdf (418.00 KB),Sahil Electricals has deposited requisite amount of APS and ISD,1,3264085,MANGALA PRASANNA NAYAK,28-Nov-2025 03:49 PM,Rejected-Finance,LOOSER ON LOTTERY,01-Jan-2026 12:22 PM,"Executive Engineer, R.W EL.DIVN.BBSR",Internal,"Executive Engineer, D.A.O-II, and Estimator of R.W EL.DIVN.BBSR",Chudamani Sethi,01-Jan-2026 12:11 PM,techsummary_565140.pdf (433.03 KB),AOC
,,.pdf,"Tender paper cost, Affidavit for correctness, no relation certificate, Documents as per DTCN",,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3263583,M/s BASANTI ELECTRICALS AND CONSTRUCTION,28-Nov-2025 02:00 PM,Rejected-Finance,LOOSER ON LOTTERY,01-Jan-2026 12:22 PM,,,,,,,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3264371,M/S DEEPANA ELECTRICALS & CONSULTANCY,28-Nov-2025 04:25 PM,Rejected-Technical,Other than L1,01-Jan-2026 12:11 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3257754,Sahil Electricals,26-Nov-2025 04:17 PM,Accepted-AOC,Sahil Electricals has deposited requisite amount of APS and ISD,03-Jan-2026 01:07 PM,,,,,,,AOC
