EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"27,700",Yes,fixed,,Nil,Nil,ADDITIONAL CHIEF ENGINEER PH DIVISION ANGUL,ANGUL PH DIVISION ANGUL PH No 06764296431,Installation of VFD at WTP and Intake of Angul under State Plan 2025- 26,Installation of VFD at WTP and Intake of Angul under State Plan 2025- 26,Please refer Tender documents. ,NA ,"27,68,000",Civil Works - Water Works,NA ,Tender,90.0,60.0,ANGUL,759122.0,NA ,NA ,NA ,ANGUL,No ,No,29-Nov-2025 11:00 AM,09-Dec-2025 11:00 AM,29-Nov-2025 11:00 AM,08-Dec-2025 05:00 PM,NA ,NA ,29-Nov-2025 11:00 AM,08-Dec-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD, Valid RC, GST, PAN, Affidavit, work Experience other as per DTCN",PHEO||SEPH-CIRCLE-CUTTACK||PH Division Angul,27 OF 2025-26,2025_PHEO_122219_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,AOC,1.0,3289286.0,Kunal Agarwal,INR,"2,352,785",PHEO||SEPH-CIRCLE-CUTTACK||PH Division Angul,2025_PHEO_122219_1,27 OF 2025-26,Installation of VFD at WTP and Intake of Angul under State Plan 2025- 26,Er Prasanta Behera,Internal,"Er Prasanta Behera, Addl. Chief Engineer, P.H. Division, Angul, Bijaya Kumar Nayak, DAO-I, Er. Rajkishore Bhumij, E.E. Estimator",Prasanta Behera,20-Jan-2026 12:05 PM,techsummary_568001.pdf (1223.33 KB),20-Jan-2026,"INR 2,352,785",60.0,Prasanta Behera,28-Jan-2026 05:56 PM,596.pdf (749.00 KB),Er Prasanta Behera,Internal,"Er Prasanta Behera, Addl. Chief Engineer, P.H. Division, Angul, Bijaya Kumar Nayak, DAO-I, Er. Rajkishore Bhumij, E.E. Estimator",Prasanta Behera,20-Jan-2026 12:11 PM,finsummary_568001.pdf (1223.33 KB),Finance,The validity of tenders depends on the result of scrutiny of the scanned documents submitted by the tenderers online.,Prasanta Behera,09-Dec-2025 05:48 PM,,BOQ Comparative Chart,1,3285358,CHINMAYA BISWAL,07-Dec-2025 11:49 AM,Rejected-Technical,Work completion certificate not uploaded,20-Jan-2026 12:05 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3284833,Drite Automation and Engineering,08-Dec-2025 02:54 PM,Rejected-AOC,Transparent lottery not win,28-Jan-2026 05:56 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3289286,Kunal Agarwal,08-Dec-2025 03:51 PM,Accepted-AOC,Acceptance by transparent lottery,28-Jan-2026 05:56 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3289465,Shreekhetra Associates,08-Dec-2025 03:59 PM,Rejected-AOC,L2 bidder,28-Jan-2026 05:56 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3282890,SUKANTA KUMAR TRIPATHY,06-Dec-2025 02:59 PM,Rejected-AOC,Transparent lottery not win,28-Jan-2026 05:56 PM,AOC
