Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Construction of 1 No. Forester Quarter at- Gabakunda of Brahmagiri (WL) Range under Puri (WL) Division during the year 2025-26,Construction of 1 No. Forester Quarter at- Gabakunda of Brahmagiri (WL) Range under Puri (WL) Division during the year 2025-26,Please refer Tender documents. ,NA ,"17,89,631",Civil Works - Buildings,NA ,Tender,90.0,180.0,Puri,752001.0,NA ,NA ,NA ,"O/o the DFO Puri Wlidlife Division, Puri",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GST,EMD,COST OF TENDER PAER,AFFIDAVIT,ALL OTHER DOCUMENTS AS PER APPROVED DTCN",1.0,ICICI BANK,Forest Environment and Climate Change Department||RCCF Bhubaneswar||DFO Puri WL,TCN No 01 of 2025-26,2025_DFOPU_119079_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,09-Oct-2025 10:00 AM,23-Oct-2025 11:00 AM,09-Oct-2025 10:00 AM,22-Oct-2025 05:00 PM,NA ,NA ,09-Oct-2025 10:00 AM,22-Oct-2025 05:00 PM,Magar Dhanaji Raoso,"O/o the DFO Puri Wlidlife Division, CT Road Puri","6,000",Nil,Nil,No,"17,896",No,percentage,1.0%,Nil,Nil,AOC,1,3140337,AMIYARANJAN NAYAK,22-Oct-2025 12:09 PM,Rejected-Technical,The bidder has not furnished the required documents,07-Jan-2026 09:18 PM,07-Jan-2026,"INR 1,521,365",180.0,Magar Dhanaji Raoso,07-Jan-2026 09:28 PM,AOC.pdf (739.00 KB),The bidder won the transparency lottery among the qualified bidder so that the work has been awarded to him,Magar Dhanaji Raoso,Internal,Sri Ashok Kumar Behera Sri Badal Kumar Thorasia,Magar Dhanaji Raoso,07-Jan-2026 09:18 PM,techsummary_554971.pdf (572.81 KB),Forest Environment and Climate Change Department||RCCF Bhubaneswar||DFO Puri WL,2025_DFOPU_119079_1,TCN No 01 of 2025-26,Construction of 1 No. Forester Quarter at- Gabakunda of Brahmagiri (WL) Range under Puri (WL) Division during the year 2025-26,Magar Dhanaji Raoso,Internal,Sri Ashok Kumar Behera Sri Badal Kumar Thorasia,Magar Dhanaji Raoso,07-Jan-2026 09:22 PM,finsummary_554971.pdf (572.81 KB),Finance,Total 6 Nos bidder are participated in the online tender,Ashok Kumar Behera,23-Oct-2025 03:16 PM,,BOQ Comparative Chart,1.0,3141835.0,SURENDRA BEHERA,INR,"1,521,365",AOC
,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3141944,ASWINI KUMAR BEHERA,22-Oct-2025 12:44 PM,Rejected-AOC,Rejected,07-Jan-2026 09:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3133068,M/S SHREE TECH,19-Oct-2025 01:20 PM,Rejected-AOC,Rejected,07-Jan-2026 09:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3139134,RANJAN KUMAR PRADHAN,22-Oct-2025 01:11 PM,Rejected-AOC,Rejected,07-Jan-2026 09:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3143176,RUPAK BISWAL,22-Oct-2025 03:50 PM,Rejected-Technical,The bidder has not furnished the required documents,07-Jan-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3141835,SURENDRA BEHERA,22-Oct-2025 11:46 AM,Accepted-AOC,The bidder won the transparency lottery among the qualified bidder so that the work has been awarded to him,07-Jan-2026 09:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
