S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
1.0,3285463.0,BAPINA NAIK,INR,"6,011,146",Superintending Engineer,Internal,,Nihar Ranjan Behera,28-Jan-2026 12:51 PM,finsummary_566700.pdf (101.61 KB),"CE,Minor Irrigation,BBSR||SE,KBK Minor Irr.CircleII,Jeypore||EE,MI Divn, Malkangir",2025_CEMIB_121898_8,MIDJEY12/2025-26,Construction of Walkakupa Check Dam over Local nalla in Laxmipur Block of Koraput District under MATY,Technical,On opening the bids total 8 nos. of bids were found to be received online. Hence 8 nos. of bids were found to be valid.,Nihar Ranjan Behera,15-Dec-2025 04:48 PM,technical_566700.pdf,Finance,On opening the bids total 8 nos. of bids were found to be received online. Hence 8 nos. of bids were found to be valid.,Nihar Ranjan Behera,28-Jan-2026 12:47 PM,finance_566700.pdf,BOQ Comparative Chart,Superintending Engineer,Internal,,Nihar Ranjan Behera,15-Dec-2025 04:51 PM,15-Dec-2025 05:00 PM,techsummary_566700.pdf (170.29 KB),1,3285463,BAPINA NAIK,07-Dec-2025 12:12 PM,Accepted-AOC,Accept,28-Jan-2026 12:55 PM,28-Jan-2026,"INR 6,011,146",180.0,Nihar Ranjan Behera,28-Jan-2026 12:54 PM,Walkakupaaoc.pdf (173.00 KB),AOC,AOC,"CE,Minor Irrigation,BBSR||SE,KBK Minor Irr.CircleII,Jeypore||EE,MI Divn, Malkangir",MIDJEY12/2025-26,2025_CEMIB_121898_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,"71,000",Yes,fixed,,Nil,Nil,25-Nov-2025 10:00 AM,10-Dec-2025 11:00 AM,25-Nov-2025 10:00 AM,09-Dec-2025 05:30 PM,NA ,NA ,25-Nov-2025 10:00 AM,09-Dec-2025 05:30 PM,15-Dec-2025 05:00 PM,1.0,ICICI BANK,Construction of Walkakupa Check Dam over Local nalla in Laxmipur Block of Koraput District under MATY,Construction of Walkakupa Check Dam over Local nalla in Laxmipur Block of Koraput District under MATY,Please refer tender documents ,NA ,"70,71,104",Civil Works - Water Works,NA ,Tender,90.0,180.0,Laxmipur,765013.0,NA ,NA ,NA ,"Superintending Engineer, M.I. Division, Jeypore",No ,No,Superintending Engineer,"Superintending Engineer, M.I. Division, Jeypore",1.0,Fee/PreQual/Technical,.pdf,"PAN GSTIN, License, Affidavit and as per DTCN",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3290091,Harischandra sagar,08-Dec-2025 05:31 PM,Rejected-AOC,Reject,28-Jan-2026 12:55 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3291856,JITENDRA SUBUDHI,09-Dec-2025 04:12 PM,Rejected-AOC,Reject,28-Jan-2026 12:55 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3288813,JOGESH DAMI,08-Dec-2025 01:45 PM,Rejected-AOC,Reject,28-Jan-2026 12:55 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3291400,LAXMIKANTA BIDIKA,09-Dec-2025 01:17 PM,Rejected-AOC,Reject,28-Jan-2026 12:55 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3290938,Prahallad Halwa,09-Dec-2025 10:18 AM,Rejected-AOC,Reject,28-Jan-2026 12:55 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3290312,SHARAD MUDULI,08-Dec-2025 11:35 PM,Rejected-AOC,Reject,28-Jan-2026 12:55 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3290762,SURAJ SESENKAR,09-Dec-2025 12:16 AM,Rejected-AOC,Reject,28-Jan-2026 12:55 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
