S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,3219827.0,Subrat Kumar Panda,INR,"6,451,504",Superintending Engineer,Internal,"The following persons of this office will act as members of tender committee of this division Smt Rama Dutta, D.A.O. as Member, Er Eleena Mishra, A.E (Estimator)as Member. Er Saraswati Hembram, A.E.",ELEENA MISHRA,05-Jan-2026 01:11 PM,finsummary_559267.pdf (45.92 KB),Technical,"As per technical evaluation, 8 out of 8 bidders are found to be qualified.",ELEENA MISHRA,19-Nov-2025 04:36 PM,technical_559267.pdf,"CE,Minor Irrigation,BBSR||Baripada Minor Irrigation Circle Baripada||MI Division Balasore",2025_CEMIB_120229_1,SEMIDBLS-05/2025- 26,Construction of Mohantybandha Check Dam over Gohirakhal Nalla near village Kabataghati in Jaleswar Block of Balasore District under MATY Scheme for the year 2025-26.,Finance,"As per technical evaluation, 8 out of 8 bidders are found to be qualified",ELEENA MISHRA,05-Jan-2026 01:05 PM,finance_559267.pdf,BOQ Comparative Chart,Superintending Engineer,Internal,"The following persons of this office will act as members of tender committee of this division Smt Rama Dutta, D.A.O. as Member, Er Eleena Mishra, A.E (Estimator)as Member. Er Saraswati Hembram, A.E.",ELEENA MISHRA,19-Nov-2025 04:40 PM,20-Nov-2025 11:00 AM,techsummary_559267.pdf (45.92 KB),05-Jan-2026,"INR 6,451,504",180.0,ELEENA MISHRA,05-Jan-2026 01:16 PM,AOCmohantybandha.pdf (214.00 KB),"As per the result of transparent lottery, the lowest bidder being 14.99%less than the estimated cost put to tender, Subrat Kumar Panda contractor is declared as winner",1,3219586,CHINMAY MOHAPATRA,13-Nov-2025 11:28 AM,Rejected-Finance,1st lowest tenderer is not Lottery winner,05-Jan-2026 01:11 PM,AOC,Construction of Mohantybandha Check Dam over Gohirakhal Nalla near village Kabataghati in Jaleswar Block of Balasore District under MATY Scheme for the year 2025-26.,Construction of Mohantybandha Check Dam over Gohirakhal Nalla near village Kabataghati in Jaleswar Block of Balasore District under MATY Scheme for the year 2025-26.,Please refer Tender documents ,NA ,"75,89,112",Civil Works - Others,NA ,Tender,90.0,180.0,Jaleswar Block,756032.0,NA ,NA ,NA ,Office of the Superintending Engineer Minor Irriga,No ,No,"10,000",0.0,Nil,Nil,No,"CE,Minor Irrigation,BBSR||Baripada Minor Irrigation Circle Baripada||MI Division Balasore",SEMIDBLS-05/2025- 26,2025_CEMIB_120229_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Superintending Engineer,M.I Division, Balasore",Office of the Superintending Engineer Minor Irrigation Division Balasore Near Fandi Chhaka Balasore 756001,1.0,Fee/PreQual/Technical,.pdf,"Online Bid cost, EMD, Valid RC, GSTN, PAN, NRC, Affidavit and any other documents as per DTCN",1.0,ICICI BANK,"75,900",Yes,fixed,,Nil,Nil,30-Oct-2025 10:00 AM,14-Nov-2025 11:00 AM,30-Oct-2025 10:00 AM,13-Nov-2025 05:00 PM,NA ,NA ,30-Oct-2025 10:00 AM,13-Nov-2025 05:00 PM,20-Nov-2025 11:00 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3221938,GAGAN KUMAR PRADHAN,13-Nov-2025 04:12 PM,Rejected-Finance,1st lowest tenderer is not Lottery winner,05-Jan-2026 01:11 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3195852,MANOJ KUMAR CHAND,07-Nov-2025 11:38 PM,Rejected-Finance,1st lowest tenderer is not Lottery winner,05-Jan-2026 01:11 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3219893,Pramila Mohalik,13-Nov-2025 02:33 PM,Rejected-Finance,1st lowest tenderer is not Lottery winner,05-Jan-2026 01:11 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3191659,RADHAMOHAN BARIK,06-Nov-2025 10:04 PM,Rejected-Finance,1st lowest tenderer is not Lottery winner,05-Jan-2026 01:11 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3219827,Subrat Kumar Panda,13-Nov-2025 07:14 AM,Accepted-AOC,You have been awarded the contract for this tender,05-Jan-2026 01:16 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3202499,SUVENDU KUMAR GIRI,09-Nov-2025 05:55 PM,Rejected-Finance,1st lowest tenderer is not Lottery winner,05-Jan-2026 01:11 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3211346,ULLASH KUMAR SWAIN,11-Nov-2025 10:34 AM,Rejected-Finance,1st lowest tenderer is not Lottery winner,05-Jan-2026 01:11 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
