S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,Municipal Bodies||Talcher Municipal Council,TCRM-09/2025-26,2025_ORULB_122532_16,Yes,Open Limited,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Cost of TP, EMD, Contractor License, GSTIN, PAN, Affidavit and other documents as per DTCN","Executive Officer, Talcher Municipality","At - Municipality Office, P.O. Talcher Town, Dist.Angul","36,120",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,04-Dec-2025 04:00 PM,16-Dec-2025 11:00 AM,04-Dec-2025 04:00 PM,15-Dec-2025 05:00 PM,NA ,NA ,04-Dec-2025 04:00 PM,15-Dec-2025 05:00 PM,Construction of Stage / Bhoga Mandap near Badadanda Sahi in W.No.3,Construction of Stage / Bhoga Mandap near Badadanda Sahi in W.No.3,Please refer Tender documents. ,NA ,"36,12,000",Civil Works - Others,NA ,Tender,120.0,60.0,Talcher Municipality Office,759107.0,NA ,NA ,NA ,Talcher Municipality Office,No ,No,AOC,Pabitra Bhutia,Internal,,PRADIP KUMAR SAHA,22-Jan-2026 12:52 PM,finsummary_569282.pdf (235.47 KB),Pabitra Bhutia,Internal,,PRADIP KUMAR SAHA,22-Jan-2026 12:39 PM,techsummary_569282.pdf (235.47 KB),22-Jan-2026,"INR 3,070,561",60.0,PRADIP KUMAR SAHA,22-Jan-2026 01:02 PM,bhogamandap.pdf (419.00 KB),Municipal Bodies||Talcher Municipal Council,2025_ORULB_122532_16,TCRM-09/2025-26,Construction of Stage / Bhoga Mandap near Badadanda Sahi in W.No.3,1.0,3297174.0,DILIP KUMAR ROUT,INR,"3,070,561",1,3301875,ASWINI SINGH,14-Dec-2025 07:50 PM,Rejected-AOC,Unsuccessful,22-Jan-2026 01:02 PM,Finance,one bidder not admitted and five bidders are admitted,PRADIP KUMAR SAHA,24-Dec-2025 07:10 PM,finance_569282.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3296860,BABULA NATH,12-Dec-2025 10:57 AM,Not Admitted-Fee/PreQual/Technical/Finance,"Others-As per the 16th Council Resolution on dt.11.07.2025 in Para No. Anyanya 5 (Sha), Babula Nath has failed to complete the awarded work intime before. So the bid will not be opened in the tender notice No.4149, dt.2.12.2025 through online.",24-Dec-2025 07:10 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3296316,BINAYA KUMAR DAS,11-Dec-2025 08:57 PM,Rejected-AOC,Unsuccessful,22-Jan-2026 01:02 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3297174,DILIP KUMAR ROUT,13-Dec-2025 12:40 PM,Accepted-AOC,Successful,22-Jan-2026 01:02 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3301247,SRI CHAGALA BEHERA,14-Dec-2025 02:36 PM,Rejected-AOC,Unsuccessful,22-Jan-2026 01:02 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3303125,SWEETY SUDESHNA SINGH,15-Dec-2025 12:55 PM,Rejected-AOC,Unsuccessful,22-Jan-2026 01:02 PM,,,,,,,AOC
