S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
1.0,3048228.0,BHARATI NEAT & CLEAN SERVICES,INR,"604,671.6",Finance,Successfully bid opened,Dhananjay Kalah,26-Aug-2025 02:06 PM,finance_549400.pdf,BOQ Comparative Chart,Er Dhananjay Kalah,Internal,Er Dhananjay Kalah,Dhananjay Kalah,09-Jan-2026 05:13 PM,finsummary_549400.pdf (633.60 KB),CE and BM Brahmani Basin Samal||APD cum CCE RIP Samal||Rourkela Irrigation Division Rourkela,2025_CEBBS_116944_1,SERID-RKL-02-2025-26,"Operation and Maintenance of Dam Spillway , canal system for smooth water supply , maintenance of Rest shed of Rukura Irrigation Project",Er Dhananjay Kalah,Internal,"Er Dhananjay Kalah SE, Rupam Kumari DAO, Badhupama Pradhan, Estimator",Dhananjay Kalah,09-Jan-2026 05:04 PM,techsummary_549400.pdf (633.60 KB),09-Jan-2026,"INR 604,671.6",1079.0,Dhananjay Kalah,09-Jan-2026 05:28 PM,workorder2.pdf (626.00 KB),Bharti Neats won the transparent lottery,1.0,3045741.0,ACTIVE SECURITY AND INTELLIGENCE SEVICES,23-Aug-2025 05:20 PM,Rejected-AOC,He did not win the transparent lottery,09-Jan-2026 05:28 PM,AOC,"Operation and Maintenance of Dam Spillway , canal system for smooth water supply , maintenance of Rest shed of Rukura Irrigation Project","Operation and Maintenance of Dam Spillway , canal system for smooth water supply , maintenance of Rest shed of Rukura Irrigation Project",Please refer Tender documents. ,NA ,"6,04,672",Miscellaneous Services,NA ,Tender,90.0,1079.0,Bonai,770038.0,NA ,NA ,NA ,Rourkela,No ,No,"4,100",Nil,Nil,No,Superintending Engineer,"Superintending Engineer, Rourkela Irrigation Division, Rourkela",CE and BM Brahmani Basin Samal||APD cum CCE RIP Samal||Rourkela Irrigation Division Rourkela,SERID-RKL-02-2025-26,2025_CEBBS_116944_1,Yes,Open Tender,Item Rate,Services,1.0,No,No,Online,No,No,No,16-Aug-2025 02:00 PM,26-Aug-2025 11:00 AM,16-Aug-2025 02:00 PM,25-Aug-2025 05:00 PM,16-Aug-2025 02:00 PM ,22-Aug-2025 05:00 PM ,16-Aug-2025 02:00 PM,25-Aug-2025 05:00 PM,"6,100",No,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Cost paper, Required EMD, Valid labour license, PAN,GSTIN, EPF Registration, ESI Registration",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3048228.0,BHARATI NEAT & CLEAN SERVICES,25-Aug-2025 04:17 PM,Accepted-AOC,He won the transparent lottery,09-Jan-2026 05:28 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,"Affidavit, NRC and other documents as per DTCN",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,AOC
