Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
Finance,Financial bid opened,MONALISHA PADHY,31-Dec-2025 10:43 AM,,BOQ Comparative Chart,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,ANANDA CHANDRA PANDA,30-Dec-2025 06:07 PM,31-Dec-2025 10:30 AM,techsummary_562614.pdf (376.19 KB),21-Jan-2026,"INR 83,607,960",455.0,Bikram Keshari Malla,21-Jan-2026 12:27 PM,GUDVELLA.pdf (537.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 19.01.2026,1,3263754,AVR INFRATECH PVT LTD,28-Nov-2025 08:14 PM,Rejected-Finance,DUE TO L2 BIDDER,21-Jan-2026 12:24 PM,1.0,3260950.0,JAI BAJRANGBALI INFRA,INR,"83,607,960",AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,21-Jan-2026 12:24 PM,finsummary_562614.pdf (364.75 KB),Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_120893_9,18/OPHWC/2025-26,"Const. of Atal Bus Stand (C Type) at Gudvella Under Gudvella Block, Bolangir",Technical,FIVE BIDDER HAVE PARTICIPATED,MONALISHA PADHY,01-Dec-2025 12:42 PM,,AOC,07-Nov-2025 06:55 PM,01-Dec-2025 10:30 AM,07-Nov-2025 06:55 PM,29-Nov-2025 05:00 PM,NA ,NA ,07-Nov-2025 06:55 PM,29-Nov-2025 05:00 PM,31-Dec-2025 10:30 AM,Orissa State Police Housing and Welfare Corporation Ltd,18/OPHWC/2025-26,2025_OSPHW_120893_9,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"Const. of Atal Bus Stand (C Type) at Gudvella Under Gudvella Block, Bolangir",Building Work,Please refer Tender documents. ,NA ,"8,36,16,321",Civil Works - Buildings,NA ,Tender,90.0,365.0,Bolangir,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,SITE PHOTOGRAPH WITH GPS CO-ORDINATES,Technical Bid,,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,"8,36,200",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",AOC
,,,,,,,,,,,,,,,,,,,,2,3260950,JAI BAJRANGBALI INFRA,27-Nov-2025 05:26 PM,Accepted-AOC,QUALIFIED BIDDER,21-Jan-2026 12:27 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,AOC
,,,,,,,,,,,,,,,,,,,,3,3266242,NIRAKAR SAMAL,29-Nov-2025 01:45 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,30-Dec-2025 06:07 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC
,,,,,,,,,,,,,,,,,,,,4,3266415,Paban Kumar Agrawal,29-Nov-2025 02:06 PM,Rejected-Technical,Non securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,30-Dec-2025 06:07 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,5,3262733,R K BUILDER,29-Nov-2025 03:07 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,30-Dec-2025 06:07 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
