Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,Registration Certificate- EMD- Paper cost- GSTIN- PAN- Affidavit etc. as per DTCN,PHEO||PH Circle Bhawanipatna||PH Division Koraput,NIT No.8 of 2025-26,2025_PHEO_122041_7,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"40,833",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,28-Nov-2025 11:00 AM,11-Dec-2025 11:00 AM,28-Nov-2025 11:00 AM,10-Dec-2025 05:00 PM,28-Nov-2025 11:00 AM ,08-Dec-2025 05:00 PM ,28-Nov-2025 11:00 AM,10-Dec-2025 05:00 PM,"Improvement of WS,SI and SD system of DHH Nabarangpur under SP, D.No.13-4215 SUJALA for the year 2025-26","Improvement of WS,SI and SD system of DHH Nabarangpur",Please refer Tender documents. ,NA ,"40,83,314",Civil Works - Water Works,NA ,Rate Contract,120.0,90.0,Nabarangpur,764059.0,NA ,NA ,NA ,"Superintending Engineer, PHD Koraput",No ,No,"Superintending Engineer, PHD Koraput","Superintending Engineer, PHD Koraput","6,000",0.0,Nil,Nil,No,AOC,"Superintending Engineer, PHD Koraput",Internal,"SE, AEE, DAO and AEE Estimator",Chiranjibi Mahali,17-Jan-2026 04:27 PM,techsummary_567263.pdf (719.01 KB),1.0,3293083.0,MAKUL KUMAR MANDAL,INR,"3,471,226",PHEO||PH Circle Bhawanipatna||PH Division Koraput,2025_PHEO_122041_7,NIT No.8 of 2025-26,"Improvement of WS,SI and SD system of DHH Nabarangpur under SP, D.No.13-4215 SUJALA for the year 2025-26",1,3293389,AMLANJYOTI PATNAIK,10-Dec-2025 03:44 PM,Rejected-Finance,Lottery lost,17-Jan-2026 04:34 PM,"Superintending Engineer, PHD Koraput",Internal,"SE, AEE, DAO and AEE Estimator",Chiranjibi Mahali,17-Jan-2026 04:34 PM,finsummary_567263.pdf (719.01 KB),Finance,All bidders are qualified,Chiranjibi Mahali,16-Dec-2025 06:31 PM,finance_567263.pdf,BOQ Comparative Chart,17-Jan-2026,"INR 4,083,314",90.0,Chiranjibi Mahali,17-Jan-2026 04:38 PM,aoc.pdf (2336.00 KB),AOC,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,3293083,MAKUL KUMAR MANDAL,10-Dec-2025 01:25 PM,Accepted-AOC,AOC,17-Jan-2026 04:39 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,3292219,MS SAMPADA BEHURA,10-Dec-2025 12:36 PM,Rejected-Finance,Lottery lost,17-Jan-2026 04:34 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,4,3293609,SANTOSH GIRI,10-Dec-2025 04:50 PM,Rejected-Finance,Lottery lost,17-Jan-2026 04:34 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,5,3290622,SIBA RANJAN PATRA,09-Dec-2025 03:32 PM,Rejected-Finance,Lottery lost,17-Jan-2026 04:34 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,6,3292562,TRINATH JANI,09-Dec-2025 11:20 PM,Rejected-Finance,SC-ST Category. Loottery lost,17-Jan-2026 04:34 PM,,,,,,,,,,,,,,,,,,,,AOC
