S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,2980693.0,PRANAB KUMAR MAJHI,INR,"1,107,294.78",Finance,Opened,Vikas Mundari,30-Jun-2025 12:55 PM,finance_542687.pdf,BOQ Comparative Chart,Administrator,Internal,,SUSHANTA PATEL,29-Dec-2025 12:35 PM,finsummary_542687.pdf (1168.31 KB),Municipal Bodies||Sundargarh Municipality,2025_ORULB_114315_3,SNGM-02/2025-26,Improvement of road drain from Co-operative bank to kanak nivas via mahanty pada in ward no - 03,Administrator,Internal,,SUSHANTA PATEL,29-Dec-2025 12:28 PM,techsummary_542687.pdf (1168.31 KB),1,2980749,BIENDRA TOPPO,26-Jun-2025 02:56 PM,Rejected-AOC,Not Accepted,07-Jan-2026 12:54 PM,07-Jan-2026,"INR 1,306,608",60.0,Vikas Mundari,07-Jan-2026 12:54 PM,aocc5.pdf (732.00 KB),AoC,AOC,"13,025",Yes,fixed,,Nil,Nil,Improvement of road drain from Co-operative bank to kanak nivas via mahanty pada in ward no - 03,Improvement of road drain from Co-operative bank to kanak nivas via mahanty pada in ward no - 03,Please refer Tender documents. ,NA ,"13,02,547",Civil Works - Others,NA ,Rate Contract,60.0,NA ,Sundargarh Municipality,770001.0,NA ,NA ,NA ,"Executive Officer, Sundargarh Municipality",No ,No,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,Documents As per DTCN,"Executive Officer, Sundargarh Municipality","Executive Officer, Sundargarh Municipality",12-Jun-2025 11:00 AM,30-Jun-2025 11:00 AM,12-Jun-2025 11:00 AM,26-Jun-2025 05:00 PM,NA ,NA ,12-Jun-2025 11:00 AM,26-Jun-2025 05:00 PM,Municipal Bodies||Sundargarh Municipality,SNGM-02/2025-26,2025_ORULB_114315_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2980712,DEBADATTA DAS,26-Jun-2025 01:56 PM,Rejected-AOC,Not Accepted,07-Jan-2026 12:54 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2980440,HEMANTA PANDAB,26-Jun-2025 01:22 PM,Rejected-AOC,Not Accepted,07-Jan-2026 12:54 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2980693,PRANAB KUMAR MAJHI,26-Jun-2025 01:31 PM,Accepted-AOC,Accepted,07-Jan-2026 12:54 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
