Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
"Executive Engineer, L.I. Division, Nabarangpur",Internal,"Executive Engineer, Divisional Accountant, Estimator",Dillip Kumar Das,29-Nov-2025 07:10 PM,techsummary_564834.pdf (31.25 KB),1,3246154,HARA PRASAD NAYAK,22-Nov-2025 05:37 PM,Rejected-Finance,Disqualified being Surrendered,09-Jan-2026 01:33 PM,09-Jan-2026,"INR 12,492,494",120.0,Dillip Kumar Das,09-Jan-2026 01:40 PM,Bhanjaguda_5_Ushuripadar_8_Katraguda_4_Langalata_1.pdf (4170.00 KB),Work Order,Finance,opened successfully,Dillip Kumar Das,29-Nov-2025 05:35 PM,finance_564834.pdf,BOQ Comparative Chart,1.0,3250129.0,M/A OOMKAR TECNICAL SERVICE (P) LTD,INR,"12,492,494",Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Nawarangpur,2025_OLIC_121304_52,1501/06.11.2025,"Bhanjaguda-V, Ushuripadar-VIII, Katraguda-IV and Langalatal-I","Executive Engineer, L.I. Division, Nabarangpur",Internal,"Executive Engineer, Divisional Accountant, Estimator",Dillip Kumar Das,09-Jan-2026 01:33 PM,finsummary_564834.pdf (31.25 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid License, PAN, GST, Joint Venture, Experience certificate, Affidavit","11,800",0.0,Nil,Nil,No,17-Nov-2025 10:00 AM,25-Nov-2025 11:00 AM,17-Nov-2025 10:00 AM,24-Nov-2025 05:00 PM,17-Nov-2025 10:00 AM ,21-Nov-2025 05:00 PM ,17-Nov-2025 10:00 AM,24-Nov-2025 05:00 PM,"Executive Engineer, Lift irrigation Division, Naba","Executive Engineer, Lift irrigation Division, Nabarangpur, Odisha, Pin Code-764059","1,24,537",No,percentage,1.0%,Nil,Nil,"Bhanjaguda-V, Ushuripadar-VIII, Katraguda-IV and Langalatal-I","Installation, electrification and energization of L.I. Projects Bhanjaguda-V, Ushuripadar-VIII, Katraguda-IV and Langalatal-I under Nandahandi Block of Nabarangpur District",As per DTCN ,NA ,"1,24,53,663",Civil Works - Lift Irrigation Schemes,Electrification ,Tender,180.0,120.0,Nabarangpur,764059.0,NA ,NA ,NA ,"Office of the Executive Engineer, Lift irrigation",No ,No,1.0,ICICI BANK,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Nawarangpur,1501/06.11.2025,2025_OLIC_121304_52,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,2,3250129,M/A OOMKAR TECNICAL SERVICE (P) LTD,24-Nov-2025 02:24 PM,Accepted-AOC,Qualified,09-Jan-2026 01:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC
,,,,,,3,3247922,PABITRA ELECTRICAL WORKSHOP,24-Nov-2025 11:24 AM,Rejected-Finance,Disqualified being Surrendered,09-Jan-2026 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,TCN documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3247001,RAMESH CHANDRA BISWAL,22-Nov-2025 08:05 PM,Rejected-Finance,Disqualified being L2,09-Jan-2026 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3247098,SUBHAM ELECTRICALS,22-Nov-2025 08:45 PM,Rejected-Finance,Disqualified being L3,09-Jan-2026 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
