Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Improvement of Baragarh-Bhatli-Ambabhona road from from 20/000 km to 35/050 km in the District of Bargarh under State Plan,Improvement of Baragarh-Bhatli-Ambabhona road from from 20/000 km to 35/050 km in the District of Bargarh under State Plan,Please refer Tender documents. ,NA ,"14,71,06,031",Civil Works - Roads,NA ,Tender,90.0,480.0,Baragarh Division,751001.0,NA ,NA ,NA ,"O/o the E.I.C (Civil-Cum-Roads), Odisha",No ,No,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,EIC-CIVIL,CE-ROADS-II-06/2024-25,2024_EICCL_105446_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"14,71,000",Yes,fixed,,Nil,Nil,04-Oct-2024 06:55 PM,30-Oct-2024 11:30 AM,04-Oct-2024 06:55 PM,29-Oct-2024 05:30 PM,NA ,NA ,04-Oct-2024 06:55 PM,29-Oct-2024 05:30 PM,29-May-2025 04:30 PM,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost and EMD, GSTIN, PAN, RC and Affidavit","Chief Engineer, Roads-II, Odisha","O/o the E.I.C (Civil-Cum-Roads), Odisha, Nirman Soudha, New Building, Unit-V, Bhubaneswar",1.0,1st Corrigendum,Date,,AOC,17-Jan-2026,"INR 152,990,273",480.0,Pradipta Kumar Nayak,17-Jan-2026 01:27 PM,BargarhBhatli.pdf (120.00 KB),54P1 of 2025-26,1,2598926,AMARDEEP AGARWALLA,29-Oct-2024 04:59 PM,Rejected-AOC,L2 bidder,17-Jan-2026 01:27 PM,Finance,Opening,Pradipta Kumar Nayak,29-May-2025 06:19 PM,,BOQ Comparative Chart,EIC Civil cum Roads Odisha,Internal,,Pradipta Kumar Nayak,28-May-2025 01:22 PM,29-May-2025 04:30 PM,techsummary_508587.pdf (298.39 KB),EIC Civil cum Roads Odisha,Internal,,Pradipta Kumar Nayak,17-Jan-2026 01:23 PM,finsummary_508587.pdf (119.73 KB),Technical,Opened,Lipsa Mallick,30-Oct-2024 12:55 PM,,EIC-CIVIL,2024_EICCL_105446_8,CE-ROADS-II-06/2024-25,Improvement of Baragarh-Bhatli-Ambabhona road from from 20/000 km to 35/050 km in the District of Bargarh under State Plan,1.0,2598498.0,M/S UNISON INFRACON,INR,"152,990,273",AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machineries and work experience,,,,,,,AOC,,,,,,,,2,2598498,M/S UNISON INFRACON,29-Oct-2024 02:10 PM,Accepted-AOC,Negotiated 1st lowest bidder,17-Jan-2026 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,AOC,,,,,,,,3,2589834,MUKESH KUMAR,29-Oct-2024 04:33 PM,Rejected-Technical,Disqualified,28-May-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantities,,,,,,,AOC,,,,,,,,4,2598126,Paban Kumar Agrawal,29-Oct-2024 12:45 PM,Rejected-AOC,L3 bidder,17-Jan-2026 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
