Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"Superintending Engineer., Nimapara Irr Divn.",Office of the Superintending Engineer Nimapara Irrigation Division Puri Odisha,1.0,ICICI BANK,"17,200",Yes,fixed,,Nil,Nil,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada",e-Procurement Notice No.- 03 of 2025-26,2025_CELBB_118453_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,NID-107- C.C. Lining in Gop Minor near Village Tarangira.,C.C. Lining in Gop Minor near Village Tarangira.,Please refer Tender Documents ,NA ,"17,14,818",Civil Works - Canal,Canal ,Tender,90.0,120.0,Nimapara,752106.0,NA ,NA ,NA ,"S.E., Nimapara Irr Divn. Nimapara",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,GSTIN PAN Contractor R.C Affidavits undertakings No Relation Certificate,24-Sep-2025 11:00 AM,14-Oct-2025 11:00 AM,24-Sep-2025 11:00 AM,13-Oct-2025 05:30 PM,24-Sep-2025 11:00 AM ,08-Oct-2025 05:30 PM ,24-Sep-2025 11:00 AM,13-Oct-2025 05:30 PM,AOC,"Superintending Engineer, Nimapara Irrigation Division, Nimapara",Internal,"S.E, Nimapara Irrigation Division, Nimapara, DAO, Nimapara Irr. Division, AEE (Estimator),Nimapara Irr.Division, Nimapara",SATYENDRA PARIDA,21-Nov-2025 05:22 PM,finsummary_553587.pdf (1591.35 KB),"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada",2025_CELBB_118453_6,e-Procurement Notice No.- 03 of 2025-26,NID-107- C.C. Lining in Gop Minor near Village Tarangira.,1.0,3114154.0,BATAKRUSHNA NISHANK,INR,"1,457,766",Finance,All the bids are downloaded successfully.,BISHAL KESHARI SINGH,16-Oct-2025 04:19 PM,finance_553587.pdf,BOQ Comparative Chart,1,3114154,BATAKRUSHNA NISHANK,07-Oct-2025 01:34 PM,Accepted-AOC,"L1 bid of Sri BATAKRUSHNA NISHANK selected through transparent lottery system accepted by the S.E., Nimapara Irrigation Division for award of contract.",11-Jan-2026 05:20 PM,11-Jan-2026,"INR 1,457,766",120.0,Pritam Pothal,11-Jan-2026 05:20 PM,NID107.pdf (966.00 KB),"L1 bid of Sri BATAKRUSHNA NISHANK selected through transparent lottery system accepted by the S.E., Nimapara Irrigation Division for award of contract.","Superintending Engineer, Nimapara Irrigation Division, Nimapara",Internal,"S.E, Nimapara Irrigation Division, Nimapara, DAO, Nimapara Irr. Division, AEE (Estimator),Nimapara Irr.Division, Nimapara",BISHAL KESHARI SINGH,21-Nov-2025 04:56 PM,techsummary_553587.pdf (24.47 KB),AOC
,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,and any other document as per SBD/DTCN,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3121161,BATA KRUSHNA PATRA,09-Oct-2025 11:16 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3123689,BHAGIRATHI BEHERA,11-Oct-2025 08:25 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3108851,DEBENDRANATH MAHARI,10-Oct-2025 06:06 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3121527,GAGAN BIHARI PATRA,11-Oct-2025 06:21 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3124115,JYOTSHNARANI GURU,12-Oct-2025 12:36 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3120710,KRUSHNA CHANDRA SWAIN,09-Oct-2025 06:36 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3120942,LINGARAJ NAYAK,10-Oct-2025 11:56 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,3119434,"MAA DAKHINAKALI SUPPLIER, PROP-AKSHAY KUMAR MAHARATHA",11-Oct-2025 04:44 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,3124028,MAA RATNACHUDI CONSTRUCTION,13-Oct-2025 12:23 PM,Rejected-Finance,Not won in the transparent Lottery,21-Nov-2025 05:22 PM,,,,,,,,,,,,,,AOC
