Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
CE RW I||RWCIRCLE-BALASORE,2025_CERWI_117604_13,CCE-BLS-NCB-23 OF 2025-26,"Construction of road from Khajira to Tentuligadia PMGSY via Pakharamauda, Kantia Road in the District of Balasore under MMSY-TRIP for the year 2024-25",1.0,3079822.0,MURALIDHAR SAHOO,INR,"27,278,613.69",1.0,3081311.0,BIJAYA KUMAR ROUT,15-Sep-2025 02:08 PM,Rejected-AOC,L2,30-Jan-2026 08:44 PM,30-Jan-2026,"INR 27,278,613.69",270.0,Durjyodhan Behera,30-Jan-2026 08:44 PM,226.pdf (673.00 KB),Work awarded to 1st lowest bidder,CCE RW CIRCLE BALASORE,Internal,"PA TO CCE RW CIRCLE BALASORE AND J.E. ESTIMATOR CCE RW CIRCLE BALASORE AND DAO R.W. DIVISION-II, BALASORE",Durjyodhan Behera,27-Oct-2025 07:56 PM,30-Oct-2025 05:00 PM,techsummary_551472.pdf (3537.76 KB),Finance,2 Numbers Bidder admitted,Durjyodhan Behera,30-Jan-2026 08:39 PM,,BOQ Comparative Chart,"CCE RW CIRCLE, BALASORE",Internal,"PA TO CCE RW CIRCLE, BALASORE AND JE ESTIMATOR CCE RW CIRCLE, BALASORE AND DAO RW DIVISION-II, BALASORE",Durjyodhan Behera,30-Jan-2026 08:42 PM,finsummary_551472.pdf (36.86 KB),Technical,2 number of bidders admitted,Subhadra Behera,17-Sep-2025 07:52 PM,,AOC,"3,20,890",Yes,percentage,1.0%,Nil,Nil,"CCE R.W.CIRCLE,BALASORE","O/o The CCE R.W.CIRCLE,BALASORE",CE RW I||RWCIRCLE-BALASORE,CCE-BLS-NCB-23 OF 2025-26,2025_CERWI_117604_13,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"TENDER PAPER COST,EMD,CONTRACTOR REGISTRATION CERTIFICATE,PAN,GSTIN,AFFIDAVIT,ETC",06-Sep-2025 11:00 AM,16-Sep-2025 11:00 AM,06-Sep-2025 11:00 AM,15-Sep-2025 05:00 PM,06-Sep-2025 11:00 AM ,12-Sep-2025 05:00 PM ,06-Sep-2025 11:00 AM,15-Sep-2025 05:00 PM,30-Oct-2025 05:00 PM,1.0,ICICI BANK,1.0,Modification of 1st Corrigendum,Other,,"Construction of road from Khajira to Tentuligadia PMGSY via Pakharamauda, Kantia Road in the District of Balasore under MMSY-TRIP for the year 2024-25","Construction of road from Khajira to Tentuligadia PMGSY via Pakharamauda, Kantia Road in the District of Balasore under MMSY-TRIP for the year 2024-25",Please refer to the DTCN ,NA ,"3,20,89,000",Civil Works - Roads,NA ,Tender,90.0,270.0,Balasore,756001.0,NA ,NA ,NA ,"CCE R.W.CIRCLE,BALASORE",No ,No,"10,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,2.0,3079822.0,MURALIDHAR SAHOO,15-Sep-2025 09:40 AM,Accepted-AOC,L1,30-Jan-2026 08:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"WORK EXPERIENCE,ATO,PROFFIT LOSS ACCOUNT ,MACHINERIES,ETC",,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER DOCUMENTS AS PER DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
