Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
31-Dec-2025,"INR 677,807",30.0,Kapileswar Singh,22-Jan-2026 05:19 PM,Gadadharpur_Arjunbilla.pdf (361.00 KB),CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-KEONJHAR,2025_CERWI_120667_19,NCB 07 OF 2025-26,SR to Gadadharpur to Arjunbilla road from ch 0/400 to 1/000 km for the year 2025- 26.,1.0,3215588.0,BISWAJIT ROUT,INR,"576,204",1,3216942,ANIL KUMAR NAYAK,12-Nov-2025 01:07 PM,Rejected-AOC,Reject,22-Jan-2026 05:19 PM,Finance,COVER1,Sanjukta Marndi,31-Dec-2025 11:37 AM,finance_561430.pdf,BOQ Comparative Chart,SE,Internal,,Sanjukta Marndi,31-Dec-2025 11:42 AM,finsummary_561430.pdf (643.06 KB),SE,Internal,,Sanjukta Marndi,31-Dec-2025 11:39 AM,techsummary_561430.pdf (643.06 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,RC PAN GST AFFIDAVIT AND AS PER ANNEXURE,SUPERINTENDING ENGINEER,"At-Gambharia Po- DD College Near Diary Farm. O/o the SE R.W Division-I, Keonjhar",1.0,ICICI BANK,CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-KEONJHAR,NCB 07 OF 2025-26,2025_CERWI_120667_19,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,SR to Gadadharpur to Arjunbilla road from ch 0/400 to 1/000 km for the year 2025- 26.,SR to Gadadharpur to Arjunbilla road from ch 0/400 to 1/000 km for the year 2025- 26.,Please refer Tender documents. ,NA ,"6,77,000",Civil Works - Roads,NA ,Tender,90.0,30.0,KEONJHAR,758001.0,NA ,NA ,NA ,"R.W DIVISION-I,KEONJHAR",No ,No,"4,000",0.0,Nil,Nil,No,"6,770",Yes,percentage,1.0%,Nil,Nil,03-Nov-2025 02:00 PM,14-Nov-2025 11:00 AM,03-Nov-2025 02:00 PM,13-Nov-2025 05:00 PM,03-Nov-2025 02:00 PM ,12-Nov-2025 05:00 PM ,03-Nov-2025 02:00 PM,13-Nov-2025 05:00 PM,AOC
,,,,,,,,,,,,,,,2,3202004,BIKASH KUMAR SAHU,12-Nov-2025 04:33 PM,Rejected-AOC,Reject,22-Jan-2026 05:19 PM,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,3221675,BISHNUPRIYA MOHANTA,13-Nov-2025 03:12 PM,Rejected-AOC,Reject,22-Jan-2026 05:19 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3215588,BISWAJIT ROUT,11-Nov-2025 11:28 PM,Accepted-AOC,Accept,22-Jan-2026 05:19 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3218303,JITENDRA KUMAR BEHERA,12-Nov-2025 06:32 PM,Rejected-AOC,Reject,22-Jan-2026 05:19 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,3220748,KUNDAN KUMAR SETHY,13-Nov-2025 12:25 PM,Rejected-AOC,Reject,22-Jan-2026 05:19 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,3221482,PRITIPRAVA GHADEI,13-Nov-2025 04:39 PM,Rejected-AOC,Reject,22-Jan-2026 05:19 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,8,3211410,RASMI RANJAN PATRA,11-Nov-2025 10:51 AM,Rejected-AOC,Reject,22-Jan-2026 05:19 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,9,3219570,SIPU SETHY,12-Nov-2025 11:47 PM,Rejected-AOC,Reject,22-Jan-2026 05:19 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
