Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"6,000",0.0,Nil,Nil,No,16-Oct-2025 10:00 AM,07-Nov-2025 11:00 AM,16-Oct-2025 10:00 AM,06-Nov-2025 05:00 PM,NA ,NA ,16-Oct-2025 10:00 AM,06-Nov-2025 05:00 PM,24-Nov-2025 11:40 AM,"Construction of stone massonry protection wall in the Thakurani nallah at Saitan chhak, Ward No.3, Barbil","Construction of stone massonry protection wall in the Thakurani nallah at Saitan chhak, Ward No.3, Barbil",Please refer Tender documents. ,NA ,"15,01,000",Civil Works - Others,NA ,Tender,90.0,90.0,Barbil,758035.0,NA ,NA ,NA ,Barbil Municipality,No ,No,Municipal Bodies||Barbil Municipality,BBLM-5/2025-26,2025_ORULB_119252_49,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Extension of opening date,Date,,"15,010",Yes,percentage,1.0%,Nil,Nil,Executive Officer Barbil Municipality,Executive Officer Barbil Municipality,1,ICICI BANK,1,Fee/PreQual/Technical,.pdf,DTCN,AOC,Laxman Mahanta,Internal,,Ramesh Chandra Nayak,24-Nov-2025 11:38 AM,24-Nov-2025 11:40 AM,techsummary_555971.pdf (4230.28 KB),Finance,open,Purna Chandra Mahanta,24-Nov-2025 12:17 PM,finance_555971.pdf,BOQ Comparative Chart,Laxman Mahanta,Internal,,Ramesh Chandra Nayak,20-Jan-2026 04:33 PM,finsummary_555971.pdf (116.39 KB),Technical,open,Ramesh Chandra Nayak,07-Nov-2025 07:51 PM,technical_555971.pdf,1,3183987,RASHMI RANJAN JENA,06-Nov-2025 01:30 PM,Rejected-Finance,Second,20-Jan-2026 04:33 PM,1.0,3181394.0,UMESHCHANDRA MUNDA,INR,"1,395,646",Municipal Bodies||Barbil Municipality,2025_ORULB_119252_49,BBLM-5/2025-26,"Construction of stone massonry protection wall in the Thakurani nallah at Saitan chhak, Ward No.3, Barbil",20-Jan-2026,"INR 1,395,646",90.0,Ramesh Chandra Nayak,20-Jan-2026 04:37 PM,wo49.pdf (109.00 KB),Contact value including GST,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,2,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,3181394,UMESHCHANDRA MUNDA,06-Nov-2025 02:52 PM,Accepted-AOC,Lowest,20-Jan-2026 04:37 PM,,,,,,,,,,,,,,,,,AOC
