Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
Chief Construction Engineer,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR","6,29,851",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"Construction of Gotisahi to Sarankul via Bhikaripada, Baunsia road under MMSY-TRIP for the year 2023-24","Construction of Gotisahi to Sarankul via Bhikaripada, Baunsia road under MMSY-TRIP for the year 2023-24",Please refer Tender documents. ,NA ,"6,29,85,093",Civil Works - Others,NA ,Tender,90.0,270.0,Nayagarh,752069.0,NA ,NA ,NA ,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",No ,No,29-Aug-2023 05:00 PM,12-Sep-2023 11:00 AM,29-Aug-2023 05:00 PM,11-Sep-2023 05:00 PM,NA ,NA ,29-Aug-2023 05:00 PM,11-Sep-2023 05:00 PM,09-Oct-2023 09:00 AM,CE RW I||RWCIRCLE-BHUBANESWAR,Tender Online C.C-24 of 2023,2023_CERWI_92450_36,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Registration Certificate",1.0,Date Corrigendum,Date,,"10,000",0.0,Nil,Nil,No,AOC,Chief Construction Engineer,Internal,ExecutiveEngineerRWDivisionIINayagarhSrDAORWDivision NayagarhPAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Priyambada Swain,30-Jan-2026 01:37 PM,finsummary_448864.pdf (158.10 KB),Technical,QUALIFIED AND DISQUALIFIED LIST,Priyadarshini Dalai,08-Oct-2023 01:09 PM,technical_448864.pdf,CE RW I||RWCIRCLE-BHUBANESWAR,2023_CERWI_92450_36,Tender Online C.C-24 of 2023,"Construction of Gotisahi to Sarankul via Bhikaripada, Baunsia road under MMSY-TRIP for the year 2023-24",1.0,2241532.0,Paban Kumar Agrawal,INR,"62,985,093",30-Jan-2026,"INR 62,985,093",270.0,Priyambada Swain,30-Jan-2026 01:44 PM,GotisahiAgmtDetails.pdf (1042.00 KB),"Work order letter No.581 dtd.22.01.2026 and Agmt. No.148 P1/2025-26 dtd.22.01.2026 of Superintending Engineer, Rural Works Division, Nayagarh",1,2237382,BISWA PRAKASH TRIPATHY,07-Sep-2023 10:58 AM,Rejected-Technical,As per Clause No.2.1 (4) of the Eligibility Criteria of General Instructions To the Tenderers of the DTCN,08-Oct-2023 01:11 PM,Finance,6 nos bidder qualified in the tender,Priyadarshini Dalai,23-Sep-2025 06:07 PM,,BOQ Comparative Chart,"Chief Construction Engineer CentralRWCircle,BBSR",Internal,ExecutiveEngineerRWDivisionII Nayagarh SrDAORWDivision Nayagarh PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Priyadarshini Dalai,08-Oct-2023 01:11 PM,09-Oct-2023 09:00 AM,techsummary_448864.pdf (141.14 KB),1.0,Tender Revocation,Tender Revocation,08-Oct-2023 12:41 PM,5047.pdf ,149.76,Technical Opening,AOC
,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work in Hand, Machineries, Affidavit of Correctness Certificate",,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2238743,MS GLOBAL CONSTRUCTION,07-Sep-2023 02:12 PM,Rejected-Finance,Other than winner of the transparent lottery system,30-Jan-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"No Relationship Certificate, ATO, Work Experience and required documents as per DTCN",,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2229244,NARENDRA PRADHAN,07-Sep-2023 02:29 PM,Rejected-Finance,Other than winner of the transparent lottery system,30-Jan-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2241532,Paban Kumar Agrawal,07-Sep-2023 11:38 AM,Accepted-AOC,Accepted,30-Jan-2026 01:44 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2236790,RABINDRA NATH SAHOO,07-Sep-2023 03:24 PM,Rejected-Technical,As per Clause No.2.1(1) of the Eligibility Criteria of General Instructions To the Tenderers of the DTCN,08-Oct-2023 01:11 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2242219,SAI ANURAG BISWAL,07-Sep-2023 01:27 PM,Rejected-Finance,Other than winner of the transparent lottery system,30-Jan-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2248443,SIBU KANUNGO,11-Sep-2023 12:41 PM,Rejected-Technical,As per Clause No.2.1 (6) of the Eligibility Criteria of General Instructions To the Tenderers of the DTCN,08-Oct-2023 01:11 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2239494,Swadhin Kumar sahu,07-Sep-2023 12:28 PM,Rejected-Finance,Other than winner of the transparent lottery system,30-Jan-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2242272,TARINI PRASAD DAS,07-Sep-2023 01:59 PM,Rejected-Finance,Other than winner of the transparent lottery system,30-Jan-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,AOC
