Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"Development of graveyard at Sankarmath shiva Temple Bhatra, ward no- 36","Development of graveyard at Sankarmath shiva Temple Bhatra, ward no- 36",Please refer Tender documents. ,NA ,"4,19,742",Civil Works - Others,NA ,Tender,120.0,30.0,SAMBALPUR MUNICIPAL CORPORATION,768006.0,NA ,NA ,NA ,"SAMBALPUR MUNICIPAL CORPORATION, SAMBALPUR",No ,No,"2,000",0.0,Nil,Nil,No,09-Feb-2024 11:00 AM,19-Feb-2024 11:00 AM,09-Feb-2024 11:00 AM,18-Feb-2024 05:00 PM,NA ,NA ,09-Feb-2024 11:00 AM,18-Feb-2024 05:00 PM,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN",Municipal Bodies||Sambalpur Municipal Corporation,36/SMC_SBP/2023-24,2024_ORULB_100663_67,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,197",Yes,percentage,1.0%,Nil,Nil,"COMMISSIONER, SMC, SAMBALPUR","New Office Building, SMC Durgapali, Sambalpur",AOC,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Rehan Khatri,26-Nov-2025 01:10 PM,techsummary_491363.pdf (427.08 KB),"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Rehan Khatri,26-Nov-2025 01:12 PM,finsummary_491363.pdf (427.08 KB),Finance,tender opened,Vedbhushan .,26-Feb-2024 11:07 AM,finance_491363.pdf,BOQ Comparative Chart,1,2447803,S.P. INFRA,18-Feb-2024 02:15 PM,Rejected-Technical,UNSUCCESSFUL,26-Nov-2025 01:10 PM,Municipal Bodies||Sambalpur Municipal Corporation,2024_ORULB_100663_67,36/SMC_SBP/2023-24,"Development of graveyard at Sankarmath shiva Temple Bhatra, ward no- 36",1.0,2447648.0,S T INFRA,INR,"419,742.54",05-Jan-2026,"INR 419,742.54",30.0,PADMINI MEHER,05-Jan-2026 03:30 PM,36SMC67.pdf (426.00 KB),successful,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,bill of quantity,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2447648,S T INFRA,18-Feb-2024 12:28 PM,Accepted-AOC,successful,05-Jan-2026 03:30 PM,,,,,,,,,,,,,,,,,AOC
