Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
24-Nov-2025 10:00 AM,02-Dec-2025 11:30 AM,24-Nov-2025 10:00 AM,01-Dec-2025 05:00 PM,24-Nov-2025 10:00 AM ,29-Nov-2025 05:00 PM ,24-Nov-2025 10:00 AM,01-Dec-2025 05:00 PM,1.0,ICICI BANK,Balarampur to Reiteisahi_Road_ SDBC_1/100 to 1/450,Balarampur to Reiteisahi_Road_ SDBC_1/100 to 1/450,Please refer tender documents ,NA ,"5,98,102",Civil Works - Roads,NA ,Tender,90.0,15.0,Salapada,758020.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, ANANDPUR",No ,No,Divisional Officer,"RURAL WORKS DIVISION, ANANDPUR",1.0,Date,Date,,"5,981",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Online Paper Cost, EMD, GSTIN, PAN, R.C, Affidavit and Other required Documents as per DTCN",CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,10/EE/RW/AND/2025-26,2025_CERWI_121825_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,1,3268142,ABINASHA DEO,30-Nov-2025 06:21 PM,Rejected-AOC,Not win in lottery process,11-Jan-2026 09:18 PM,05-Jan-2026,"INR 598,102",15.0,Tusar Kanti Behera,11-Jan-2026 09:18 PM,AoCBalarampur.pdf (186.00 KB),Er. Tusar Kanti Behera,Internal,,Tusar Kanti Behera,09-Dec-2025 09:54 AM,techsummary_566555.pdf (219.93 KB),Er. Tusar Kanti Behera,Internal,,Tusar Kanti Behera,04-Jan-2026 06:18 PM,finsummary_566555.pdf (219.93 KB),CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,2025_CERWI_121825_1,10/EE/RW/AND/2025-26,Balarampur to Reiteisahi_Road_ SDBC_1/100 to 1/450,1.0,3269829.0,SUDIP KUMAR SETHY,INR,"508,447",Finance,12 bidders bid the tender,Tusar Kanti Behera,08-Dec-2025 08:13 PM,,BOQ Comparative Chart,AOC
,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,,,,AOC,2,3270098,BUDDHADEVA SAHU,01-Dec-2025 04:04 PM,Rejected-AOC,Not win in lottery process,11-Jan-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3268026,HITESH KUMAR PRUSTY,30-Nov-2025 04:43 PM,Rejected-AOC,Not win in lottery process,11-Jan-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3267822,KAPILA CHARAN MALIK,30-Nov-2025 01:46 PM,Rejected-AOC,Not win in lottery process,11-Jan-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3268207,NIMAIN CHAND ROUT,30-Nov-2025 06:50 PM,Rejected-AOC,Not win in lottery process,11-Jan-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3268113,PRAVATI SAHOO,30-Nov-2025 06:36 PM,Rejected-AOC,Not win in lottery process,11-Jan-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3268260,SAFALYA KUMAR PADHI,30-Nov-2025 07:18 PM,Rejected-AOC,Not win in lottery process,11-Jan-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,3267595,SANJAYA KUMAR JENA,30-Nov-2025 11:10 AM,Rejected-AOC,Not win in lottery process,11-Jan-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,3269774,Sri Jagannath Agency and Consultancy Service,01-Dec-2025 02:28 PM,Rejected-AOC,Not win in lottery process,11-Jan-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,3257334,SRIKANTA BHUYAN,26-Nov-2025 02:18 PM,Rejected-AOC,Not win in lottery process,11-Jan-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11,3269829,SUDIP KUMAR SETHY,01-Dec-2025 02:40 PM,Accepted-AOC,Won the bid in lottery process,11-Jan-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,12,3268486,SURENDRA KUMAR SAHOO,30-Nov-2025 09:38 PM,Rejected-AOC,Not win in lottery process,11-Jan-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
