Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
S/R to Udayanagar to Kadamapal road for the year 2025-26,S/R to Udayanagar to Kadamapal road for the year 2025-26,Please refer Tender documents. ,NA ,"10,83,000",Civil Works - Roads,NA ,Tender,90.0,30.0,Jaraka,755050.0,NA ,NA ,NA ,Jaraka,No ,No,1.0,ICICI BANK,"10,830",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD, PAN, GSTIN, REGISTRATION CERTIFICATE",CE RW I||RWCIRCLE-KENDRAPARA||RW Division II-Jajpur,Tender Online JJPR-II-03 of 2025-26,2025_CERWI_120167_16,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,01-Nov-2025 01:00 PM,07-Nov-2025 11:00 AM,01-Nov-2025 01:00 PM,06-Nov-2025 05:00 PM,01-Nov-2025 01:00 PM ,04-Nov-2025 04:00 PM ,01-Nov-2025 01:00 PM,06-Nov-2025 05:00 PM,Superintending Engineer,"O/o the Superintending Engineer, Rural Works Division-II, Jajpur at Jaraka","6,000",0.0,Nil,Nil,No,AOC,Superintending Engineer,Internal,"DAO, Estimator",Puspanjali Behera,26-Dec-2025 04:07 PM,finsummary_560820.pdf (389.11 KB),Superintending Engineer,Internal,"DAO, Estimator",Puspanjali Behera,02-Dec-2025 10:11 AM,techsummary_560820.pdf (245.46 KB),26-Dec-2025,"INR 920,641",30.0,Puspanjali Behera,30-Jan-2026 03:17 PM,137.pdf (483.00 KB),1.0,3186382.0,SATYANANDA NAYAK,INR,"920,641",CE RW I||RWCIRCLE-KENDRAPARA||RW Division II-Jajpur,2025_CERWI_120167_16,Tender Online JJPR-II-03 of 2025-26,S/R to Udayanagar to Kadamapal road for the year 2025-26,1,3188802,ARPAN AGENCY,06-Nov-2025 01:41 PM,Rejected-Finance,Not selected in the lottery,26-Dec-2025 04:07 PM,Finance,Downloaded,Puspanjali Behera,02-Dec-2025 10:09 AM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.pdf,"No Relation certificate, affidavit regarding correctness certificate and other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3186724,DILLIP KUMAR BEHERA,06-Nov-2025 12:38 PM,Rejected-Finance,Not selected in the lottery,26-Dec-2025 04:07 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3182355,MAHESWAR PRADHAN,04-Nov-2025 09:47 PM,Rejected-Finance,Not selected in the lottery,26-Dec-2025 04:07 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3189578,MANAS KUMAR MALIK,06-Nov-2025 03:56 PM,Rejected-Finance,Not selected in the lottery,26-Dec-2025 04:07 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3186382,SATYANANDA NAYAK,06-Nov-2025 04:27 PM,Accepted-AOC,Work has been awarded to Sri Satyananda Nayak,30-Jan-2026 03:18 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3179633,Tirtha Ranjan Nayak,04-Nov-2025 10:53 AM,Rejected-Finance,Not selected in the lottery,26-Dec-2025 04:07 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3186225,UMAKANTA MUDULI,05-Nov-2025 08:21 PM,Rejected-Finance,Not selected in the lottery,26-Dec-2025 04:07 PM,,,,,,,AOC
