Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
ST and SC Development Deptt||ITDA Paralakhemundi,ITDAPKD/04/2025-26,2025_STSCD_117654_29,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,Yes,12-Sep-2025 10:00 AM,23-Sep-2025 11:00 AM,12-Sep-2025 10:00 AM,22-Sep-2025 05:30 PM,NA ,NA ,12-Sep-2025 10:00 AM,22-Sep-2025 05:30 PM,Construction of Additional Classroom at Chellagada High School under R. Udayagiri Block,Construction of Additional Classroom at Chellagada High School under R. Udayagiri Block,Please refer Tender documents. ,NA ,"37,21,690",Civil Works - Buildings,Building ,Tender,90.0,180.0,CHELLAGADA,761016.0,NA ,NA ,NA ,"o/o Project AdminiProject strator, Paralakhemundi,",No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,"37,217",Yes,fixed,,Nil,Nil,"Project Administrator, Paralakhemundi,Gajapati","Project Administrator, Paralakhemundi,Gajapati",AOC,Anshuman Mahapatra,Internal,"AEE,ITDA ,SE,IRRIGATION, SECTION OFFICER, ITDA, APD(TECH) ZILLA PARISAD",Anhuman Mahapatra,08-Jan-2026 06:41 PM,finsummary_551570.pdf (604.66 KB),Anshuman Mahapatra,Internal,"AEE,ITDA, SE,IRRIGATION, SECTION OFFICER",Anhuman Mahapatra,08-Jan-2026 06:30 PM,techsummary_551570.pdf (604.66 KB),08-Jan-2026,"INR 3,163,808.67",180.0,Anhuman Mahapatra,08-Jan-2026 06:49 PM,29chellagadaWORKORDER.pdf (605.00 KB),WORK AWARDED TO SRI TUSHAR NANDAN PATI,ST and SC Development Deptt||ITDA Paralakhemundi,2025_STSCD_117654_29,ITDAPKD/04/2025-26,Construction of Additional Classroom at Chellagada High School under R. Udayagiri Block,1.0,3090854.0,TUSHAAR NANDAN PATI,INR,"3,163,808.67",1,3095585,ANIT KUMAR NAIK,22-Sep-2025 05:28 PM,Rejected-Technical,highest rate bidder,08-Jan-2026 06:30 PM,Finance,awarded work to TUSHAAR NANDAN PATI,Anhuman Mahapatra,08-Jan-2026 06:21 PM,finance_551570.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,DTCN,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3092375,Gopal Krishna Mahapatro,21-Sep-2025 04:51 PM,Rejected-Technical,highest rate bidder,08-Jan-2026 06:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3094609,SANJAYA KUMAR SETHI,22-Sep-2025 02:21 PM,Rejected-Technical,highest rate bidder,08-Jan-2026 06:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3091243,SANKAR SABAR,21-Sep-2025 01:39 PM,Rejected-Technical,highest rate bidder,08-Jan-2026 06:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3090854,TUSHAAR NANDAN PATI,20-Sep-2025 04:31 PM,Accepted-AOC,WORK AWARDED TO SRI TUSHAR NANDAN PATI,08-Jan-2026 06:49 PM,,,,,,,AOC
