S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,BG - Bank Guarantee,Construction of GPLF Office Building with Market Complex at Ghenupali GP,Construction of GPLF Office Building with Market Complex at Ghenupali GP,Please refer Tender documents. ,NA ,"22,18,997",Civil Works - Buildings,NA ,Tender,90.0,NA ,Ghenupali,768105.0,NA ,NA ,NA ,"Panchayat Samiti, Jujomura",No ,No,"6,000",Block Development Officer,Jujomura,No,22-Sep-2025 12:00 PM,22-Oct-2025 11:30 AM,22-Sep-2025 12:00 PM,16-Oct-2025 05:00 PM,NA ,NA ,22-Sep-2025 12:00 PM,16-Oct-2025 05:00 PM,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Sambalpur||JUJOMURA Block,01/2025-26,2025_PRJUJ_118342_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Offline,No,No,No,1.0,Corrigendum,Other,,"22,190",Yes,percentage,1.0%,Block Development Officer,Jujomura,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,Block Development Officer,"Panchayat Samiti, Jujomura",AOC,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Sambalpur||JUJOMURA Block,2025_PRJUJ_118342_1,01/2025-26,Construction of GPLF Office Building with Market Complex at Ghenupali GP,Rajesh Kumar Ekka,Internal,"Pranab Kumar Chhuria, Pravash Chandra Mishra, Sameer Kumar Bhoi, Subrat Kumar Pradhan",Rajesh Ekka,05-Jan-2026 07:02 PM,finsummary_553276.pdf (341.02 KB),Finance,Approved,Rajesh Ekka,05-Jan-2026 04:59 PM,finance_553276.pdf,BOQ Comparative Chart,1.0,3108495.0,GHANASHYAM SAHU,INR,"1,886,368",1.0,3108495.0,GHANASHYAM SAHU,08-Oct-2025 03:42 PM,Accepted-AOC,Agreement done,19-Jan-2026 04:50 PM,13-Jan-2026,"INR 1,886,368",179.0,Rajesh Ekka,19-Jan-2026 04:49 PM,Ghenupali_GPLF.pdf (401.00 KB),Alloted to Ghanashyam Sahoo,Rajesh Kumar Ekka,Internal,"Pranab Kumar Chhuria, Pravash Chandra Mishra, Sameer Kumar Bhoi, Subrat Kumar Pradhan",Rajesh Ekka,05-Jan-2026 05:40 PM,techsummary_553276.pdf (341.02 KB),AOC
2.0,TD- Term Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,AOC,,,,,,,,,,,,,,,,,,,,,,2.0,3128274.0,PRABODH KUMAR PATI,15-Oct-2025 10:50 AM,Rejected-AOC,rejected through Transparent lottery System,19-Jan-2026 04:50 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
