Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
EE,Internal,"EE, DAO AND ESTIMATOR",Chittaranjan Mishra,20-Jan-2026 12:27 PM,techsummary_565021.pdf (3883.35 KB),1,3249986,ANANDA KUMAR PANDA,25-Nov-2025 04:01 PM,Rejected-AOC,L1,20-Jan-2026 12:39 PM,20-Jan-2026,"INR 287,730",60.0,Chittaranjan Mishra,20-Jan-2026 12:39 PM,Technicalevaluation5.pdf (3883.00 KB),130P1 OF 2025-26,1.0,3253997.0,SISIR KUMAR PRADHAN,INR,"287,730",Finance,Technical Evaluation Committee,Chittaranjan Mishra,20-Jan-2026 12:22 PM,finance_565021.pdf,BOQ Comparative Chart,EE,Internal,"EE, DAO AND ESTIMATOR",Chittaranjan Mishra,20-Jan-2026 12:31 PM,finsummary_565021.pdf (3883.35 KB),CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-NAYAGARH,2025_CERWI_121428_1,TENDERONLINEDNAYAGARH52526,S/R to R.I. office building at Sunakhala for the year 2025-26,AOC,17-Nov-2025 01:30 PM,29-Nov-2025 11:00 AM,17-Nov-2025 01:30 PM,28-Nov-2025 05:30 PM,17-Nov-2025 01:30 PM ,28-Nov-2025 05:30 PM ,17-Nov-2025 01:30 PM,28-Nov-2025 05:30 PM,1.0,ICICI BANK,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-NAYAGARH,TENDERONLINEDNAYAGARH52526,2025_CERWI_121428_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"3,385",Yes,percentage,1.0%,Nil,Nil,S/R to R.I. office building at Sunakhala for the year 2025-26,S/R to R.I. office building at Sunakhala for the year 2025-26,NA ,NA ,"3,38,465",Civil Works - Buildings,NA ,Tender,90.0,60.0,Nayagarh,752070.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, NAYAGARH",No ,No,Executive Engineer,"RURAL WORKS DIVISION, NAYAGARH",1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN.pdfBOQ.xlsvalidPANGSTContractorlicenceetcasDTCN,"2,000",0.0,Nil,Nil,No,AOC
,,,,,,2,3263489,ASHOK PANI,28-Nov-2025 01:39 PM,Rejected-AOC,L1,20-Jan-2026 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,AOC
,,,,,,3,3258935,BASANTI SWAIN,27-Nov-2025 07:00 AM,Rejected-AOC,L1,20-Jan-2026 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3257218,BASANT KUMAR SAMANTARAY,27-Nov-2025 11:42 AM,Rejected-AOC,L1,20-Jan-2026 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3258743,BHAGIRATHI PRADHAN,26-Nov-2025 09:38 PM,Rejected-AOC,L1,20-Jan-2026 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3256400,CHINMAY PATALASINGH,26-Nov-2025 11:27 AM,Rejected-AOC,L1,20-Jan-2026 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,3257461,CJL CONSTRUCTIONS PRIVATE LIMITED,26-Nov-2025 02:54 PM,Rejected-AOC,L1,20-Jan-2026 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,3249812,DASARATHI BEHERA,25-Nov-2025 01:28 PM,Rejected-AOC,L1,20-Jan-2026 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,3261964,GAYATRI PANDA,28-Nov-2025 03:33 PM,Rejected-AOC,L1,20-Jan-2026 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,3256638,JHULI DAS,26-Nov-2025 12:08 PM,Rejected-AOC,L1,20-Jan-2026 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,11,3249589,MANOJ KUMAR DASH,25-Nov-2025 05:39 PM,Rejected-AOC,L1,20-Jan-2026 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,12,3248038,MANORANJAN JENA,23-Nov-2025 06:41 PM,Rejected-AOC,L1,20-Jan-2026 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,13,3255064,M/S N.B. ENTERPRISES,25-Nov-2025 07:21 PM,Rejected-AOC,L1,20-Jan-2026 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,14,3264718,PRADEEP MOHANTY,28-Nov-2025 05:29 PM,Rejected-AOC,L1,20-Jan-2026 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,15,3259599,PURNIMA PARIDA,27-Nov-2025 04:37 PM,Rejected-AOC,L1,20-Jan-2026 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
