S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,S.E. Electrical Circle (RandB) Bhubaneswar,"S.E. Electrical Circle (RandB) Bhubaneswar, Nirman Soudha, Unit-V, 751001.","10,000",0.0,Nil,Nil,No,"1,62,259",No,percentage,1.0%,Nil,Nil,EIC-CIVIL||SE R and B Electrical,Bid Identification No.S.E.E.C (RandB) 07/2025-26,2025_EICCL_115453_4,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"Construction of Medical Gas pipeline system for Newly constructed 100 bedded Hospital at DHH, Nayagarh","Construction of Medical Gas pipeline system for Newly constructed 100 bedded Hospital at DHH, Nayagarh",Please refer Tender documents. ,NA ,"1,62,25,926",Electrical Works,NA ,Tender,90.0,180.0,Nayagarh,752069.0,NA ,NA ,NA ,S.E. Electrical Circle (RandB) Bhubaneswar,No ,No,1.0,Fee/PreQual/Technical,.pdf,"Tender cost, GSTIN, PAN, EMD, Electrical License, Affidavit andother tender documents as per DTCN",16-Jul-2025 05:00 PM,14-Aug-2025 11:30 AM,16-Jul-2025 05:00 PM,13-Aug-2025 05:00 PM,16-Jul-2025 05:00 PM ,23-Jul-2025 05:00 PM ,16-Jul-2025 05:00 PM,13-Aug-2025 05:00 PM,12-Sep-2025 12:30 PM,1.0,Change in Date,Date,,AOC,EIC-CIVIL||SE R and B Electrical,2025_EICCL_115453_4,Bid Identification No.S.E.E.C (RandB) 07/2025-26,"Construction of Medical Gas pipeline system for Newly constructed 100 bedded Hospital at DHH, Nayagarh",Technical,Opened,Nihar Chandra Naik,14-Aug-2025 12:38 PM,,"S.E. Electrical Circle (RandB) Odisha, BBSR",Internal,"AEE SEEC(RandB) Odisha, Bhubaneswar, PA to SEEC (RandB) Odisha, Bhubaneswar, AEE GE Sub Division, Nayagarh, DAO, Nayagarh (RandB) Division and SE, Nayagarh (RandB) Division.",Nihar Chandra Naik,09-Jan-2026 12:44 PM,finsummary_546071.pdf (1755.15 KB),1.0,3011532.0,Rabindra Surgicals Private Limited,INR,"13,793,660",09-Jan-2026,"INR 13,793,660",180.0,Nihar Chandra Naik,09-Jan-2026 12:50 PM,mgps.pdf (1755.00 KB),AOC,1,3010881,ATCORP MARKETING,12-Aug-2025 05:50 PM,Rejected-AOC,OK,09-Jan-2026 12:50 PM,"S.E. Electrical Circle (RandB) Odisha, BBSR",Internal,"SE Nayagarh (RandB) Division, DAO Nayagarh (RandB) Division, AEE GE Sub-Division, Nayagarh, PA to SEEC (RandB) Odisha, BBSR, AEE SEEC (RandB) Odisha, BBSR.",Nihar Chandra Naik,12-Sep-2025 11:51 AM,12-Sep-2025 12:30 PM,techsummary_546071.pdf (696.96 KB),Finance,Opened,Nihar Chandra Naik,12-Sep-2025 04:50 PM,,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,2.0,Corrigendum to DTCN,Other,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3014796,Infinity Devcon Private Limited,07-Aug-2025 05:04 PM,Rejected-AOC,OK,09-Jan-2026 12:50 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3028004,LSR Medical Private Limited,08-Aug-2025 02:31 PM,Rejected-AOC,OK,09-Jan-2026 12:50 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3017061,Medical Products Service,08-Aug-2025 12:04 PM,Rejected-AOC,OK,09-Jan-2026 12:50 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3011532,Rabindra Surgicals Private Limited,12-Aug-2025 04:16 PM,Accepted-AOC,OK,09-Jan-2026 12:50 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3033543,SULEKHA INDUSTRIES PRIVATE LIMITED,13-Aug-2025 01:16 PM,Rejected-AOC,OK,09-Jan-2026 12:50 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3026726,UNIQUE MEDICARE,08-Aug-2025 02:43 PM,Rejected-AOC,OK,09-Jan-2026 12:50 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3026745,UNITED INDUSTRIES,13-Aug-2025 04:37 PM,Rejected-AOC,OK,09-Jan-2026 12:50 PM,,,,,,,,,,,,,,AOC
