EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"5,00,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,TCN,"10,000","1,800",Nil,Nil,No,RFP for Selection of Event Management Agency (EMA) to Organize OMC Puri Coastal Marathon,RFP for Selection of Event Management Agency (EMA) to Organize OMC Puri Coastal Marathon,As per RFP ,NA ,,Miscellaneous Works,NA ,Tender,180.0,90.0,Puri,751001.0,"O/o the Superintending Engineer, OTDC Ltd. BBSR ","O/o The Superintending Engineer, OTDC Ltd. BBSR ",10-Oct-2025 11:00 AM ,"O/o The Superintending Engineer, OTDC Ltd. BBSR",No ,No,1.0,ICICI BANK,Odisha Tourism Devl. Corp.,BP I/19/2025/26 dt. 24.09.2025,2025_OTDC_118815_1,Yes,National Competitive Bid,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,2Nd Corrigendum TO RFP for Selection of Event Management Agency (EMA) to Organize OMC Puri Coastal Marathon,Date,,"Superintending Engineer, OTDC Ltd. BBSR","O/o The Superintending Engineer, OTDC Ltd. BBSR",27-Sep-2025 09:00 AM,28-Oct-2025 11:30 AM,27-Sep-2025 09:00 AM,27-Oct-2025 05:00 PM,27-Sep-2025 09:00 AM ,06-Oct-2025 05:00 PM ,27-Sep-2025 09:00 AM,27-Oct-2025 05:00 PM,03-Dec-2025 01:40 PM,AOC,Technical,Bid Opened,Subrat Kumar Jena,03-Dec-2025 01:25 PM,technical_554411.pdf,1,3126444,Bennett Coleman And Co Ltd,27-Oct-2025 01:39 AM,Rejected-Finance,UNSUCESSFUL BIDDER,15-Jan-2026 08:32 PM,Finance,Financial Proceeding,Sunil Kumar Behera,15-Jan-2026 08:26 PM,finance_554411.pdf,BOQ Comparative Chart,15-Jan-2026,"INR 42,766,840",1095.0,Sunil Kumar Behera,15-Jan-2026 08:35 PM,AOC.pdf (9489.00 KB),WORK ORDER,S.K. Behera,Internal,"S. K. JENA, A. S. SWAIN, D. MALLIK, J. SARANGI",Sunil Kumar Behera,15-Jan-2026 08:32 PM,finsummary_554411.pdf (708.36 KB),S K Behera,Internal,"S K Jena, A.S. Swain, D.Malik",Subrat Kumar Jena,03-Dec-2025 01:30 PM,03-Dec-2025 01:40 PM,techsummary_554411.pdf (5924.68 KB),1.0,3144307.0,CHAMP ENDURANCE LLP,INR,"42,766,840",Odisha Tourism Devl. Corp.,2025_OTDC_118815_1,BP I/19/2025/26 dt. 24.09.2025,RFP for Selection of Event Management Agency (EMA) to Organize OMC Puri Coastal Marathon,AOC
,,,,,,,,.pdf,Other document as per RFP,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,2,3144307,CHAMP ENDURANCE LLP,26-Oct-2025 12:14 PM,Accepted-AOC,SUCESSFUL BIDDER,15-Jan-2026 08:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,3,3158113,saransh ventures private limited,27-Oct-2025 03:40 PM,Rejected-Finance,UNSUCESSFUL BIDDER,15-Jan-2026 08:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,4,3154362,Utsara Sports Private Limited,27-Oct-2025 04:30 PM,Rejected-Finance,UNSUCESSFUL BIDDER,15-Jan-2026 08:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,5,3129166,YouTooCanRun Sports Management Pvt. Ltd.,15-Oct-2025 04:23 PM,Rejected-Technical,Not fulfilled all eligibility criteria,03-Dec-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
