Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Affidavit GSTIN PAN RC Annual Turn Over Experience Machinery and other papers as per DTCN,"Construction of road from RD road to Dimiriguda,Raghubari from 0/00km to 10/040km under the scheme MMSY-connecting unconnected village in difficult area (MMSY-CUVDA)in the district of Rayagada for the year 2024-25","Construction of road from RD road to Dimiriguda,Raghubari from 0/00km to 10/040km under the scheme MMSY-connecting unconnected village in difficult area (MMSY-CUVDA)in the district of Rayagada for the year 2024-25",NA ,NA ,"6,41,32,000",Civil Works - Roads,NA ,Tender,90.0,330.0,Rayagada,765001.0,NA ,NA ,NA ,"Rural Works Circle, Rayagada",No ,No,1.0,ICICI BANK,"6,41,320",Yes,fixed,,Nil,Nil,"Chief Construction Engineer,RW Circle,Rayagada","O/O the Chief Construction Engineer,RW Circle,Rayagada near Hathipathar road,Raniguda Farm",CE RW I||RWCIRCLE-RAYAGADA,NCB O5 RWCRGDA 2025 26,2025_CERWI_114864_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,25-Jun-2025 06:00 PM,05-Jul-2025 11:00 AM,25-Jun-2025 06:00 PM,04-Jul-2025 05:00 PM,25-Jun-2025 06:00 PM ,03-Jul-2025 05:00 PM ,25-Jun-2025 06:00 PM,04-Jul-2025 05:00 PM,30-Aug-2025 11:00 AM,"10,000",0.0,Nil,Nil,No,AOC,1,2986211,AMRES SAI CONSTRUCTION PVT. LTD.,03-Jul-2025 11:48 AM,Rejected-Finance,Reject,31-Dec-2025 06:41 PM,17-Jan-2026,"INR 54,518,626.291",330.0,Binod Behari Das,17-Jan-2026 04:14 PM,Ramani.pdf (1627.00 KB),Work Awarded to Ramani Ranjan Pati,"Estimator,DAO, Executive Engineer of R.W.Division, Rayagada and Estimator PA to CCE,CCE R.W.Circle Rayagada",Internal,,Binod Behari Das,22-Aug-2025 05:14 PM,30-Aug-2025 11:00 AM,techsummary_544417.pdf (2142.60 KB),Finance,VERIFIED,Binod Behari Das,02-Sep-2025 02:04 PM,,BOQ Comparative Chart,Technical,tenders verified,Binod Behari Das,22-Aug-2025 03:49 PM,,CE RW I||RWCIRCLE-RAYAGADA,2025_CERWI_114864_1,NCB O5 RWCRGDA 2025 26,"Construction of road from RD road to Dimiriguda,Raghubari from 0/00km to 10/040km under the scheme MMSY-connecting unconnected village in difficult area (MMSY-CUVDA)in the district of Rayagada for the year 2024-25",OFFICE OF THE CCE RAYAGADA,Internal,"CCE Rayagada, Executive Engineer RW Division Rayagada, DAO Rayagada, PA to CCE and AE Esitmator RW Circle Rayagada",Binod Behari Das,31-Dec-2025 06:41 PM,finsummary_544417.pdf (7587.65 KB),1.0,2987573.0,RAMANI RANJAN PATI,INR,"54,518,626.291",AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2982339,Ch Mohan Rao,03-Jul-2025 12:58 PM,Rejected-AOC,Admitted,17-Jan-2026 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2988870,DEMANTI AGRAWAL,04-Jul-2025 01:10 PM,Rejected-Finance,Reject,31-Dec-2025 06:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2988064,JAYADEV SAHU,03-Jul-2025 07:03 PM,Rejected-Finance,Reject,31-Dec-2025 06:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2988604,JAY PRAKASH SHARMA,04-Jul-2025 04:22 PM,Rejected-Finance,Reject,31-Dec-2025 06:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2985799,KARAMJEET SINGH,02-Jul-2025 06:20 PM,Rejected-Finance,Reject,31-Dec-2025 06:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2987747,KESHAB SAHUKAR,03-Jul-2025 02:03 PM,Rejected-Technical,disqualified due to inadequate bid capacity vide clause no cl 2.1(7) of instructions of DTCN,22-Aug-2025 05:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,2987535,KRUSHNA CHANDRA BIDIKA,03-Jul-2025 05:30 PM,Rejected-Finance,Reject,31-Dec-2025 06:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,2984100,Lingaraj Behera,04-Jul-2025 02:24 PM,Rejected-Finance,Reject,31-Dec-2025 06:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,2987564,Niranjan Padhi,04-Jul-2025 10:45 AM,Rejected-Finance,Reject,31-Dec-2025 06:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
