Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Construction of Crimatoorium at Samanta Sahi word no.01,Construction of Crimatoorium at Samanta Sahi word no.01,Please refer Tender documents. ,NA ,"7,20,600",Civil Works - Buildings,NA ,Tender,90.0,NA ,Athgarh NAC,754029.0,NA ,NA ,NA ,Athgarh NAC,No ,No,08-Dec-2025 11:00 AM,19-Dec-2025 11:00 AM,08-Dec-2025 11:00 AM,18-Dec-2025 05:00 PM,NA ,NA ,08-Dec-2025 11:00 AM,18-Dec-2025 05:00 PM,"7,206",Yes,fixed,,Nil,Nil,"4,720",0.0,Nil,Nil,No,Municipal Bodies||Athgarh NAC,ATH-NAC-02/2025-26,2025_ORULB_122613_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,1st corrigendum,Fee,,EXECUTIVE OFFICER,"Executive Officer, Athgarh NAC",1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,AOC,Municipal Bodies||Athgarh NAC,2025_ORULB_122613_1,ATH-NAC-02/2025-26,Construction of Crimatoorium at Samanta Sahi word no.01,Executive Officer,Internal,Assistant Engineer,BALAYA DEHURY,29-Jan-2026 03:29 PM,finsummary_569529.pdf (400.93 KB),Finance,Five bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidder to be verified,BALAYA DEHURY,19-Dec-2025 12:22 PM,finance_569529.pdf,BOQ Comparative Chart,1.0,3313759.0,SUJIT KUMAR MAHAMANSINGH,INR,"720,716",1,3309161,AJAYA KUMAR ROUT,16-Dec-2025 06:38 PM,Rejected-AOC,Rejected,29-Jan-2026 03:34 PM,29-Jan-2026,"INR 720,716",30.0,BALAYA DEHURY,29-Jan-2026 03:33 PM,workorder1.pdf (1701.00 KB),work order,Executive Officer,Internal,Assistant engineer,BALAYA DEHURY,29-Jan-2026 03:20 PM,techsummary_569529.pdf (400.93 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,AS PER BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,2,3311917,JIBAN RANJAN MOHANTY,17-Dec-2025 05:39 PM,Rejected-AOC,Rejected,29-Jan-2026 03:34 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3309625,MINATI JENA,16-Dec-2025 09:09 PM,Rejected-AOC,Rejected,29-Jan-2026 03:34 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3309827,NARESH KUMAR ROUT,16-Dec-2025 10:13 PM,Rejected-AOC,Rejected,29-Jan-2026 03:34 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3313759,SUJIT KUMAR MAHAMANSINGH,18-Dec-2025 01:02 PM,Accepted-AOC,Accepted,29-Jan-2026 03:34 PM,,,,,,,,,,,,,,AOC
