Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"O/O the Suptd. Engineer, R. W. Division,","O/O the Suptd. Engineer, R. W. Division,",1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper Cost, EMD, GSTIN, PAN, Regd. Cert, No Relation and affidavit towards Correctness Certificate",15-Oct-2025 02:00 PM,29-Oct-2025 11:00 AM,16-Oct-2025 09:00 AM,28-Oct-2025 05:00 PM,16-Oct-2025 09:00 AM ,24-Oct-2025 03:00 PM ,16-Oct-2025 09:00 AM,28-Oct-2025 05:00 PM,"16,780",Yes,fixed,,Nil,Nil,S/R to Garei to Dihatelasara RD from 0/00 km to 1/00 km Road for the year 2025-26,S/R to Garei to Dihatelasara RD from 0/00 km to 1/00 km Road for the year 2025-26,Please refer Tender documents. ,NA ,"16,78,000",Civil Works - Roads,NA ,Tender,90.0,30.0,Jagatsinghpur,754103.0,NA ,NA ,NA ,"O/O the Suptd. Engineer, R. W. Division,",No ,No,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAGATSINGHPUR,Tender Online - 04 of 2025-26,2025_CERWI_119523_17,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,"SE,RW,JSPUR",Internal,,Dipika Majhi,02-Jan-2026 02:34 PM,finsummary_556212.pdf (2192.87 KB),"SE,RW,JSPUR",Internal,,Dipika Majhi,02-Jan-2026 02:32 PM,techsummary_556212.pdf (1535.95 KB),02-Jan-2026,"INR 1,426,668",30.0,Dipika Majhi,02-Jan-2026 02:36 PM,8431.pdf (2193.00 KB),S/R to Garei to Dihatelasara RD from 0/00 km to 1/00 km Road for the year 2025-26,1.0,3162970.0,LITALI PARIDA,INR,"1,426,668",CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAGATSINGHPUR,2025_CERWI_119523_17,Tender Online - 04 of 2025-26,S/R to Garei to Dihatelasara RD from 0/00 km to 1/00 km Road for the year 2025-26,1,3161606,ABHIJIT DAS,27-Oct-2025 11:29 PM,Rejected-Technical,L2,02-Jan-2026 02:32 PM,Finance,Summary,Dipika Majhi,02-Jan-2026 02:29 PM,finance_556212.pdf,BOQ Comparative Chart,AOC
,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3151622,DIPTIMAYEE PARIDA,25-Oct-2025 04:35 PM,Rejected-Technical,L2,02-Jan-2026 02:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3141170,HARA PRASAD MOHANTY,26-Oct-2025 04:40 PM,Rejected-Technical,L2,02-Jan-2026 02:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3135348,JASOBANTA LENKA,23-Oct-2025 06:19 AM,Rejected-Technical,L2,02-Jan-2026 02:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3163531,Jyoshnarani Biswal,28-Oct-2025 02:35 PM,Rejected-Technical,L2,02-Jan-2026 02:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3162970,LITALI PARIDA,28-Oct-2025 02:31 PM,Accepted-AOC,successful bidder,02-Jan-2026 02:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3156155,MANAS LENKA,27-Oct-2025 04:48 PM,Rejected-Technical,L2,02-Jan-2026 02:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3151888,NAGENDRA JENA,28-Oct-2025 11:25 AM,Rejected-Technical,L2,02-Jan-2026 02:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3145335,NIRUPAMA BEHERA,23-Oct-2025 01:12 PM,Rejected-Technical,L2,02-Jan-2026 02:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3154699,PRABIR BHATTA,26-Oct-2025 03:18 PM,Rejected-Technical,L2,02-Jan-2026 02:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3147002,PRADEEP KUMAR DAS,26-Oct-2025 04:17 PM,Rejected-Technical,L2,02-Jan-2026 02:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3160604,SISHIRA KUMAR SWAIN,27-Oct-2025 05:55 PM,Rejected-Technical,L2,02-Jan-2026 02:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3163874,TAPAN KUMAR MALLA,28-Oct-2025 03:39 PM,Rejected-Technical,L2,02-Jan-2026 02:32 PM,,,,,,,AOC
