S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
1.0,Add DTCN and Corrigendum,Other,,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"P Cost, EMD Online, RC, PAN, Valid GSTIN, Affidavit, No relation certificate and other as per DTCN",1.0,ICICI BANK,CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BALASORE,E-TCN No.06 of 2025-26,2025_CERWI_119918_42,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"SERW Division-II, Balasore","O/o the SERW Division-II, Balasore",24-Oct-2025 05:00 PM,04-Nov-2025 11:00 AM,24-Oct-2025 05:00 PM,03-Nov-2025 05:00 PM,24-Oct-2025 05:00 PM ,03-Nov-2025 03:00 PM ,24-Oct-2025 05:00 PM,03-Nov-2025 05:00 PM,"10,085",Yes,percentage,1.0%,Nil,Nil,Repair to Bridge Over river Kansabansa water source at 2nd km on Tentei to Biripada II Road for the year 2025-26.,Repair to Bridge Over river Kansabansa water source at 2nd km on Tentei to Biripada II Road for the year 2025-26.,Please refer Tender documents. ,NA ,"10,08,487",Civil Works - Roads,NA ,Tender,90.0,30.0,Balasore,756001.0,NA ,NA ,NA ,"O/o the SERW Division-II, Balasore",No ,No,AOC,"superintending Engineer,R.W.Division-II,Balasore",Internal,,Amir Kumar Sethy,05-Jan-2026 12:42 PM,techsummary_557716.pdf (199.19 KB),"superintending Engineer,R.W.Division-II,Balasore",Internal,,Amir Kumar Sethy,05-Jan-2026 12:50 PM,finsummary_557716.pdf (199.19 KB),Finance,All documents are downloading and go to next process,Sujata Behera,09-Dec-2025 11:12 AM,finance_557716.pdf,BOQ Comparative Chart,1.0,3170332.0,PRAFULLA KUMAR MALIK,INR,"857,314.9",CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BALASORE,2025_CERWI_119918_42,E-TCN No.06 of 2025-26,Repair to Bridge Over river Kansabansa water source at 2nd km on Tentei to Biripada II Road for the year 2025-26.,1,3175363,AMULYA KUMAR MOHANTY,02-Nov-2025 08:17 PM,Rejected-AOC,Rejected,05-Jan-2026 12:58 PM,05-Jan-2026,"INR 857,314.9",30.0,Amir Kumar Sethy,05-Jan-2026 12:58 PM,119918_42AOC.pdf (427.00 KB),AOC
,,,,,,,,,,,.xls,Bill of Quantity,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3174546,ANANTA BEHERA,02-Nov-2025 03:40 PM,Rejected-AOC,Rejected,05-Jan-2026 12:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3171250,ARUN KUMAR NAYAK,01-Nov-2025 01:04 AM,Rejected-AOC,Rejected,05-Jan-2026 12:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3174891,BINAYA KUMAR RANA,02-Nov-2025 05:57 PM,Rejected-AOC,Rejected,05-Jan-2026 12:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3174439,BINODINI PANDA,03-Nov-2025 11:51 AM,Rejected-AOC,Rejected,05-Jan-2026 12:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3172347,DURGAMADHAB MOHAPATRA,02-Nov-2025 04:50 PM,Rejected-AOC,Rejected,05-Jan-2026 12:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3170752,Gouraranjan Das,31-Oct-2025 07:59 PM,Rejected-AOC,Rejected,05-Jan-2026 12:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3162929,JADU SINGH,28-Oct-2025 12:53 PM,Rejected-AOC,Rejected,05-Jan-2026 12:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3166202,MAHASWETA MALIK,30-Oct-2025 06:50 PM,Rejected-AOC,Rejected,05-Jan-2026 12:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3151403,MALATI NAYAK,03-Nov-2025 05:19 AM,Rejected-AOC,Rejected,05-Jan-2026 12:58 PM,,,,,,,AOC
