EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"1,38,700",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online","11,800",0.0,Nil,Nil,No,Construction of Master Plan for Drainage Network of SISHU BHAWAN (Phase-I),Construction of Master Plan for Drainage Network of SISHU BHAWAN (Phase-I),Please refer Tender documents. ,NA ,"1,38,61,900",Civil Works - Others,NA ,Tender,90.0,240.0,CMC,753012.0,NA ,NA ,NA ,"At Bikash Bhawan, Jagannathlane Badambadi",No ,No,1.0,ICICI BANK,"Executive Engineer, CD-I","At Bikash Bhawan, Jagannathlane Badambadi, Dist Cuttack, Pin-753012",25-Jun-2025 01:00 PM,23-Jul-2025 11:00 AM,25-Jun-2025 01:00 PM,18-Jul-2025 05:00 PM,NA ,NA ,25-Jun-2025 01:00 PM,18-Jul-2025 05:00 PM,15-Oct-2025 02:30 PM,Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-I_No5/2025-26,2025_ORULB_114510_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,06-Jan-2026,"INR 11,784,030",240.0,Subas Chandra Sahoo,06-Jan-2026 06:27 PM,15722_1.pdf (254.00 KB),Work Order,1,2999053,AHETESHAM LATIF,14-Jul-2025 02:27 PM,Rejected-AOC,Rejected,06-Jan-2026 06:27 PM,Finance,Twenty bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Subas Chandra Sahoo,15-Oct-2025 05:11 PM,finance_544284.pdf,BOQ Comparative Chart,Executive Engineer,Internal,Asst. Executive Engineer,Subas Chandra Sahoo,15-Oct-2025 01:59 PM,15-Oct-2025 02:30 PM,techsummary_544284.pdf (425.66 KB),Executive Engineer,Internal,Asst. Executive Engineer,Subas Chandra Sahoo,06-Jan-2026 06:21 PM,finsummary_544284.pdf (253.77 KB),Municipal Bodies||Cuttack Municipal Corporation,2025_ORULB_114510_1,MC(CMC)CTC_Div-I_No5/2025-26,Construction of Master Plan for Drainage Network of SISHU BHAWAN (Phase-I),Technical,Twenty bidder participated. The Original documents of bidders to be verified.,Subas Chandra Sahoo,26-Jul-2025 01:51 PM,technical_544284.pdf,1.0,3001421.0,ASIS PARIDA,INR,"11,784,030",AOC
,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3001421,ASIS PARIDA,16-Jul-2025 07:42 PM,Accepted-AOC,Accepted,06-Jan-2026 06:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3000376,BASUDEV BEHERA,15-Jul-2025 09:20 PM,Rejected-AOC,Rejected,06-Jan-2026 06:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3002450,BIKRAM KESHARI MOHANTY,17-Jul-2025 03:57 PM,Rejected-AOC,Rejected,06-Jan-2026 06:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,2998455,BISWAJIT BEHERA,13-Jul-2025 10:24 PM,Rejected-AOC,Rejected,06-Jan-2026 06:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3002988,DEBASIS NATH,18-Jul-2025 12:20 PM,Rejected-AOC,Rejected,06-Jan-2026 06:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,2998006,DIPAK BEHERA,13-Jul-2025 03:06 PM,Rejected-AOC,Rejected,06-Jan-2026 06:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,3000345,HAREKRUSHNA SETHI,16-Jul-2025 02:53 PM,Rejected-AOC,Rejected,06-Jan-2026 06:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,3000024,LALITENDU PARIDA,18-Jul-2025 04:11 PM,Rejected-AOC,Rejected,06-Jan-2026 06:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,2998645,Pabitra Mohanty,17-Jul-2025 08:20 PM,Rejected-AOC,Rejected,06-Jan-2026 06:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
