S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
1.0,2898082.0,BALAJI DRILLERS AND ENGINEERS,28-Apr-2025 02:13 PM,Rejected-Finance,Quoted amount excluding GST,25-Jul-2025 02:08 PM,Finance,TENDER OPENED SUCCESSFULLY,DEBI PRASAD PATTNAYAK,29-Apr-2025 12:36 PM,,BOQ Comparative Chart,MANAGING DIRECTOR,Internal,"DIRECTOR MECHANICAL, FA AND CAO TO GOVT, FA AND CAO, OCCL, G.M (M), H.O, OCCL, G.M ( C ), H.O, OCCL",DEBI PRASAD PATTNAYAK,25-Jul-2025 02:08 PM,finsummary_536543.pdf (613.33 KB),10-Dec-2025,"INR 2,167,260",120.0,DEBI PRASAD PATTNAYAK,27-Jan-2026 05:04 PM,10.pdf (2530.00 KB),CONTRACT VALUE IS EXCLUDING GST,MANAGING DIRECTOR,Internal,"DIRECTOR MECHANICAL, FA AND CAO TO GOVT, FA AND CAO, OCCL, G.M(C), H.O, OCCL, G.M(M), H.O, OCCL",DEBI PRASAD PATTNAYAK,25-Jul-2025 02:01 PM,techsummary_536543.pdf (613.33 KB),1.0,2898352.0,KAMAKSHI ENGINEERING WORKS,INR,"2,167,260",ODISHA CONSTRUCTION CORPORATION LTD||CIVIL,2025_OCCL_112502_1,E-Procurement Notice No.02/OCCL/2025-26 (on-line),E-Procurement Notice No.02/OCCL/2025-26 (on-line),AOC,ODISHA CONSTRUCTION CORPORATION LTD||CIVIL,E-Procurement Notice No.02/OCCL/2025-26 (on-line),2025_OCCL_112502_1,Yes,Open Tender,Item Rate,Works,1.0,No,No,Online,No,No,No,"24,589",No,fixed,,Nil,Nil,"General Manager(Mech.),E.M, OCC Ltd","office of General Manager(Mech.),E and M, OCC Ltd., Rasulgarh, Bhubaneswar.","7,080",Nil,Nil,No,E-Procurement Notice No.02/OCCL/2025-26 (on-line),"Erection of 1st stage embedded parts, 2nd stage eits components by fixing of wheels rubber seal etc., erection of trestle structure hoisting platform, Rope drum Central drive unit, Rope connection etc.Lower Suktel Irrigation Project",Please refer tender documents ,NA ,0.0,Mechanical Works,NA ,Tender,90.0,120.0,"Shantipara, Bolangir",767002.0,NA ,NA ,NA ,"office of General Manager(Mech.),EM, OCC Ltd.,",No ,No,17-Apr-2025 10:00 AM,29-Apr-2025 11:30 AM,17-Apr-2025 10:00 AM,28-Apr-2025 05:00 PM,17-Apr-2025 10:00 AM ,23-Apr-2025 05:00 PM ,17-Apr-2025 10:00 AM,28-Apr-2025 05:00 PM,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GST,EPF, ESI REGISTRATION CERTIFICATE, LABOUR LICENSE, OCCL ENLISTMENT CERTIFICATE ETC.",AOC
2.0,2898352.0,KAMAKSHI ENGINEERING WORKS,28-Apr-2025 03:52 PM,Accepted-AOC,LOWEST RATE IS EXCLUDING GST,27-Jan-2026 05:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,OTHER DOCUMENT AS PER DTCN,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
