Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Cost of TP, EMD, Contractor License, GSTIN, PAN, Court Affidavit and other documents as per DTCN","Executive Officer, Talcher Municipality","At - Municipal Office, P.O. Talcher Town, Dist.Angul",Municipal Bodies||Talcher Municipal Council,TCRM-07/2025-26,2025_ORULB_120264_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"7,080",Yes,fixed,,Nil,Nil,30-Oct-2025 04:00 PM,12-Nov-2025 11:00 AM,30-Oct-2025 04:00 PM,11-Nov-2025 05:00 PM,NA ,NA ,30-Oct-2025 04:00 PM,11-Nov-2025 05:00 PM,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,Const. of CC drain from Somlal Modi house towards Rekha Bihani house at Naba Mishra colony in W.No.13,Const. of CC drain from Somlal Modi house towards Rekha Bihani house at Naba Mishra colony in W.No.13,Please refer Tender documents. ,NA ,"7,08,000",Civil Works - Others,NA ,Tender,90.0,60.0,Talcher Municipality Office,759107.0,NA ,NA ,NA ,Talcher Municipality Office,No ,No,AOC,Municipal Bodies||Talcher Municipal Council,2025_ORULB_120264_9,TCRM-07/2025-26,Const. of CC drain from Somlal Modi house towards Rekha Bihani house at Naba Mishra colony in W.No.13,Pabitra Bhutia,Internal,,PRADIP KUMAR SAHA,22-Jan-2026 05:40 PM,finsummary_559671.pdf (235.47 KB),Finance,All bidders are admitted,Sasanka Kumar Nayak,01-Dec-2025 01:46 PM,,BOQ Comparative Chart,1.0,3209909.0,NIRANJAN SAHOO,INR,"601,871",1,3211567,ASWINI SINGH,11-Nov-2025 11:17 AM,Rejected-AOC,Unsuccessful,22-Jan-2026 05:44 PM,22-Jan-2026,"INR 601,871",30.0,PRADIP KUMAR SAHA,22-Jan-2026 05:44 PM,rekhabihani13.pdf (416.00 KB),Pabitra Bhutia,Internal,,PRADIP KUMAR SAHA,22-Jan-2026 05:32 PM,techsummary_559671.pdf (235.47 KB),AOC
,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3212052,M/S MANGALA ENGINEERING CONSTRUCTION AND CO,11-Nov-2025 12:30 PM,Rejected-AOC,Unsuccessful,22-Jan-2026 05:44 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3209909,NIRANJAN SAHOO,11-Nov-2025 10:04 AM,Accepted-AOC,Successful,22-Jan-2026 05:44 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3209557,PRAKASH MOHAPATRA,10-Nov-2025 07:10 PM,Rejected-AOC,Unsuccessful,22-Jan-2026 05:44 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3190992,SUSANTA BEHERA,11-Nov-2025 03:39 PM,Rejected-AOC,Unsuccessful,22-Jan-2026 05:44 PM,,,,,,,,,,,,,AOC
