Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
Finance,All bidders have qualified,Soubhagya Kumar Das,29-Nov-2025 12:21 PM,,BOQ Comparative Chart,27-Jan-2026,"INR 1,793,826",90.0,Nirupama Sankhua,27-Jan-2026 03:46 PM,bayanighatworkorder.pdf (599.00 KB),CE RW I||RWCIRCLE-BALASORE||RWDIVISION-JALESWAR,2025_CERWI_121178_28,SE/RW/Jls- 10/2025-26,"Periodical Maintenance of Bayanighat to Mohagab R.D. Road Via Ramchanrapur, Madhupur, Kusuti Road for the year 2025-26.",1.0,3237990.0,RAMESH NAYAK,INR,"1,524,932",1,3234241,BISWAJIT PARIDA,18-Nov-2025 06:46 AM,Rejected-Finance,The bidder has not selected through the lottery system.,27-Jan-2026 03:42 PM,Er Soubhagya Kumar Das,Internal,,Soubhagya Kumar Das,29-Nov-2025 12:43 PM,techsummary_563951.pdf (481.74 KB),Er. Saubhagya Kumar Das,Internal,,Nirupama Sankhua,27-Jan-2026 03:42 PM,finsummary_563951.pdf (672.23 KB),AOC,1.0,ICICI BANK,CE RW I||RWCIRCLE-BALASORE||RWDIVISION-JALESWAR,SE/RW/Jls- 10/2025-26,2025_CERWI_121178_28,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,13-Nov-2025 03:00 PM,20-Nov-2025 11:00 AM,13-Nov-2025 03:00 PM,19-Nov-2025 05:00 PM,13-Nov-2025 03:00 PM ,18-Nov-2025 05:00 PM ,13-Nov-2025 03:00 PM,19-Nov-2025 05:00 PM,"17,938",Yes,percentage,1.0%,Nil,Nil,"Periodical Maintenance of Bayanighat to Mohagab R.D. Road Via Ramchanrapur, Madhupur, Kusuti Road for the year 2025-26.",Road Works,Please refer Tender documents. ,NA ,"17,93,826",Civil Works - Roads,NA ,Tender,90.0,90.0,Jaleswar,756086.0,NA ,NA ,NA ,"Rural Works Division, Jaleswar",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"T.P. cost, EMD declaration, R.C., GST, PAN, Adhar, Affidavit etc as per DTCN","Superintending Engineer, R.W. Division, Jaleswar","At/Po- Chalanti, Via- Jaleswar",AOC
,,,,,,,,,,,,,,,,,,,,,2,3234306,CHANDAN KUMAR JENA,18-Nov-2025 08:10 AM,Rejected-Finance,The bidder has not selected through the lottery system.,27-Jan-2026 03:42 PM,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,AOC
,,,,,,,,,,,,,,,,,,,,,3,3238877,JAGADISH PRADHAN,19-Nov-2025 04:56 PM,Rejected-Finance,The bidder has not selected through the lottery system.,27-Jan-2026 03:42 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,4,3226988,MONALISHA ENTERPRISE,17-Nov-2025 06:39 PM,Rejected-Finance,The bidder has not selected through the lottery system.,27-Jan-2026 03:42 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,5,3227277,RAMANIKANTA CONSTRUCTION,17-Nov-2025 12:52 PM,Rejected-Finance,The bidder has not selected through the lottery system.,27-Jan-2026 03:42 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,6,3237990,RAMESH NAYAK,19-Nov-2025 01:31 PM,Accepted-AOC,The work order has issued to the agency.,27-Jan-2026 03:46 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,7,3226083,RASMITA SINGH,15-Nov-2025 12:12 AM,Rejected-Finance,The bidder has not selected through the lottery system.,27-Jan-2026 03:42 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
