Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Superintending Engineer,Internal,,Nihar Ranjan Behera,29-Jan-2026 03:37 PM,techsummary_566758.pdf (108.18 KB),1,3278670,AGASTI HALWA,04-Dec-2025 02:31 PM,Rejected-AOC,Reject,29-Jan-2026 03:45 PM,29-Jan-2026,"INR 704,180",60.0,Nihar Ranjan Behera,29-Jan-2026 03:45 PM,Kuttigaonaoc.pdf (167.00 KB),Aoc,Finance,On opening the bids total 10 nos. of bids were found to be received online. Hence 10 nos. of bids were found to be valid.,Nihar Ranjan Behera,29-Jan-2026 03:34 PM,finance_566758.pdf,BOQ Comparative Chart,1.0,3290328.0,SANTOSH KUMAR PRADHAN,INR,"704,180","CE,Minor Irrigation,BBSR||SE,KBK Minor Irr.CircleII,Jeypore||EE,MI Divn, Malkangir",2025_CEMIB_121907_3,MIDJEY12/2025-26,Improvement to Kuttingaon MIP in Laxmipur Block of Koraput District under ERM Scheme for the year 2024-25,Superintending Engineer,Internal,,Nihar Ranjan Behera,29-Jan-2026 03:41 PM,finsummary_566758.pdf (108.18 KB),AOC,"CE,Minor Irrigation,BBSR||SE,KBK Minor Irr.CircleII,Jeypore||EE,MI Divn, Malkangir",MIDJEY12/2025-26,2025_CEMIB_121907_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Improvement to Kuttingaon MIP in Laxmipur Block of Koraput District under ERM Scheme for the year 2024-25,Improvement to Kuttingaon MIP in Laxmipur Block of Koraput District under ERM Scheme for the year 2024-25,Please refer tender documents ,NA ,"8,28,350",Civil Works - Water Works,NA ,Tender,90.0,60.0,Laxmipur,765013.0,NA ,NA ,NA ,"Superintending Engineer, M.I. Division, Jeypore",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN GSTIN, License, Affidavit and as per DTCN","8,300",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,Superintending Engineer,"Superintending Engineer, M.I. Division, Jeypore",25-Nov-2025 10:00 AM,10-Dec-2025 11:00 AM,25-Nov-2025 10:00 AM,09-Dec-2025 05:30 PM,NA ,NA ,25-Nov-2025 10:00 AM,09-Dec-2025 05:30 PM,AOC
,,,,,,2,3291463,DEBABRATA ROUT,09-Dec-2025 01:33 PM,Rejected-AOC,Reject,29-Jan-2026 03:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,AOC
,,,,,,3,3291055,JAGANATH BISOI,09-Dec-2025 11:26 AM,Rejected-AOC,Reject,29-Jan-2026 03:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3290056,JISAYA KHOSLA,08-Dec-2025 05:07 PM,Rejected-AOC,Reject,29-Jan-2026 03:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3291589,KABITA PADHI,09-Dec-2025 02:02 PM,Rejected-AOC,Reject,29-Jan-2026 03:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3288810,RAJIB LOCHAN BISOYI,08-Dec-2025 01:46 PM,Rejected-AOC,Reject,29-Jan-2026 03:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,3290812,SADANANDA HARIJAN,09-Dec-2025 07:20 AM,Rejected-AOC,Reject,29-Jan-2026 03:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,3290328,SANTOSH KUMAR PRADHAN,08-Dec-2025 07:22 PM,Accepted-AOC,Accept,29-Jan-2026 03:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,3291017,SAROJ MAHANANDIA,09-Dec-2025 11:13 AM,Rejected-AOC,Reject,29-Jan-2026 03:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,3290347,Taruna Kumar Naik,09-Dec-2025 07:28 AM,Rejected-AOC,Reject,29-Jan-2026 03:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
