Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
01-Dec-2025 11:00 AM,16-Dec-2025 10:00 AM,01-Dec-2025 11:00 AM,15-Dec-2025 05:00 PM,01-Dec-2025 11:00 AM ,15-Dec-2025 04:00 PM ,01-Dec-2025 11:00 AM,15-Dec-2025 05:00 PM,"14,405",Yes,percentage,1.0%,Nil,Nil,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||KHORDHA Block,001/ PSKADDLCR/2025-26,2025_PRKHO_120403_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Construction of Additional Classroom at Govt.High School,Haladia Under Khordha Block in Khordha District",As PER BOQ,Please refer Tender documents. ,NA ,"14,40,530",Civil Works - Buildings,NA ,Tender,120.0,NA ,"GADAHALADIA,KHORDHA",752051.0,NA ,NA ,NA ,PANCHAYAT SAMITI KHORDHA,No ,No,"6,000",Nil,Nil,No,1.0,REPLACE THE NAME L1 AS KAILASH CHANDRA PATTANAIK,AOC,,BDO KHORDHA,PANCHAYAT SAMITI KHORDHA,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,1.0,ICICI BANK,AOC,1,3297726,BIJAN KUMAR BHANJA,15-Dec-2025 04:39 PM,Rejected-AOC,lost,31-Jan-2026 12:44 PM,31-Jan-2026,"INR 1,440,529.45",120.0,Kshirabdhitanaya Sahoo,31-Jan-2026 12:39 PM,tender120403.pdf (704.00 KB),lottery drawn,BDO,Internal,"BDO.AEE,BFO,CLERK",Kshirabdhitanaya Sahoo,31-Jan-2026 11:37 AM,techsummary_560337.pdf (393.07 KB),BDO,Internal,"BDO,AEE,BFO,",Kshirabdhitanaya Sahoo,31-Jan-2026 11:44 AM,finsummary_560337.pdf (393.07 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||KHORDHA Block,2025_PRKHO_120403_1,001/ PSKADDLCR/2025-26,"Construction of Additional Classroom at Govt.High School,Haladia Under Khordha Block in Khordha District",1.0,3299962.0,KAILASH CHANDRA PATTANAIK,INR,"1,440,529.45",Finance,admitted,Kshirabdhitanaya Sahoo,31-Jan-2026 11:34 AM,finance_560337.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,2.0,ICICI NEFT/RTGS,AOC,2,3297742,BIJAYA KUMAR JENA,15-Dec-2025 04:40 PM,Rejected-AOC,lost,31-Jan-2026 12:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3299962,KAILASH CHANDRA PATTANAIK,15-Dec-2025 03:58 PM,Accepted-AOC,won,31-Jan-2026 12:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3296127,MD FAZELE KARIM,15-Dec-2025 11:06 AM,Rejected-AOC,lost,31-Jan-2026 12:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3286339,Mr SOUBHAGYA BHANJA SAMANTA,14-Dec-2025 09:56 PM,Rejected-AOC,lost,31-Jan-2026 12:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3302343,PRAKASH KUMAR RANASINGHA,15-Dec-2025 07:32 AM,Rejected-AOC,lost,31-Jan-2026 12:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3299871,PRATAP KUMAR MOHANTY,15-Dec-2025 04:33 PM,Rejected-AOC,lost,31-Jan-2026 12:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,3302786,RAMESH CHANDRA SAHOO,15-Dec-2025 11:45 AM,Rejected-AOC,lost,31-Jan-2026 12:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,3301724,SABITA ENTERPRISES PROP. BISMAYA RANJAN SAMANTASINGHAR,14-Dec-2025 10:13 PM,Rejected-AOC,lost,31-Jan-2026 12:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,3285884,UPENDRA KUMAR BHANJADEO,15-Dec-2025 11:39 AM,Rejected-AOC,lost,31-Jan-2026 12:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
