Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
08-Jan-2026,"INR 569,807.2",30.0,Swarna Prava Jena,08-Jan-2026 01:18 PM,05.pdf (459.00 KB),AWARD OF CONTRACT,1,3184000,AMRUTA PRIYADARSHINI DHAL,05-Nov-2025 01:17 PM,Rejected-AOC,NOT QUALIFY,08-Jan-2026 01:18 PM,1.0,3189935.0,SK ISLAM PROPRIETOR M/S SAMA TRADERS,INR,"569,807.2",CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION I JAJPUR,2025_CERWI_120455_28,Tender Online 05 JJPT of 2025-26,S/R to RD Road Kogaon to Jalanda Road for the year 2025-26 ( From R/D-1.250 km to 1.415 Km ),Finance,5 Nos. of Bidders,Truptimayee Pradhan,11-Nov-2025 01:36 PM,,BOQ Comparative Chart,SUPERINTENDING ENGINEER,Internal,"DAO, ESTIMATOR",Swarna Prava Jena,08-Jan-2026 01:14 PM,finsummary_560809.pdf (459.01 KB),SUPERINTENDING ENGINEER,Internal,"DAO, ESTIMATOR",Swarna Prava Jena,08-Jan-2026 12:52 PM,techsummary_560809.pdf (459.01 KB),AOC,01-Nov-2025 12:00 PM,07-Nov-2025 11:00 AM,01-Nov-2025 12:00 PM,06-Nov-2025 05:00 PM,01-Nov-2025 12:00 PM ,04-Nov-2025 05:00 PM ,01-Nov-2025 12:00 PM,06-Nov-2025 05:00 PM,CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION I JAJPUR,Tender Online 05 JJPT of 2025-26,2025_CERWI_120455_28,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,S/R to RD Road Kogaon to Jalanda Road for the year 2025-26 ( From R/D-1.250 km to 1.415 Km ),S/R to RD Road Kogaon to Jalanda Road for the year 2025-26 ( From R/D-1.250 km to 1.415 Km ),Please refer Tender documents. ,NA ,"6,70,283",Civil Works - Roads,NA ,Tender,90.0,30.0,JAJPUR,755007.0,NA ,NA ,NA ,"RURAL WORKS DIVISION,JAJPUR",No ,No,Superintending Engineer,"Rural Works Division,Jajpur",1.0,Fee/PreQual/Technical/Finance,.pdf,"PAPER COST, EMD, PAN, GSTIN, RC, AFFIDAVIT AND OTHER DOCUMENTS AS PER DTCN","7,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,2,3175241,M/S BARUNESWAR TRADERS,04-Nov-2025 08:32 PM,Rejected-AOC,NOT QUALIFY,08-Jan-2026 01:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,AOC
,,,,,,,3,3184811,SAGUN ENTERPRISES,05-Nov-2025 04:07 PM,Rejected-AOC,NOT QUALIFY,08-Jan-2026 01:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4,3189935,SK ISLAM PROPRIETOR M/S SAMA TRADERS,06-Nov-2025 04:14 PM,Accepted-AOC,QUALIFY,08-Jan-2026 01:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,5,3188151,UMAKANTA MUDULI,06-Nov-2025 12:20 PM,Rejected-AOC,NOT QUALIFY,08-Jan-2026 01:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
