Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"4,000",0.0,Nil,Nil,No,SR to Karadapada to Nuapada road for the year 2025-26,ROAD WORK,Please refer Tender documents. ,NA ,"6,78,000",Civil Works - Roads,NA ,Tender,90.0,60.0,NAYAGARH,752069.0,NA ,NA ,NA ,NAYAGARH,No ,No,1.0,ICICI BANK,CE RW I||RWCIRCLE-BHUBANESWAR||RW Division Nayagarh-II,ONLINE TENDER 03/ RWD-II/2025-26,2025_CERWI_120186_12,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"GSTIN,PAN,RC as per DTCN","S E RWD-II,NAYAGARH",NEAR DRDA NGRH,28-Oct-2025 11:00 AM,12-Nov-2025 11:00 AM,28-Oct-2025 11:00 AM,11-Nov-2025 05:00 PM,28-Oct-2025 11:00 AM ,11-Nov-2025 05:00 PM ,28-Oct-2025 11:00 AM,11-Nov-2025 05:00 PM,"6,780",Yes,fixed,,Nil,Nil,AOC,"SE RWD-II,NAYAGARH",Internal,"DAO,AE ESTR",Divya Rani Prusty,12-Jan-2026 01:28 PM,finsummary_559082.pdf (657.15 KB),"SE RWD-II,NAYAGARH",Internal,"DAO,AE ESTR",Divya Rani Prusty,12-Jan-2026 01:25 PM,techsummary_559082.pdf (657.15 KB),12-Jan-2026,"INR 575,432",60.0,Divya Rani Prusty,12-Jan-2026 01:34 PM,AOC.pdf (989.00 KB),23 p1 25-26 dtd 10.12.25,1,3197504,DEBENDRA KUMAR PRADHAN,08-Nov-2025 02:41 PM,Rejected-AOC,R,12-Jan-2026 01:34 PM,1.0,3211987.0,SUBHAKANTA DASH,INR,"575,432",CE RW I||RWCIRCLE-BHUBANESWAR||RW Division Nayagarh-II,2025_CERWI_120186_12,ONLINE TENDER 03/ RWD-II/2025-26,SR to Karadapada to Nuapada road for the year 2025-26,Finance,cs,Divya Rani Prusty,12-Jan-2026 01:23 PM,finance_559082.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,3180610,SAMITA NAYAK,04-Nov-2025 01:23 PM,Rejected-AOC,R,12-Jan-2026 01:34 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,3211987,SUBHAKANTA DASH,11-Nov-2025 12:44 PM,Accepted-AOC,AOC,12-Jan-2026 01:34 PM,,,,,,,,,,,,,,,,AOC
