S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,ICICI BANK,"Superintending Engineer., Nimapara Irr Divn.","Office of the Superintending Engineer Nimapara Irrigation Division, Nimapara Puri Odisha","6,000",0.0,Nil,Nil,No,"44,100",Yes,fixed,,Nil,Nil,03-Nov-2025 11:00 AM,18-Nov-2025 11:00 AM,03-Nov-2025 11:00 AM,17-Nov-2025 05:30 PM,03-Nov-2025 11:00 AM ,10-Nov-2025 05:30 PM ,03-Nov-2025 11:00 AM,17-Nov-2025 05:30 PM,NID-146- Improvement to Service Road on Astaranga Minor from Kantapada CR to Rendua Village.,Improvement to Service Road on Astaranga Minor from Kantapada CR to Rendua Village.,Please refer Tender Documents ,NA ,"44,09,469",Civil Works - Canal,Canal ,Tender,90.0,180.0,Nimapara,752106.0,NA ,NA ,NA ,"S.E., Nimapara Irr Divn. Nimapara",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,GSTIN PAN Contractor R.C Affidavits undertakings N.R.C. and any other document as per SBD/DTCN,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada",e-Procurement Notice No.- 04 of 2025-26,2025_CELBB_120601_13,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,"Superintending Engineer, Nimapara Irrigation Division, Nimapara",Internal,"S.E, Nimapara Irrigation Division, Nimapara, DAO, Nimapara Irr. Division, AEE (Estimator),Nimapara Irr.Division, Nimapara",BISHAL KESHARI SINGH,20-Dec-2025 08:30 PM,techsummary_561204.pdf (53.39 KB),"Superintending Engineer, Nimapara Irrigation Division, Nimapara",Internal,"S.E, Nimapara Irrigation Division, Nimapara, DAO, Nimapara Irr. Division, AEE (Estimator),Nimapara Irr.Division, Nimapara",BISHAL KESHARI SINGH,20-Dec-2025 08:38 PM,finsummary_561204.pdf (1107.68 KB),Finance,All the bids are downloaded successfully.,SATYENDRA PARIDA,19-Nov-2025 12:11 PM,finance_561204.pdf,BOQ Comparative Chart,1,3184352,ADITYA NARAYAN SENAPATI,15-Nov-2025 12:41 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Nimapada Irr Division, Nimapada",2025_CELBB_120601_13,e-Procurement Notice No.- 04 of 2025-26,NID-146- Improvement to Service Road on Astaranga Minor from Kantapada CR to Rendua Village.,1.0,3187899.0,SAHASRARA CHAKRA TECHNO CONSULTING,INR,"3,748,490",22-Jan-2026,"INR 3,748,490",180.0,Pritam Pothal,22-Jan-2026 08:50 PM,NID146.pdf (1010.00 KB),"L1 bid of Sri SAHASRARA CHAKRA TECHNO CONSULTING selected through transparent lottery system accepted by the S.E., Nimapara Irrigation Division for award of contract.",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3232746,AMITI KUMAR SWAIN,17-Nov-2025 04:06 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3213618,AMULYA RATNA MOHANTY,16-Nov-2025 12:17 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,3222966,BASANT SWAIN,13-Nov-2025 09:28 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,3230913,Chinmaya Khuntia,17-Nov-2025 10:34 AM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,3229621,CLAVAX POWER PRIVATE LIMITED,17-Nov-2025 11:11 AM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,7,3231988,DIBYANSU SEKHAR BEHERA,17-Nov-2025 01:53 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,8,3230958,Gyanendra Dhar,17-Nov-2025 12:06 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,9,3232582,JAGANNATH KHUNTIA,17-Nov-2025 04:16 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,10,3232505,Lalita Mohanty,17-Nov-2025 03:30 PM,Rejected-Technical,Technically Not Qualified,20-Dec-2025 08:30 PM,,,,,,,,,,,,,,,,,AOC
