Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Municipal Bodies||Kuchinda NAC,KCDA/NAC-6/2025-26,2025_ORULB_123154_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,545",Yes,percentage,1.0%,Nil,Nil,"2,000",0.0,Nil,Nil,No,Const. of road from Sunil Pradhan house to Rasa Bag house in W.No-1,Const. of road from Sunil Pradhan house to Rasa Bag house in W.No-1,As per DTCN ,NA ,"2,54,506",Civil Works - Roads,NA ,Tender,90.0,30.0,Ward No-1 NAC Kuchinda,768222.0,NA ,NA ,NA ,Office of the NAC Kuchinda,No ,No,13-Dec-2025 10:00 AM,20-Dec-2025 10:00 AM,13-Dec-2025 10:00 AM,19-Dec-2025 06:30 PM,13-Dec-2025 10:00 AM ,19-Dec-2025 05:30 PM ,13-Dec-2025 10:00 AM,19-Dec-2025 06:30 PM,Executive Officer,"NAC KUCHINDA,AT/PO-KUCHINDA,DIST-SAMBALPUR",1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,AOC,Pradyut Kumar Mohanty,Internal,"B K Sa, N Nag, M Suna",Nilamadhab Nag,31-Dec-2025 11:14 AM,techsummary_571574.pdf (923.50 KB),Pradyut kumar Mohanty,Internal,"B K Sa, N Nag, M Suna",Nilamadhab Nag,31-Dec-2025 04:57 PM,finsummary_571574.pdf (923.50 KB),Finance,ok,Nilamadhab Nag,22-Dec-2025 12:18 PM,finance_571574.pdf,BOQ Comparative Chart,13-Jan-2026,"INR 254,506.24",30.0,Nilamadhab Nag,13-Jan-2026 07:11 PM,59.pdf (398.00 KB),Work Order Issued,1.0,3316044.0,Santosh Kumar Agrawal,INR,"254,506.26",Municipal Bodies||Kuchinda NAC,2025_ORULB_123154_10,KCDA/NAC-6/2025-26,Const. of road from Sunil Pradhan house to Rasa Bag house in W.No-1,1,3312892,AMIT AGRAWAL,19-Dec-2025 10:54 AM,Rejected-AOC,Rejected,13-Jan-2026 07:11 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3316018,ANANTA NARAYAN BEHERA,19-Dec-2025 08:08 AM,Rejected-AOC,Rejected,13-Jan-2026 07:11 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3310322,BINAPANI PATEL,18-Dec-2025 10:07 AM,Rejected-AOC,Rejected,13-Jan-2026 07:11 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3315671,BISHAL AGRAWAL,19-Dec-2025 01:32 PM,Rejected-AOC,Rejected,13-Jan-2026 07:11 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3315947,GOVIND MEHER,19-Dec-2025 05:06 PM,Rejected-AOC,Rejected,13-Jan-2026 07:11 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3315731,KAPILASH NAYAK,19-Dec-2025 12:23 AM,Rejected-AOC,Rejected,13-Jan-2026 07:11 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3312232,KULAMANI SAHANSIA,18-Dec-2025 09:22 AM,Rejected-AOC,Rejected,13-Jan-2026 07:11 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3316884,LAXMI AGRAWAL,19-Dec-2025 01:40 PM,Rejected-AOC,Rejected,13-Jan-2026 07:11 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3316044,Santosh Kumar Agrawal,19-Dec-2025 09:46 AM,Accepted-AOC,Awarded through lottery system,13-Jan-2026 07:11 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3315921,Sushanta Kumar Dwibedy,19-Dec-2025 07:23 AM,Rejected-AOC,Rejected,13-Jan-2026 07:11 PM,AOC
