Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
Finance,"As per technical evaluation, 6 out of 6 bidders are found to be qualified.",ELEENA MISHRA,08-Jan-2026 12:27 PM,finance_567834.pdf,BOQ Comparative Chart,1,3289658,Dillip Kumar Bal,08-Dec-2025 04:34 PM,Rejected-Finance,1st lowest tenderer is not Lottery winner,08-Jan-2026 12:34 PM,"CE,Minor Irrigation,BBSR||Baripada Minor Irrigation Circle Baripada||MI Division Balasore",2025_CEMIB_121937_28,SEMIDBLS-07/2025- 26,Improvement to Majhibandha Nalla Check Dam in Tihidi Block of Bhadrak District for the year 2025-26.,1.0,3279754.0,Kanhei Charan Nayak,INR,"602,660",08-Jan-2026,"INR 602,660",60.0,ELEENA MISHRA,08-Jan-2026 12:42 PM,AOCMajhibandha.pdf (215.00 KB),"As per the result of transparent lottery, the lowest bidder being 14.99%less than the estimated cost put to tender, Kanhei Charana Nayak contractor is declared as winner",Superintending Engineer,Internal,"The following persons of this office will act as members of tender committee of this division Smt Rama Dutta, D.A.O. as Member, Er Eleena Mishra, A.E (Estimator)as Member. Er Saraswati Hembram, A.E.",ELEENA MISHRA,08-Jan-2026 12:30 PM,techsummary_567834.pdf (45.92 KB),Superintending Engineer,Internal,"The following persons of this office will act as members of tender committee of this division Smt Rama Dutta, D.A.O. as Member, Er Eleena Mishra A.E (Estimator)as Member. Er Saraswati Hembram, A.E.",ELEENA MISHRA,08-Jan-2026 12:34 PM,finsummary_567834.pdf (45.92 KB),AOC,"7,100",Yes,fixed,,Nil,Nil,29-Nov-2025 10:00 AM,09-Dec-2025 11:00 AM,29-Nov-2025 10:00 AM,08-Dec-2025 05:00 PM,NA ,NA ,29-Nov-2025 10:00 AM,08-Dec-2025 05:00 PM,"Superintending Engineer,M.I Division, Balasore",Office of the Superintending Engineer Minor Irrigation Division Balasore Near Fandi Chhaka Balasore 756001,Improvement to Majhibandha Nalla Check Dam in Tihidi Block of Bhadrak District for the year 2025-26.,Improvement to Majhibandha Nalla Check Dam in Tihidi Block of Bhadrak District for the year 2025-26.,Please refer Tender documents. ,NA ,"7,08,928",Civil Works - Others,NA ,Tender,90.0,60.0,Tihidi Block,756130.0,NA ,NA ,NA ,Office of the Superintending Engineer Minor Irriga,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Online Bid cost, EMD, Valid RC, GSTN, PAN, NRC, Affidavit and any other documents as per DTCN","4,000",0.0,Nil,Nil,No,"CE,Minor Irrigation,BBSR||Baripada Minor Irrigation Circle Baripada||MI Division Balasore",SEMIDBLS-07/2025- 26,2025_CEMIB_121937_28,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC
,,,,,,2,3281639,Kamala Kanta Das,05-Dec-2025 01:36 PM,Rejected-Finance,1st lowest tenderer is not Lottery winner,08-Jan-2026 12:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,3,3279754,Kanhei Charan Nayak,04-Dec-2025 06:36 PM,Accepted-AOC,You have been awarded the contract for this tender,08-Jan-2026 12:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3284821,NIRAKAR JENA(S.C),08-Dec-2025 10:27 AM,Rejected-Finance,1st lowest tenderer is not Lottery winner,08-Jan-2026 12:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3270210,Sarat Kumar Das,05-Dec-2025 05:41 PM,Rejected-Finance,1st lowest tenderer is not Lottery winner,08-Jan-2026 12:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3289530,Sujeet Kumar Giri,08-Dec-2025 04:20 PM,Rejected-Finance,1st lowest tenderer is not Lottery winner,08-Jan-2026 12:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
