Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"P Cost, EMD Online, RC, PAN, Valid GSTIN, Affidavit, No relation certificate and other as per DTCN","6,000",0.0,Nil,Nil,No,"29,412",Yes,percentage,1.0%,Nil,Nil,CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BALASORE,E-TCN No.06 of 2025-26,2025_CERWI_119918_69,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Add DTCN and Corrigendum,Other,,"SERW Division-II, Balasore","O/o the SERW Division-II, Balasore",24-Oct-2025 05:00 PM,04-Nov-2025 11:00 AM,24-Oct-2025 05:00 PM,03-Nov-2025 05:00 PM,24-Oct-2025 05:00 PM ,03-Nov-2025 03:00 PM ,24-Oct-2025 05:00 PM,03-Nov-2025 05:00 PM,S/R to Kupari - Kalamchua Road for the year 2025-26.,S/R to Kupari - Kalamchua Road for the year 2025-26.,Please refer Tender documents. ,NA ,"29,41,246",Civil Works - Roads,NA ,Tender,90.0,60.0,Balasore,756001.0,NA ,NA ,NA ,"O/o the SERW Division-II, Balasore",No ,No,1.0,ICICI BANK,AOC,"superintending Engineer,R.W.Division-II,Balasore",Internal,,Amir Kumar Sethy,26-Jan-2026 04:14 PM,techsummary_557906.pdf (200.88 KB),"superintending Engineer,R.W.Division-II,Balasore",Internal,,Amir Kumar Sethy,26-Jan-2026 04:22 PM,finsummary_557906.pdf (200.88 KB),Finance,All documents are downloading and go to next process,Sujata Behera,09-Dec-2025 05:57 PM,finance_557906.pdf,BOQ Comparative Chart,26-Jan-2026,"INR 2,500,352.87",60.0,Amir Kumar Sethy,26-Jan-2026 04:30 PM,119918_69AOC.pdf (427.00 KB),1.0,3177033.0,NIHAR RANJAN KAR,INR,"2,500,352.87",CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BALASORE,2025_CERWI_119918_69,E-TCN No.06 of 2025-26,S/R to Kupari - Kalamchua Road for the year 2025-26.,1,3172803,AJIT KUMAR SWAIN,01-Nov-2025 05:53 PM,Rejected-AOC,Rejected,26-Jan-2026 04:30 PM,AOC
,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3173556,ANUBHAV PANIGRAHI,03-Nov-2025 02:59 AM,Rejected-AOC,Rejected,26-Jan-2026 04:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3170346,ASHWINI KUMAR MOHANTY,01-Nov-2025 02:12 PM,Rejected-AOC,Rejected,26-Jan-2026 04:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3176392,Chandan Kumar Sethy,03-Nov-2025 11:28 AM,Rejected-AOC,Rejected,26-Jan-2026 04:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3172299,DEEPAK KUMAR NAYAK,01-Nov-2025 03:00 PM,Rejected-AOC,Rejected,26-Jan-2026 04:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3170077,DIPTI RANJAN RAYSARDAR,31-Oct-2025 03:57 PM,Rejected-AOC,Rejected,26-Jan-2026 04:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3172931,GHANASHYAM LENKA,01-Nov-2025 06:41 PM,Rejected-AOC,Rejected,26-Jan-2026 04:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3173069,GOBINDA CHANDRA SWAIN,01-Nov-2025 07:33 PM,Rejected-AOC,Rejected,26-Jan-2026 04:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3177361,GOURANGA DAS,03-Nov-2025 01:56 PM,Rejected-AOC,Rejected,26-Jan-2026 04:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3174831,GOURANGA SETHI (S.C),02-Nov-2025 05:32 PM,Rejected-AOC,Rejected,26-Jan-2026 04:30 PM,AOC
