S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,2614953.0,M/S Saroj Kumar Sharma,INR,"329,345,720",CE Roads-II Odisha,Internal,,Pradipta Kumar Nayak,07-Jan-2026 03:43 PM,finsummary_510050.pdf (890.33 KB),EIC-CIVIL,2024_EICCL_105761_1,CE-ROADS-I-08/2024-25,Improvement such as widening and strengthening of Kashipur-Mandibisi-Sikarpai road from 0/000 km to 16/000 km in the district of Rayagada under State Plan,Technical,Opening,Pradipta Kumar Nayak,05-Nov-2024 11:50 AM,,Finance,Opening,Pradipta Kumar Nayak,21-Dec-2024 12:37 PM,,BOQ Comparative Chart,EIC Civil cum Roads Odisha,Internal,,Pradipta Kumar Nayak,19-Dec-2024 05:22 PM,21-Dec-2024 11:30 AM,techsummary_510050.pdf (1685.79 KB),1.0,2590023.0,MACKINTOSH BURN LIMITED,29-Oct-2024 05:58 PM,Rejected-AOC,L1 bidder,07-Jan-2026 03:46 PM,07-Jan-2026,"INR 329,345,720",540.0,Pradipta Kumar Nayak,07-Jan-2026 03:45 PM,Kashipur.pdf (890.00 KB),02P1 of 2025-26,AOC,Improvement such as widening and strengthening of Kashipur-Mandibisi-Sikarpai road from 0/000 km to 16/000 km in the district of Rayagada under State Plan,Improvement such as widening and strengthening of Kashipur-Mandibisi-Sikarpai road from 0/000 km to 16/000 km in the district of Rayagada under State Plan,Please refer Tender documents. ,NA ,"38,74,19,974",Civil Works - Roads,NA ,Tender,90.0,540.0,Rayagada-I,751001.0,NA ,NA ,NA ,"O/o the E.I.C (Civil-Cum-Roads), Odisha",No ,No,"Chief Engineer, Roads-I, Odisha","O/o the E.I.C (Civil-Cum-Roads), Odisha, Nirman Soudha, New Building, Unit-V, Bhubaneswar",18-Oct-2024 10:00 AM,05-Nov-2024 11:30 AM,18-Oct-2024 10:00 AM,04-Nov-2024 05:30 PM,NA ,NA ,18-Oct-2024 10:00 AM,04-Nov-2024 05:30 PM,21-Dec-2024 11:30 AM,"38,74,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost and EMD, GSTIN, PAN, RC and Affidavit","10,000",0.0,Nil,Nil,No,EIC-CIVIL,CE-ROADS-I-08/2024-25,2024_EICCL_105761_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2611738.0,M/s Ambica Construction,04-Nov-2024 01:27 PM,Rejected-Technical,Disqualified,19-Dec-2024 05:22 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Machineries and work experience,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2614953.0,M/S Saroj Kumar Sharma,04-Nov-2024 05:11 PM,Accepted-AOC,Selected as L1 bidder,07-Jan-2026 03:46 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,AOC
