Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Scanned copies of required documents as per DTCN,Providing Manpower Services to Belpahar Municipality for Operation and Maintenance of Smart Park during 2025-26.,Providing Manpower Services to Belpahar Municipality for Operation and Maintenance of Smart Park during 2025-26.,Please refer Tender documents. ,NA ,"12,91,506",Human Resources Supply,NA ,Tender,90.0,365.0,Belpahar Municipality,768218.0,NA ,NA ,NA ,Belpahar Municipality Office,No ,No,Municipal Bodies||Belpahar Municipal Council,EO/BPHM/MS/01/25-26,2025_ORULB_122817_1,Yes,Open Tender,Item Wise,Services,2.0,No,No,Online,No,No,No,"Executive Officer,Belpahar Municipality",At/Po-Belpahar Dist-Jharsuguda Odisha-768218,09-Dec-2025 10:00 AM,19-Dec-2025 11:00 AM,09-Dec-2025 10:00 AM,18-Dec-2025 05:00 PM,NA ,NA ,09-Dec-2025 10:00 AM,18-Dec-2025 05:00 PM,26-Dec-2025 01:00 PM,"12,915",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,AOC,09-Jan-2026,"INR 39,806",365.0,Nilakantha Kisan,09-Jan-2026 05:52 PM,LOA.pdf (1584.00 KB),1,3312102,Bimlraj Outsourcing Pvt. Ltd.,18-Dec-2025 11:54 AM,Rejected-Finance,Abnormal low rate,09-Jan-2026 05:50 PM,Finance,OK,Nilakantha Kisan,09-Jan-2026 05:43 PM,finance_570330.pdf,BOQ Comparative Chart,Nimar Charan Panda,Internal,,Nilakantha Kisan,26-Dec-2025 12:48 PM,26-Dec-2025 01:00 PM,techsummary_570330.pdf (1681.70 KB),Nimar Charan Panda,Internal,,Nilakantha Kisan,09-Jan-2026 05:50 PM,finsummary_570330.pdf (258.63 KB),Municipal Bodies||Belpahar Municipal Council,2025_ORULB_122817_1,EO/BPHM/MS/01/25-26,Providing Manpower Services to Belpahar Municipality for Operation and Maintenance of Smart Park during 2025-26.,Technical,ok,Nilakantha Kisan,26-Dec-2025 12:45 PM,technical_570330.pdf,1.0,3304836.0,Herald Manpower And Placemnet Services,INR,"39,806",AOC
,,.pdf,Scanned copies of online deposit receipt of EMD and cost of bid documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,AOC,,,,,,,2,3304836,Herald Manpower And Placemnet Services,15-Dec-2025 07:10 PM,Accepted-AOC,ok,09-Jan-2026 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,3311840,PRASANNA PRADHAN,17-Dec-2025 05:14 PM,Rejected-Finance,Abnormal high rate,09-Jan-2026 05:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
