EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"13,434",Yes,percentage,1.0%,Nil,Nil,1,ICICI BANK,11-Oct-2023 11:00 AM,25-Oct-2023 11:00 AM,11-Oct-2023 11:00 AM,21-Oct-2023 05:00 PM,11-Oct-2023 11:00 AM ,21-Oct-2023 05:00 PM ,11-Oct-2023 11:00 AM,21-Oct-2023 05:00 PM,executive officer,kendrapara municipality,"6,000",0.0,Nil,Nil,No,Construction of Paver road and fixing of cover slab from Siba Mandir to Canal road in ward No-16 and 17,Construction of Paver road and fixing of cover slab from Siba Mandir to Canal road in ward No-16 and 17,Please refer Tender documents. ,NA ,"13,43,431",Civil Works - Roads,NA ,Tender,120.0,60.0,kendrapara municipality,754211.0,NA ,NA ,NA ,kendrapara municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,documents as per dtcn,Municipal Bodies||Kendrapara Municipality,03/KM 2023-24,2023_ORULB_95300_52,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,16-Jan-2026,"INR 1,342,491.35",30.0,Ajit Narayanprasad Giri,16-Jan-2026 08:10 AM,saharukhworkorder.pdf (538.00 KB),Lowest One,1,2293475,ANIL KUMAR THATOI,21-Oct-2023 03:20 PM,Rejected-Finance,Lowest Two,16-Jan-2026 08:07 AM,Chairperson,Internal,"JE,ME,EO,CP",Ajit Narayanprasad Giri,16-Jan-2026 08:05 AM,techsummary_466532.pdf (412.53 KB),Chairperson,Internal,"JE,ME,EO,CP",Ajit Narayanprasad Giri,16-Jan-2026 08:07 AM,finsummary_466532.pdf (412.53 KB),Municipal Bodies||Kendrapara Municipality,2023_ORULB_95300_52,03/KM 2023-24,Construction of Paver road and fixing of cover slab from Siba Mandir to Canal road in ward No-16 and 17,1.0,2293115.0,SAHARUKH KHAN,INR,"1,342,491.35",Finance,ok,Suryakanta Nayak,19-Nov-2024 10:45 PM,,BOQ Comparative Chart,AOC
,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,boq,,,,,,,,,,,,,,,AOC,,,,,,,,2,2293115,SAHARUKH KHAN,21-Oct-2023 02:24 PM,Accepted-AOC,Lowest One,16-Jan-2026 08:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
