Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,Executive Officer NAC Boudhgarh,Executive Officer NAC Boudhgarh,"16,812",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,17-Nov-2025 10:00 AM,27-Nov-2025 11:00 AM,17-Nov-2025 10:00 AM,26-Nov-2025 05:00 PM,NA ,NA ,17-Nov-2025 10:00 AM,26-Nov-2025 05:00 PM,1.0,TECHNICAL BID,Technical Bid,,Construction of drain from Master Lane towards River Mahanadi via- Sub-Judge quarter in ward No 09,Construction of DRAIN,Please refer Tender documents. ,NA ,"12,61,391",Civil Works - Others,NA ,Tender,90.0,NA ,Boudh,762014.0,NA ,NA ,NA ,Executive Officer NAC Boudhgarh,No ,No,Municipal Bodies||Boudhgarh NAC,OR/ULB/ BUD/5/ 2025-26,2025_ORULB_121186_14,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,chairperson,Internal,"CM,EO,ME,AE,ACCT",Pabitra Mohan Pradhan,04-Jan-2026 05:32 PM,finsummary_563879.pdf (1621.02 KB),chairperson,Internal,"CM,EO,ME,AE,ACCT",Pabitra Mohan Pradhan,04-Jan-2026 12:05 PM,techsummary_563879.pdf (1621.02 KB),1,3257205,Arabinda Nayak,26-Nov-2025 01:59 PM,Rejected-Finance,AS PER LOTTERY,04-Jan-2026 05:32 PM,Municipal Bodies||Boudhgarh NAC,2025_ORULB_121186_14,OR/ULB/ BUD/5/ 2025-26,Construction of drain from Master Lane towards River Mahanadi via- Sub-Judge quarter in ward No 09,1.0,3256583.0,ITISHREE SHUKLA,INR,"1,072,309",05-Jan-2026,"INR 1,072,309",60.0,Satya Narayan Pradhan,05-Jan-2026 04:13 PM,14.pdf (542.00 KB),AFTER DEPOSITING THE APS AND ISD THE WORK ORDER IS ISSUED,Finance,All Bids are admitted,Omprakash Beriha,29-Nov-2025 08:18 AM,finance_563879.pdf,BOQ Comparative Chart,AOC
,,,,,,,.pdf,DTCN,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,3247223,ASHUTOSH MAHAPATRA,22-Nov-2025 08:58 PM,Rejected-Finance,AS PER LOTTERY,04-Jan-2026 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,3257116,Biswanath Patra,26-Nov-2025 04:36 PM,Rejected-Finance,AS PER LOTTERY,04-Jan-2026 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,3243788,DEEPAK KUMAR SUKLA,22-Nov-2025 01:39 PM,Rejected-Finance,AS PER LOTTERY,04-Jan-2026 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,3256583,ITISHREE SHUKLA,26-Nov-2025 02:00 PM,Accepted-AOC,AS PER LOTTERY,05-Jan-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,3257309,Kamal Bhoi,26-Nov-2025 02:17 PM,Rejected-Finance,AS PER LOTTERY,04-Jan-2026 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,3245960,Manoj Kumar sahoo,22-Nov-2025 12:04 PM,Rejected-Finance,AS PER LOTTERY,04-Jan-2026 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,3250354,Rajesh Mishra,24-Nov-2025 02:23 PM,Rejected-Finance,AS PER LOTTERY,04-Jan-2026 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,3256845,SANGRAM KESHARI DAS,26-Nov-2025 01:02 PM,Rejected-Finance,AS PER LOTTERY,04-Jan-2026 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,3256265,SANJEEB KUMAR SAHOO,26-Nov-2025 12:23 PM,Rejected-Finance,AS PER LOTTERY,04-Jan-2026 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,3255425,Shimanchal Pradhan,25-Nov-2025 08:20 PM,Rejected-Finance,AS PER LOTTERY,04-Jan-2026 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
