Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage
Sri Arun Kumar Jyotrimaya,Internal,"Ashwani Mishra,DAO, Hemanta Kumar Marandi,AEE EstimatorI/C,Samir Kumar Behera,JE Estimator",HEMANTA MARANDI,16-Dec-2025 11:48 AM,16-Dec-2025 12:00 PM,techsummary_566576.pdf (692.07 KB),Finance,"Sri Arun Kumar Jyotrimaya,Superintending Engineer as Chairperson,Ashwani Mishra,DAO,Hemanta Kumar Marandi,AEE EstimatorI/C,Samir Kumar Behera,JE Estimator",HEMANTA MARANDI,17-Dec-2025 09:51 PM,finance_566576.pdf,BOQ Comparative Chart,1,3291778,ABHISEK PANIGRAHI,09-Dec-2025 03:40 PM,Rejected-AOC,Rejected,30-Jan-2026 08:21 PM,03-Jan-2026,"INR 7,897,454",180.0,ARUN KUMAR JYOTRIMAYA,30-Jan-2026 08:20 PM,Wo58.pdf (959.00 KB),"The Work is awarded to Smt. Saraswati Sahu ""B""Class Contractor vide Agtt.No.58P1/2025-26.The D.O.C and Completion as dt.03/01/2026and02/07/2026 for contract amount Rs.7897454.00 With GST18%",1.0,3270646.0,SARASWATI SAHU,INR,"7,897,454",Technical,"Sri Arun Kumar Jyotrimaya, Superintending Engineer as Chairperson, Ashwani Mishra,DAO, Hemanta Kumar Marandi,AEE Estimator I/C,Samir Kumar Behera,JE Estimator",HEMANTA MARANDI,14-Dec-2025 08:06 PM,technical_566576.pdf,"CE,Minor Irrigation,BBSR||Balangir Minor Irrigation Circle Balangir||MI Division Padampur",2025_CEMIB_121821_4,SEMIDPDP_04_2025_26,"Construction of Budhadhra in stream storage check dam low height check dam) over local nalla, village Malamunda in Gaisilet block of Bargarh district under MATY-3 Scheme for the FY 2025-26",Sri Arun Kumar Jyotrimaya,Internal,"Sri Arun Kumar Jyotrimaya,Superintending Engineer as Chairperson,Ashwani Mishra,DAO,Hemanta Kumar Marandi,AEE EstimatorI/C,Samir Kumar Behera,JE Estimator",HEMANTA MARANDI,03-Jan-2026 11:03 AM,finsummary_566576.pdf (787.43 KB),AOC,"Construction of Budhadhra in stream storage check dam low height check dam) over local nalla, village Malamunda in Gaisilet block of Bargarh district under MATY-3 Scheme for the FY 2025-26","Construction of Budhadhra in stream storage check dam low height check dam) over local nalla, village Malamunda in Gaisilet block of Bargarh district under MATY-3 Scheme for the FY 2025-26",As per DTCN ,NA ,"92,90,029",Civil Works - Others,NA ,Tender,90.0,180.0,Gaisilet Block,768037.0,NA ,NA ,NA ,"O/o The S.E. MI Division, Padampur",No ,No,"10,000",0.0,Nil,Nil,No,"93,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"S.E. M.I. Division, Padampur","O/o The Superintending Engineer M.I. Division, Padampur, Dist-Bargarh, Pin-768036",25-Nov-2025 11:00 AM,10-Dec-2025 11:00 AM,25-Nov-2025 11:00 AM,09-Dec-2025 05:00 PM,NA ,NA ,25-Nov-2025 11:00 AM,09-Dec-2025 05:00 PM,16-Dec-2025 12:00 PM,"CE,Minor Irrigation,BBSR||Balangir Minor Irrigation Circle Balangir||MI Division Padampur",SEMIDPDP_04_2025_26,2025_CEMIB_121821_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Contractor RC, Original Affidavits, GSTIN, NRC, EMD, PAN, and if any other documents as per DTCN",AOC
,,,,,,,,,,,,,2,3291506,AJAYA KUMAR DASH,09-Dec-2025 01:37 PM,Rejected-AOC,Rejected,30-Jan-2026 08:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC
,,,,,,,,,,,,,3,3291600,ANURAG BHOI,09-Dec-2025 02:32 PM,Rejected-AOC,Rejected,30-Jan-2026 08:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3290060,BAMADEB DUDUKA,08-Dec-2025 05:21 PM,Rejected-AOC,Rejected,30-Jan-2026 08:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,3291039,BIBHUTI PADHAN,09-Dec-2025 01:03 PM,Rejected-AOC,Rejected,30-Jan-2026 08:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,6,3265638,BINAY KUMAR SHARMA,03-Dec-2025 08:56 AM,Rejected-AOC,Rejected,30-Jan-2026 08:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,7,3290797,Bolli Shyam Babu,09-Dec-2025 07:18 AM,Rejected-AOC,Rejected,30-Jan-2026 08:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,8,3291518,CHANDA KUMAR PANDA,09-Dec-2025 02:00 PM,Rejected-AOC,Rejected,30-Jan-2026 08:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,9,3256563,CHANDINI BAI JAIN,04-Dec-2025 09:37 AM,Rejected-AOC,Rejected,30-Jan-2026 08:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,10,3288347,Chinmaya Kumar Sahu,08-Dec-2025 12:54 PM,Rejected-AOC,Rejected,30-Jan-2026 08:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
