Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage
Finance,Opened,Vikas Mundari,30-Jun-2025 01:15 PM,finance_542690.pdf,BOQ Comparative Chart,1.0,2979890.0,SATYAJIT BADHEI,INR,"756,635.53",Municipal Bodies||Sundargarh Municipality,2025_ORULB_114315_6,SNGM-02/2025-26,Construction of Paaver Block road from Saraswati Thakur house to Tina Patra house in ward no 06,Administrator,Internal,,SUSHANTA PATEL,23-Dec-2025 04:43 PM,finsummary_542690.pdf (617.77 KB),Administrator,Internal,,SUSHANTA PATEL,23-Dec-2025 04:22 PM,techsummary_542690.pdf (617.77 KB),07-Jan-2026,"INR 892,830",60.0,Vikas Mundari,07-Jan-2026 11:27 AM,aocc1.pdf (749.00 KB),AoC,1,2980753,BIENDRA TOPPO,26-Jun-2025 02:59 PM,Rejected-AOC,OK,07-Jan-2026 11:28 AM,AOC,"4,000",0.0,Nil,Nil,No,Construction of Paaver Block road from Saraswati Thakur house to Tina Patra house in ward no 06,Construction of Paaver Block road from Saraswati Thakur house to Tina Patra house in ward no 06,Please refer Tender documents. ,NA ,"8,40,613",Civil Works - Others,NA ,Rate Contract,60.0,NA ,Sundargarh Municipality,770001.0,NA ,NA ,NA ,"Executive Officer, Sundargarh Municipality",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Documents As per DTCN,"Executive Officer, Sundargarh Municipality","Executive Officer, Sundargarh Municipality",Municipal Bodies||Sundargarh Municipality,SNGM-02/2025-26,2025_ORULB_114315_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,12-Jun-2025 11:00 AM,30-Jun-2025 11:00 AM,12-Jun-2025 11:00 AM,26-Jun-2025 05:00 PM,NA ,NA ,12-Jun-2025 11:00 AM,26-Jun-2025 05:00 PM,"8,406",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2980763,MAHESH TANTY,26-Jun-2025 03:09 PM,Rejected-AOC,OK,07-Jan-2026 11:28 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2979439,PRANAB KUMAR MAJHI,24-Jun-2025 07:52 PM,Rejected-AOC,OK,07-Jan-2026 11:28 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2976738,SATYAJEET JENA,23-Jun-2025 02:28 PM,Rejected-AOC,OK,07-Jan-2026 11:28 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2979890,SATYAJIT BADHEI,25-Jun-2025 12:57 PM,Accepted-AOC,OK,07-Jan-2026 11:28 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
