S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Other Corrigendum,Other,,Improvement to road from Patrikhaman to Khadiapada under MMSY-Improvement to existing RD roads in the Dist of Sundargarh for the year 2025-26,Improvement to road from Patrikhaman to Khadiapada under MMSY-Improvement to existing RD roads in the Dist of Sundargarh for the year 2025-26,Please refer Tender documents. ,NA ,"5,28,21,059",Civil Works - Roads,NA ,Tender,90.0,365.0,Rourkela,769004.0,NA ,NA ,NA ,"O/O The CCE RW Circle, Sundargarh",No ,No,1.0,Fee/PreQual/Technical,.pdf,"Registration Certificate, GSTIN, PAN, Tender Paper Cost, EMD etc as per DTCN","CCE RW Circle, Sundargarh","O/O The CCE RW Circle, Sundargarh",CE RW I||RW-CIRCLE-SUNDARGARH,RWCCESNG-16 of 2025-26,2025_CERWI_120068_20,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,27-Oct-2025 11:00 AM,11-Nov-2025 11:00 AM,27-Oct-2025 11:00 AM,10-Nov-2025 05:00 PM,27-Oct-2025 11:00 AM ,07-Nov-2025 05:00 PM ,27-Oct-2025 11:00 AM,10-Nov-2025 05:00 PM,23-Dec-2025 11:00 AM,"5,28,211",Yes,percentage,1.0%,Nil,Nil,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,AOC,Ashoka Kumar Sahoo,Internal,Ashoka Kumar Sahoo,Ashoka Kumar Sahoo,18-Dec-2025 04:22 PM,23-Dec-2025 11:00 AM,techsummary_558386.pdf (437.80 KB),Finance,seven nos. of bidder,Smita Patel,24-Dec-2025 08:51 PM,finance_558386.pdf,BOQ Comparative Chart,Ashoka Kumar Sahoo,Internal,Ashoka Kumar Sahoo,Ashoka Kumar Sahoo,03-Jan-2026 11:00 AM,finsummary_558386.pdf (394.44 KB),Technical,Total seven nos of bidder only.,Ashoka Kumar Sahoo,14-Nov-2025 05:57 PM,,1,3197093,AJAY TIWARI,08-Nov-2025 06:26 PM,Rejected-Finance,Not Qualified,03-Jan-2026 11:00 AM,CE RW I||RW-CIRCLE-SUNDARGARH,2025_CERWI_120068_20,RWCCESNG-16 of 2025-26,Improvement to road from Patrikhaman to Khadiapada under MMSY-Improvement to existing RD roads in the Dist of Sundargarh for the year 2025-26,1.0,3203274.0,AKSHAYA KUMAR MOHAPATRA,INR,"44,903,182.66",03-Jan-2026,"INR 52,821,059.47",365.0,Ashoka Kumar Sahoo,03-Jan-2026 11:07 AM,boqcomparativechart.pdf (394.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work in Hand, Work Experience, Turn Over, Machineries, Other Documents as per DTCN.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,3203274,AKSHAYA KUMAR MOHAPATRA,10-Nov-2025 04:44 PM,Accepted-AOC,Successful Bidders by Lottery,03-Jan-2026 11:07 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,3190217,AKSHAYA KUMAR ROUT,08-Nov-2025 02:47 PM,Rejected-Finance,Not Qualified,03-Jan-2026 11:00 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,3183561,BIJAY KUMAR AGRAWAL,05-Nov-2025 11:55 AM,Rejected-Finance,Not Qualified,03-Jan-2026 11:00 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,3198181,JISHU KRISHNA PATRA,10-Nov-2025 04:01 PM,Rejected-Finance,Not Qualified,03-Jan-2026 11:00 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,3205735,PRASAD KUMAR SAHOO,10-Nov-2025 11:38 AM,Rejected-Finance,Not Qualified,03-Jan-2026 11:00 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7,3187220,RAJESH KUMAR AGARWAL,09-Nov-2025 04:40 PM,Rejected-Finance,Not Qualified,03-Jan-2026 11:00 AM,,,,,,,,,,,,,,,,AOC
