Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1,Fee/PreQual/Technical,.pdf,"RC,PAN,GST,EPF and latest challan,Experience,Affidavits and all Other document as per DTCN.",1,ICICI BANK,Chief General Manager (Planning and Coordination),"Chief General Manager (Planning and Coordination), IDCO Towers, Janpath, Bhubaneswar-751022","1,11,800",Yes,fixed,,Nil,Nil,13-Mar-2023 06:55 PM,29-Mar-2023 11:30 AM,13-Mar-2023 06:55 PM,28-Mar-2023 05:00 PM,13-Mar-2023 06:55 PM ,25-Mar-2023 05:00 PM ,13-Mar-2023 06:55 PM,28-Mar-2023 05:00 PM,02-May-2023 11:00 AM,"11,800",0.0,Nil,Nil,No,IDCO||IDCO||IDCO,PC/EST/E-165/2022-23,2023_IDCO_86892_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"Repair and Rehabilitation of the existing Roads and Drains at Pitamahal Industrial Estate, IID Centre, Rayagada, Odisha.","Repair and Rehabilitation of the existing Roads and Drains at Pitamahal Industrial Estate, IID Centre, Rayagada, Odisha.",Please refer Tender documents. ,NA ,"1,11,74,828",Civil Works - Roads,Road and Drain ,Tender,90.0,60.0,"Pitamahal Industrial Estate, IID Centre, Rayagada.",765002.0,NA ,NA ,NA ,"IDCO Towers, Janpath, Bhubaneswar-751022",No ,No,AOC,1,2105571,BIDYADHAR NAIK,28-Mar-2023 02:12 PM,Accepted-AOC,LOTTERY WINNER,19-Jan-2026 01:26 PM,CGM PC,Internal,EE DESIGN CGM PC,Debapriya Tripathy,01-May-2023 05:01 PM,02-May-2023 11:00 AM,techsummary_431048.pdf (172.37 KB),1.0,2105571.0,BIDYADHAR NAIK,INR,"9,499,721.47",19-Jan-2026,"INR 9,499,721.47",60.0,Debapriya Tripathy,19-Jan-2026 01:25 PM,agreement.pdf (2802.00 KB),Finance,The financial bids of 2 nos. bidder have been opened and Comparative Statement have been generated.,Debapriya Tripathy,02-May-2023 11:15 AM,finance_431048.pdf,BOQ Comparative Chart,CGM PC,Internal,,Debapriya Tripathy,19-Jan-2026 01:21 PM,finsummary_431048.pdf (1236.06 KB),Technical,Technical Bids Opened,MANOJ KUMAR MOHANTY,29-Mar-2023 12:40 PM,technical_431048.pdf,IDCO||IDCO||IDCO,2023_IDCO_86892_1,PC/EST/E-165/2022-23,"Repair and Rehabilitation of the existing Roads and Drains at Pitamahal Industrial Estate, IID Centre, Rayagada, Odisha.",AOC
2,Finance,.xls,BOQ,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2104287,DEBENDRA KUMAR NAYAK,28-Mar-2023 02:56 PM,Rejected-AOC,L1 BIDDER,19-Jan-2026 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
